;ID-NZZ;sentence;Funktion-Hit;Head;ID-Head;Meta-Kopf;Function-Head;ID-Token
1845131;NZZ_1994_11_08_a3_seg8_s2;Vesa Laukkanen sprach in der Nacht auf den Samstag ununterbrochen sechseinhalb Stunden .;ADJD;sprechen;3;Full|3|Sg|Past|Ind;VVFIN;10
1871627;NZZ_1994_11_12_a135_seg5_s4;Frau H. weilte während der letzten zehn Tage und Nächte praktisch ununterbrochen am Bett ihres Gatten , mit dem sie 40 Jahre ihres Lebens verbracht hatte .;ADJD;weilen;3;Full|3|Sg|Past|Ind;VVFIN;12
1881080;NZZ_1994_11_15_a21_seg8_s2;Der verhaftete Mittäter war damals entgegen den geltenden Verordnungen während 36 Stunden ununterbrochen verhört worden und unterlag neben dem Schlafentzug wahrscheinlich noch weiteren Misshandlungen , bevor er das Versteck preisgab .;ADJD;verhören;14;Full|Psp;VVPP;13
1896934;NZZ_1994_11_18_a33_seg8_s6;Nach ihrer Rhetorik zu schliessen , haben in den letzten Jahrzehnten in Washington ununterbrochen und unumschränkt die Demokraten den Gang der Dinge bestimmt , und deshalb soll jetzt alles ganz anders werden - vom Abbau der aufgeblähten Kongressbürokratie über eine gezielte Dezentralisierung der politischen Kompetenzen bis zur Wiederherstellung alter amerikanischer Tugenden , der Überwindung der von den Clintons angeblich repräsentierten Counter-Culture ( Gegen- und Subkultur ) und zu neuen Prioritäten in der Aussenpolitik .;ADJD;und;15;Coord|-2;KON;14
1920324;NZZ_1994_11_22_a135_seg5_s1;Das Friedensrichteramt in Zürich 11 ist seit 1932 ununterbrochen in den Händen der Sozialdemokraten , die mit ihrer Kandidatin , Silvia Seiz- Gut , alles unternehmen , um diese SP-Bastion zu verteidigen .;ADJD;sein;6;Sein|3|Sg|Pres|Ind;VAFIN;9
1931720;NZZ_1994_11_24_a146_seg3_s15;Der erst 1943 gegründete Verein stieg 1963 in die erste Division auf , in der er seither ununterbrochen vertreten war .;ADJD;vertreten;19;Full|Psp;VVPP;18
1950596;NZZ_1994_11_28_a68_seg8_s20;Die Musikgeschichte , wie er sie in seinen Anfängen in Europa kennengelernt habe , sei ihm versteinert vorgekommen , wo Geschichte doch ununterbrochen im Fluss sei .;ADJD;sein;26;Sein|3|Sg|Pres|Subj;VAFIN;23
1958683;NZZ_1994_11_29_a163_seg3_s17;Hier beginnt die Crux , wenn der menschliche Körper , einer Maschine gleich , ununterbrochen denselben Output erbringen soll .;ADJD;gleichen;13;--;ADJD;15
1977951;NZZ_1994_10_04_a6_seg5_s6;Laut Agenturberichten vom Montag wurden in den letzten Tagen auf dem zentralen Platz von Grosni , dem Freiheitsplatz , fast ununterbrochen Kundgebungen abgehalten , bei welchen die Bevölkerung aufgerufen wurde , sich um Dudajew zu scharen , um zu verhindern , « dass der junge tschetschenische Staat zerstört wird » .;ADJD;abhalten;23;Full|Psp;VVPP;21
1997803;NZZ_1994_10_07_a122_seg3_s2;Die SP stellt seit 1932 ununterbrochen den Friedensrichter in Zürich 11 .;ADJD;stellen;3;Full|3|Sg|Pres|Ind;VVFIN;6
2017527;NZZ_1994_10_11_a109_seg8_s2;Wenn er zwei Damen aus seiner Entourage ein wenig köpft , etwa 17mal ununterbrochen den Kopf beziehungsweise den Hals verdreht oder der Länge nach mit einem riesigen metallenen Fallbeil halbiert , so wäre einzuwenden , dass das eigentlich nicht die Art des feinen Mannes ist - aber dem David nimmt man auch solche Sachen ab !;ADJD;verdrehen;20;Full|Psp;VVPP;14
2018047;NZZ_1994_10_11_a126_seg3_s5;Everton , das seit vierzig Jahren ununterbrochen der höchsten Spielklasse angehört , steht auf dem letzten Tabellenrang und hat zum erstenmal in seiner 106jährigen Geschichte von den ersten neun Meisterschaftsspielen keines gewinnen können .;ADJD;angehören;11;Full|3|Sg|Pres|Ind;VVPP;7
2025204;NZZ_1994_10_13_a45_seg3_s5;Zum ersten Mal seit drei Jahrzehnten hat die Basisinflation nun ein ganzes Jahr ununterbrochen weniger als 3% betragen .;ADJD;wenige;15;Indef|Attr|-3|*4|*5|*6;ADV;14
2034928;NZZ_1994_10_15_a9_seg4_s4;Wieso spreche man denn ununterbrochen von diesem einen israelischen Gefangenen ?;ADJD;sprechen;2;Full|3|Sg|Pres|Subj;VVFIN;5
2049257;NZZ_1994_10_18_a92_seg5_s4;1950 wird er erstmals ins House of Commons gewählt , dem er seither , denselben Wahlkreis vertretend , ununterbrochen angehört .;ADJD;angehören|anhören;20;Full|Psp;VVPP;19
2063576;NZZ_1994_10_21_a98_seg12_s1;Das Bundesgericht hat die Beweispflichten folgendermassen präzisiert : « Gewiss ist die Annahme begründet , dass die Beziehungen einer über 30jährigen oder sich seit fünf Jahren ununterbrochen am selben Arbeitsort aufhaltenden Person zur elterlichen Familie im allgemeinen nicht mehr so stark sind wie bei einem jungen Steuerpflichtigen , der zum erstenmal seine Familie verlässt , um anderswo eine Arbeit aufzunehmen .;ADJD;sein;42;Sein|3|Pl|Pres|Ind;VAFIN;27
2080829;NZZ_1994_10_25_a23_seg8_s4;Bedenklich sei nicht zuletzt eine Vorschrift , die verlange , dass die Häupter der grossen religiösen Gemeinschaften in Albanien geboren seien , die albanische Staatsangehörigkeit besässen und sich ununterbrochen zwanzig Jahre im Lande aufgehalten hätten .;ADJD;aufhalten;34;Full|Psp;VVPP;29
2090802;NZZ_1994_10_27_a25_seg6_s18;Die unverminderte wirtschaftliche Talfahrt mit einer Schrumpfung der Industrieleistung um rund 50% seit 1990 und , laut Havlik , mit einem potentiellen Rückgang um etwa 20% im laufenden Jahr hängt auch mit der starken Änderung der Wirtschaftsstrukturen zusammen : Die Entindustrialisierung setzt sich massiv fort , und der Anteil der Industrie an der Wirtschaft sinkt ununterbrochen , denn Produktionskapazitäten der Schwer- und Rüstungsindustrie sowie nicht bedarfsgerechte zivile Kapazitäten müssen stillgelegt werden , wie etwa das Bundesinstitut für ostwissenschaftliche und internationale Studien in Köln in einer Analyse betont .;ADJD;sinken;55;Full|3|Sg|Pres|Ind;VVFIN;56
2120743;NZZ_1994_09_02_a27_seg8_s1;Die Inflation liegt bei unter drei Prozent , das Wirtschaftswachstum wird 1994 mit 4 Prozent erwartet , und sogar die Arbeitslosenrate , die seit 1987 ununterbrochen gestiegen war , wird in diesem Jahr zum erstenmal zurückgehen .;ADJD;steigen;27;Full|Psp;VVPP;26
2134547;NZZ_1994_09_05_a21_seg4_s10;So auch jetzt : Diese scheine ihre Haltung ununterbrochen zu modifizieren und laufe damit Gefahr , Ulster allmählich aus dem Vereinigten Königreich zu verdrängen .;ADJD;modifizieren;11;Full|-2;VVINF;9
2165289;NZZ_1994_09_10_a84_seg3_s11;Dieser Kompromiss sieht vor , dass die Renten von Frauen , welche die letzten fünf Jahre unmittelbar vor dem Rentenbezug ununterbrochen erwerbstätig waren und ihre Erwerbstätigkeit aufgeben , für das erste Vorbezugsjahr nicht gekürzt werden .;ADJD;erwerbstätig;22;Pos;ADJD;21
2171143;NZZ_1994_09_10_a216_seg10_s17;Die Dynastie hat seit Anfang des Jahrhunderts , seit der kleine Frittenbrutzler Eugène Favreux sich an der Marne installierte , hier ununterbrochen geherrscht .;ADJD;herrschen;23;Full|Psp;VVPP;22
2202625;NZZ_1994_09_17_a65_seg6_s1;Von allen Parteien der Welt ist die FDP jene , die am längsten - tatsächlich bereits vor ihrer Gründung auf nationaler Ebene - ununterbrochen in der Regierungsverantwortung steht .;ADJD;in;25;In;APPR;24
2210388;NZZ_1994_09_19_a94_seg6_s4;Zu ehren galt es am Jubiläumsanlass nicht weniger als vier Bauernbetriebe , die seit elf Jahren ununterbrochen sämtliche Kontrolltests anstandslos bestanden haben .;ADJD;bestehen;21;Full|Psp;VVPP;17
2301977;NZZ_1995_04_06_a72_seg5_s11;Die Umtriebe der Sekte und deren vermutete Verwicklung in das Sarin-Attentat liefern in Nippon nunmehr seit über zwei Wochen ununterbrochen Schlagzeilen .;ADJD;Schlagzeile;21;Reg|Acc|Pl|Fem;NN;20
2306591;NZZ_1995_04_07_a25_seg4_s5;Die Opposition behauptet , Fujimori sei bereits seit zwei Jahren ununterbrochen auf Wahlkampftournee , und dies auf Staatskosten .;ADJD;sein;6;Sein|3|Sg|Pres|Subj;VAFIN;11
2346370;NZZ_1995_04_15_a49_seg4_s6;"Das Windsystem bildet den Ostrand einer mächtigen Antizyklone , die im Bereich Spanien - Azoren - Irland den östlichen Nordatlantik bedeckt ; wegen der ununterbrochen aus subtropischen Breiten einfliessenden Warmluft ist dieses Gebilde sehr stabil .";ADJD;einfliessend;29;Pos|Gen|Sg|Fem;ADJA;25
2357389;NZZ_1995_04_18_a132_seg10_s9;Wenn er ständig das Mädchen beschwört , an das er ununterbrochen gedacht habe , so ist das auch eine Beruhigung der Seele : « Ich habe das alles nicht für mich gemacht . »;ADJD;denken|gedenken;12;Full|Psp;VVPP;11
2359763;NZZ_1995_04_19_a9_seg7_s6;"In Malaysia herrscht auf wirtschaftlichem Gebiet seit über sieben Jahren ununterbrochen Hochkonjunktur ; das Land weist seit Jahren Wachstumsraten von über acht Prozent aus , und alles deutet darauf hin , dass die Schönwetterperiode auch weiterhin anhalten wird .";ADJD;Hochkonjunktur;12;Reg|Acc|Sg|Fem;NN;11
2365178;NZZ_1995_04_20_a24_seg9_s3;Adrette Japanerinnen , die sich fast ununterbrochen verneigen , führen die Neugierigen durch die extraterrestrische Stimmung verbreitende Röhren- und Stahlzylinderwelt , in der nur noch Roboter das Sagen haben .;ADJD;verneigen;8;Full|3|Pl|Pres|Ind;VVFIN;7
2408540;NZZ_1995_04_28_a19_seg6_s1;Nachdem sie während eines halben Jahrhunderts beinahe ununterbrochen die Regierung gestellt hat , sieht es tatsächlich so aus , als ob die Partei Mahatma Gandhis und Nehrus nun durch das Fegefeuer der Opposition gehen muss , um sich erneuern zu können .;ADJD;stellen;11;Full|Psp;VVPP;8
2414922;NZZ_1995_03_31_a22_seg15_s4;Diese historische Tat hat indessen nicht verhindert , dass die weitere Geschichte des karibischen Inselstaates sich praktisch ununterbrochen in einem Teufelskreis unversöhnlicher sozialer Gegensätze und brutaler Gewaltherrschaften skrupelloser Emporkömmlinge drehte .;ADJD;drehen;30;Full|3|Sg|Past|Ind;VVFIN;18
2422922;NZZ_1995_08_02_a63_seg3_s4;Er hat ständige Schmerzen und weint fast ununterbrochen .;ADJD;weinen;6;Full|3|Sg|Pres|Ind;VVFIN;8
2439413;NZZ_1995_08_05_a79_seg2_s3;Bereits Mitte der sechziger Jahre trat er als Regierungsattaché in das Ministerium für Arbeit und Soziales ein und durchlief in der Folge eine steile politische Karriere in Luxemburg , wo er von 1985 bis zu seiner Ernennung zum Präsidenten der Europäischen Kommission ununterbrochen Premierminister war .;ADJD;sein;45;Sein|3|Sg|Past|Ind;VAFIN;43
2444329;NZZ_1995_08_05_a178_seg3_s28;Er arbeitet ununterbrochen .;ADJD;arbeiten;2;Full|3|Sg|Pres|Ind;VVFIN;3
2444542;NZZ_1995_08_07_a3_seg8_s14;In einer dort verbreiteten Verlautbarung des sogenannten « Präsidenten der Krajina » , Martic , hiess es wörtlich : Die Kroaten verfügen über unbeschränkte Mengen an Granaten und Raketen , mit denen sie ununterbrochen Dörfer und Städte zerstören .;ADJD;zerstören;38;Full|3|Pl|Pres|Ind;VVFIN;34
2477087;NZZ_1995_08_12_a150_seg3_s5;« Wellen der Freundschaft » branden gemäss dem Motto dieser Titelkämpfe ununterbrochen vom Meer die Flaniermeile « Kungsportsavenyn » hinauf und spülen Menschenmassen an , durch die sich oft nur noch die Strassenbahn im Schrittempo vorwärts zu bewegen vermag .;ADJD;branden;6;Full|3|Pl|Pres|Ind;VVFIN;12
2479807;NZZ_1995_08_14_a76_seg5_s15;Gewiss doch lassen sie : in « Tokyo Fist » , einem Film über « die Liebe als Kampfsport » , wie Regisseur Tsukamoto sagt , in welchem jeder und jede jedem und jeder , oder jede und jeder sich selbst , ununterbrochen den Kopf zu blutigem Brei schlägt .;ADJD;schlagen;49;Full|3|Sg|Pres|Ind;VVFIN;43
2527133;NZZ_1995_08_23_a74_seg10_s2;"Entsprechende Indizien fehlen freilich bis zur Stunde ; vielmehr klagen die Unternehmer weiterhin lautstark über Absatzschwächen und Finanznöte und die Gewerkschaften über die ununterbrochen ansteigende Arbeitslosigkeit .";ADJD;ansteigend;25;Pos|Acc|Sg|Fem;ADJA;24
2631211;NZZ_1995_12_09_a187_seg5_s5;Entsprechende Absichten gab er jedoch bald zugunsten politischer Ambitionen auf : 1923 gewann der erst 26jährige als Konservativer den Parlamentssitz für Warwick and Leamington , den er ununterbrochen bis 1957 behielt .;ADJD;behalten;31;Full|3|Sg|Past|Ind;VVFIN;28
2634258;NZZ_1995_12_11_a74_seg9_s46;Wer permanent Interviews und Statements von sich gibt , wer die Medien ununterbrochen mit Texthäppchen und Fernsehbildern alimentiert , beweist , wie wenig er der ästhetischen Kompetenz des Publikums noch vertraut .;ADJD;alimentieren;18;Full|3|Sg|Pres|Ind;VVPP;13
2672973;NZZ_1995_12_16_a212_seg18_s1;Auf der einen Seite also die Überschwemmung mit Klassik , die aus allen Poren des öffentlichen und privaten Lebens quillt , die auf leichteste Weise zugänglich gemacht wird , ununterbrochen fliesst und keine reinigende Schwelle mehr überwinden und kein Purgatorium durchschreiten muss .;ADJD;fließen;31;Full|3|Sg|Pres|Ind;VVFIN;30
2679941;NZZ_1995_12_19_a11_seg4_s4;González wirkt seit 1982 ununterbrochen als spanischer Regierungschef .;ADJD;wirken;2;Full|3|Sg|Pres|Ind;VVFIN;5
2701754;NZZ_1995_12_22_a153_seg3_s20;In Durban regnete es am vierten Tag ununterbrochen .;ADJD;regnen;3;Full|3|Sg|Past|Ind;VVFIN;8
2720134;NZZ_1995_12_28_a24_seg5_s4;Der 53jährige Ozawa studierte an der renommierten privaten Keio-Universität Wirtschaftswissenschaften und wurde 1969 erstmals ins Unterhaus gewählt , dem er seitdem ununterbrochen angehört .;ADJD;angehören;23;Full|3|Sg|Pres|Ind;VVPP;22
2735985;NZZ_1995_11_30_a167_seg2_s3;Seit drei Tagen schneit es fast ununterbrochen , so dass weder die Piste noch die Sichtverhältnisse reguläre Fahrten zugelassen hätten .;ADJD;schneien;4;Full|3|Sg|Pres|Ind;VVFIN;7
2825332;NZZ_1995_02_18_a29_seg4_s2;Sein ausgewaschenes lila T-Shirt und der Strohhut tragen überreichlich Schlammspuren , eine am Boden sitzende gezähmte Möwe kreischt ununterbrochen , nackte kleine Kinder flitzen mit Hühnern und Hunden herum .;ADJD;kreischen;18;Full|3|Sg|Pres|Ind;VVFIN;19
2842968;NZZ_1995_02_21_a140_seg4_s1;Das Friedensrichteramt in Zürich 11 ist seit 1932 ununterbrochen in den Händen der Sozialdemokraten , die mit Silvia Seiz-Gut alles unternehmen , um diese SP-Bastion zu verteidigen .;ADJD;sein;6;Sein|3|Sg|Pres|Ind;VAFIN;9
2844925;NZZ_1995_02_22_a23_seg6_s1;Burmesische Regierungstruppen belagerten Kwamoora während über zwei Monaten und hielten die Karen-Stellung dabei praktisch ununterbrochen unter Beschuss .;ADJD;halten;10;Full|3|Pl|Past|Ind;VVFIN;15
2862224;NZZ_1995_02_25_a18_seg4_s2;In erster Runde soll abgeklärt werden , ob der Prozess gegen den Römer Spitzenpolitiker , der sieben italienische Regierungen anführte und dem italienischen Parlament seit 1945 ( seit 1991 als Senator auf Lebzeiten ) ununterbrochen angehört , in Palermo formell eröffnet werden kann oder - wie die Verteidigung verlangt - nach Rom transferiert werden muss .;ADJD;angehören|anhören;36;Full|Psp;VVPP;35
2918826;NZZ_1995_01_11_a1_seg6_s10;Kowaljow , der sich bereits in den ersten drei Kriegswochen fast ununterbrochen in der tschetschenischen Hauptstadt aufgehalten hatte , hat , wie bereits berichtet , schwere Vorwürfe gegen die russische Führung und insbesondere gegen das Militär erhoben .;ADJD;aufhalten;17;Full|Psp;VVPP;12
2922973;NZZ_1995_01_11_a144_seg2_s7;Nachdem Bettman und Goodenow bereits am Montag während 17 Stunden nahezu ununterbrochen zusammengesessen waren , setzten sie die Verhandlungen am Dienstag fort .;ADJD;zusammensitzen;13;Full|Psp;VVPP;12
2959828;NZZ_1995_01_19_a28_seg3_s5;Seither war er ununterbrochen bei den SBB tätig .;ADJD;sein;2;Sein|3|Sg|Past|Ind;VAFIN;4
2960435;NZZ_1995_01_19_a67_seg2_s4;Wie der Vizepräsident der BMW-Vertretung in Taiwan berichtete , läuteten die Telefone seit Veröffentlichung der Anzeige ununterbrochen .;ADJD;läuten;10;Full|3|Pl|Past|Ind;VVFIN;17
2960750;NZZ_1995_01_19_a82_seg3_s3;Vor allem der seit fünf Jahren ununterbrochen währende Ertragszerfall soll zum Stillstand kommen .;ADJD;während;8;Pos|Nom|Sg|Masc;ADJA;7
2977691;NZZ_1995_01_21_a189_seg3_s95;"Sie hatte die ganze Zeit über geheult und das Kunststück fertiggebracht , abwesend zu sein wie eine Tote und ununterbrochen zu reden , so dass ich vor ihr floh wie vor einem überwältigenden Verhängnis ; ich die glatten Wände hoch und sie hinterher mit ihrer Fülle .";ADJD;reden;22;Full|-2;VVINF;20
2985606;NZZ_1995_01_24_a62_seg5_s2;Auch wenn die Planierfahrzeuge ununterbrochen im Einsatz standen , konnte die Piste natürlich nicht mehr im gewünschten Masse gepresst werden .;ADJD;stehen;8;Full|3|Pl|Past|Ind;VVFIN;5
3018262;NZZ_1995_01_30_a35_seg4_s3;Erstmals seit Jahrzehnten konnte die Vaterländische Union ( VU ) den Bürgermeistersitz in der Residenz Vaduz , der seit 1927 ununterbrochen von der Fortschrittlichen Bürgerpartei ( FBP ) besetzt worden war , für sich gewinnen .;ADJD;besetzen;29;Full|Psp;VVPP;21
3018477;NZZ_1995_01_30_a48_seg5_s1;Die Ankündigung von Hans Jörg Huber hat Spekulationen darüber ausgelöst , mit wem die CVP ihren seit 1933 ununterbrochen gehaltenen Sitz zu verteidigen und wer von den andern Parteien sich ebenfalls an den Ständeratswahlen zu beteiligen gedenkt .;ADJD;gehalten;20;Pos|Acc|Sg|Masc;ADJA;19
3022072;NZZ_1995_07_01_a4_seg1_s4;Trotz der konservativen Grundeinstellung der britischen Wählerschaft kranken die Konservativen an den Altersgebresten einer seit sechzehn Jahren ununterbrochen regierenden Partei .;ADJD;regierend;19;Pos|Gen|Sg|Fem;ADJA;18
3048035;NZZ_1995_07_06_a43_seg6_s4;Die Statistik zeigt , dass die ausländische Bevölkerung ununterbrochen zugenommen hat , obschon die Kontingente selten ganz ausgeschöpft wurden .;ADJD;zunehmen;10;Full|Psp;VVPP;9
3050598;NZZ_1995_07_06_a124_seg4_s3;Es genügte , im Zentrum von Birmensdorf links und rechts der Hauptstrasse je einen Stand für Essen und Getränke aufzustellen und die Leute dazu zu bewegen , ununterbrochen auf dem Fussgängerstreifen zu zirkulieren .;ADJD;zirkulieren;33;Full|-2;VVINF;28
3057785;NZZ_1995_07_07_a165_seg10_s3;Sie ist seither als einzige italienische Squadra ununterbrochen an der « Grande Boucle » mit dabei .;ADJD;an;9;An;APPR;8
3062479;NZZ_1995_07_08_a124_seg8_s11;Wir senden ununterbrochen Faxe hin und her , und wir ringen um verschiedene Dispositionen , weil ich ja nicht nur das Schaffen von Gubaidulina und Suslin berücksichtigen darf , sondern auch alle Interpreten zu Wort kommen lassen will .;ADJD;senden;2;Full|1|Pl|Pres|Ind;VVFIN;3
3103067;NZZ_1995_07_17_a76_seg3_s11;Gegen starken Widerstand jener Länder , deren Kulturgüter auf Grund des globalen wirtschaftlichen Gefälles ununterbrochen abfliessen , wird am juristischen Grundprinzip der Nichtrückwirkung festgehalten , so dass die Konvention ausschliesslich für jene Museen und Sammler in der Schweiz ein Problem darstellen kann , die auch in Zukunft nicht registrierte Antiken ankaufen möchten : denn Antiken , die vor Inkrafttreten der Konvention schon im Privatbesitz waren , sind keineswegs betroffen und schon gar nicht Antiquitäten ( Gegenstände aus früheren Zeiten ) sowie Bilder , Plastiken und Ähnliches , die legal erworben sind .;ADJD;abfließen;16;Full|3|Pl|Pres|Ind;VVFIN;15
3109002;NZZ_1995_07_18_a113_seg3_s16;Im « Kaukasus » quasselt er ununterbrochen : Wie schön es jetzt wäre , Schlittschuh zu laufen , und wie schön es ist , dass er Ljusja wieder getroffen hat .;ADJD;quasseln;5;Full|3|Sg|Pres|Ind;VVIMP;7
3123981;NZZ_1995_07_21_a97_seg8_s10;In der angesehenen internationalen arabischen Zeitung « Al-Hayat » , in der die wichtigsten intellektuellen Debatten der arabischen Welt geführt werden , wird seit dem Erscheinen des « Al-Kahira » -Heftes ununterbrochen über Husseins Thesen und deren Aktualität diskutiert .;ADJD;diskutieren;39;Full|Psp;VVPP;32
3139049;NZZ_1995_07_24_a137_seg1_s4;Seit 1991 gewinnt Miguel Indurain ununterbrochen das grösste Radsportereignis .;ADJD;gewinnen;3;Full|3|Sg|Pres|Ind;VVFIN;6
3189106;NZZ_1995_06_03_a68_seg4_s4;Während damals ein einziger Wirbel vom Golf von Genua die Alpen überquert hatte , entstand diesmal eine langgestreckte , von Italien über die Alpen bis nach Norwegen reichende Tiefdruckrinne , in der einzelne wellenartige Störungen nach Norden wanderten und dabei vor allem in der Nordwest- , Nord- und Ostschweiz während dreier Tage fast ununterbrochen anhaltende , aber wiederholt intensivierte Niederschläge auslösten .;ADJD;anhaltend;55;Pos|Acc|Pl|Masc;ADJA;54
3189658;NZZ_1995_06_03_a93_seg8_s5;Die ununterbrochen abnehmende Dynamik im Detailhandel wird schliesslich dadurch unterstrichen , dass dieser Wert selbst über den Jahresrückgang der seit Januar erfolgten kumulierten Verkäufe zu liegen kommt .;ADJD;abnehmend;3;Pos|Nom|Sg|Fem;ADJA;2
3190185;NZZ_1995_06_03_a117_seg6_s5;Darüber sind vor allem Vertreter Ungarns erbost , denn sie werden als ununterbrochen guter internationaler Schuldner schlechter bewertet .;ADJD;gut;14;Pos|Gen|Pl|Masc;ADJA;13
3228316;NZZ_1995_06_10_a189_seg6_s23;Seit 1967 , als ein guter Freund , von Beruf Anästhesist , Präsident wurde , bin ich - abgesehen von zwei Spielzeiten - ununterbrochen « asesor religioso » gewesen .;ADJD;--;27;Name|*2|*3|*4;ADJA;24
3249546;NZZ_1995_06_15_a84_seg3_s1;fb. Paris , 14. Juni Der westafrikanische Staat Ghana zählt zu den wenigen Ländern des Schwarzen Kontinentes , die in den letzten Jahren ununterbrochen ein Wirtschaftswachstum zu erzielen vermochten .;ADJD;erzielen;28;Full|-2;VVINF;24
3267322;NZZ_1995_06_17_a182_seg5_s14;Der Diplomtrainer des Leipziger Sportinstitutes verbesserte zudem ununterbrochen die Trainingslehren und vertritt heute engagiert die Meinung , dass der radsportliche Fortschritt nicht auf Chemie basiere .;ADJD;verbessern;6;Full|3|Sg|Past|Ind;VVFIN;8
3272555;NZZ_1995_06_19_a142_seg4_s18;Am Samstag beispielsweise , zwischen Lenzburg und Wil SG , wurde ununterbrochen attackiert .;ADJD;attackieren;13;Full|Psp;VVPP;12
3280157;NZZ_1995_06_20_a170_seg3_s11;"Im Appenzellerland griff Järmann quasi vom ersten Kilometer weg ununterbrochen an ; keine Fluchtgruppe , die ohne die Startnummer fünf wegkam .";ADJD;greifen;3;Full|3|Sg|Past|Ind;VVFIN;10
3306410;NZZ_1995_06_24_a194_seg6_s9;Das Aufbauspiel gewann wieder an zuvor vermisster Konsistenz , die beiden Sturmspitzen Türkyilmaz und Knup beschäftigten dank läuferischem Fleiss und körperlichem Engagement die gegnerischen Verteidiger fast ununterbrochen , und im Abwehrzentrum liess Henchoz mit nüchterner Spielweise und präzisem Antizipieren den gesperrten Geiger fast vergessen .;ADJD;gewinnen;3;Full|3|Sg|Past|Ind;VVFIN;27
3308339;NZZ_1995_06_26_a23_seg4_s10;Die Rückkehr des « ewigen Zweiten » war schon deshalb stark bezweifelt worden , weil von frankophoner Seite begehrliche Augen auf das Aussenressort geworfen wurden , das sich bereits seit mehr als zwei Jahrzehnten ununterbrochen in flämischer Hand befindet .;ADJD;befinden;39;Full|3|Sg|Pres|Ind;VVFIN;35
3315056;NZZ_1995_06_27_a63_seg4_s2;Eine 22jährige Mutter in Fürth hat nach Polizeiangaben ihre sechs Monate alte Tochter erwürgt , weil sie ununterbrochen schrie .;ADJD;schreien;19;Full|3|Sg|Past|Ind;VVFIN;18
3326248;NZZ_1995_06_29_a92_seg4_s3;Nach einigen Vorgeplänkeln wurde seit dem Eintreffen der beiden Chefunterhändler , des amerikanischen Handelsbeauftragten Mickey Kantor und des japanischen Handelsministers Ryutaro Hashimoto , zu Wochenbeginn praktisch ununterbrochen miteinander verhandelt .;ADJD;verhandeln;29;Full|Psp;VVPP;27
3331181;NZZ_1995_05_31_a63_seg5_s9;Die Retter arbeiteten ununterbrochen .;ADJD;arbeiten;3;Full|3|Pl|Past|Ind;VVFIN;4
3349973;NZZ_1995_05_04_a70_seg5_s9;"Am Wochenende vor dem 1. Mai kämpften TC und CV fast ununterbrochen um die Vorherrschaft ; Bewohner des einst zu den touristischen Perlen Rios zählenden Viertels sprachen von Nächten des Terrors , in denen niemand zur Ruhe bzw. zum Schlafen gekommen sei .";ADJD;kämpfen;7;Full|3|Pl|Past|Ind;VVFIN;12
3370263;NZZ_1995_05_08_a12_seg1_s3;Die Mairie von Paris gehört Chirac in der Tat seit 1977 ununterbrochen , aber zur Eroberung des höchsten Amtes der Republik hat er trotz allem Selbstbewusstsein drei Anläufe benötigt .;ADJD;haben;22;Haben|3|Sg|Pres|Ind;VAFIN;12
3418251;NZZ_1995_05_16_a48_seg4_s3;In Zürich fiel während etwa vierzig Stunden ununterbrochen zum Teil kräftiger Regen .;ADJD;fallen;3;Full|3|Sg|Past|Ind;VVFIN;8
3433557;NZZ_1995_05_18_a218_seg13_s4;Es ist daher nicht erstaunlich , dass wir jahrelang sowohl in den Verwaltungsräten des UNDP/UNFPA und der Unicef ununterbrochen vertreten waren und es auch , im restrukturierten System mit drastisch verkleinerter Mitgliederzahl , regelmässig sein werden .;ADJD;vertreten;20;Full|Psp;VVPP;19
3440642;NZZ_1995_05_20_a7_seg3_s11;Von den zwei Flughäfen der Hauptstadt Grosny starteten ununterbrochen russische Helikopter in Richtung Süden .;ADJD;starten;8;Full|3|Pl|Past|Ind;VVFIN;9
3441205;NZZ_1995_05_20_a32_seg3_s1;fre. Bern , 19. Mai Dass der Bundespräsident der Schweiz ein Liberaler ist und als solcher Mitglied der einzigen politischen Partei der Welt , die seit 1848 ununterbrochen Regierungsverantwortung trägt , war Gegenstand der Begrüssungsworte von Sir David Steel , Präsident der Liberalen Internationale ( LI ) , zu Beginn des Exekutivtreffens am Freitag und Samstag in Bern .;ADJD;tragen;30;Full|3|Sg|Pres|Ind;VVFIN;28
3483875;NZZ_1995_05_27_a214_seg3_s14;Jetzt schnarrte es ununterbrochen .;ADJD;--;2;Full|3|Sg|Past|Ind;VVFIN;4
3484423;NZZ_1995_05_29_a24_seg8_s2;Jahrzehntelang liess es sich als etablierte Oppositionspartei komfortabel leben , da es zur Liberaldemokratischen Partei ( LDP ) , die nach dem Krieg ununterbrochen während 38 Jahren regierte , kaum eine Alternative gab .;ADJD;während;25;Gen;APPR;24
3485785;NZZ_1995_05_29_a84_seg9_s8;Die drei Stunden , die der Film dauert , ergeben in der Tat , was uns A. mit erstickter Stimme ununterbrochen androht , « a long , long journey » - eine Reise der Erkenntnis ins Herz der Dunkelheit sind sie gewiss nicht .;ADJD;androhen;22;Full|2|Pl|Pres|Ind;VVFIN;21
