;ID-NZZ;sentence;Funktion-Hit;Head;ID-Head;Meta-Kopf;Function-Head;ID-Token
2820492;NZZ_1995_02_17_a101_seg6_s5;In der latenten Abwertungsneigung spiegeln sich die Zweifel an der Fähigkeit der Behörden und Märkte , die ungesund hohe Staatsschuld sukzessive und störungsfrei abzubauen .;ADJA;und;22;Coord|-2;KON;21
2836902;NZZ_1995_02_20_a139_seg5_s8;Um so mehr , als die Hallen-Leichtathletik in früheren Zeiten in den ( unbestrittenen ) Etat amerikanischer Provenienz gehörte , erst in den letzten Jahren sukzessive an Boden verlor und den europäischen Veranstaltern den Vortritt lassen musste .;ADJA;Veranstalter;33;Reg|Dat|Pl|Masc;NN;26
2855716;NZZ_1995_02_24_a21_seg6_s5;Unter anderem mit Hilfe des Hongkonger Finanz-Tycoons Li Ka-shing hatte er sukzessive fünf marode , aber an der dortigen Börse kotierte Firmen aufgekauft und in Tochterfirmen von Shougang verwandelt , um dadurch Zugang zum internationalen Kapitalmarkt zu bekommen .;ADJA;marode;14;Pos|Nom|Pl|Masc;ADJD;12
2865262;NZZ_1995_02_25_a162_seg5_s15;Oft ist die definitive Bestimmung von Güssen einzelner Bildhauer , die sukzessive in einer grossen Werkstatt gearbeitet haben , unmöglich .;ADJA;haben;18;Haben|3|Pl|Pres|Ind;VAFIN;12
2869721;NZZ_1995_02_25_a230_seg5_s2;Olivier Long oblag es nun , von einer Helferequipe unterstützt ( an der in der Schlussphase der Schreibende teilhatte ) , zunächst unter strengster Geheimhaltung und stets unter striktesten Sicherheitsmassnahmen in der Regel auf Schweizer Boden zwischen den Emissären der beiden Seiten weiterführende Begegnungen zu organisieren und in ständiger Hilfestellung , über mehrere schwierige Etappen hinweg , in separatem oder gemeinsamem Gespräch dem angestrebten Ziel sukzessive näher zu kommen .;ADJA;kommen;69;Full|-2;VVINF;66
2877084;NZZ_1995_01_31_a57_seg4_s10;Die Hochdruckzone , deren Schwerpunkt sich sukzessive zum Mittelmeer zurückzieht , bestimmt am Mittwoch noch weitgehend unser Wetter mit einem ziemlich sonnigen und wintermilden Tag .;ADJA;zurückziehen;10;Full|3|Sg|Pres|Ind;VVFIN;7
2877868;NZZ_1995_01_31_a96_seg4_s3;Seit Aufnahme der offiziellen Tätigkeit vor etwas mehr als drei Jahren wurde die Palette der angebotenen Produkte und Instrumente sukzessive erweitert .;ADJA;erweitern;21;Full|Psp;VVPP;20
2887474;NZZ_1995_01_04_a32_seg6_s2;Ab diesem Zeitpunkt waren die bisher für die TSI reservierten Frequenzen nämlich sukzessive von den massenweise aufkommenden privaten TV-Stationen okkupiert worden .;ADJA;von;14;Dat;APPR;13
2891734;NZZ_1995_01_05_a60_seg6_s16;Ebenso verdünnten sich die inhaltlichen Beziehungen zu Genf sukzessive fast bis auf die bloss rechtliche und finanzielle Trägerschaft sowie auf die Bereitstellung der Räumlichkeiten .;ADJA;verdünnen;2;Full|3|Pl|Past|Ind;VVFIN;9
2895786;NZZ_1995_01_06_a33_seg6_s11;Auch das Tätigkeitsfeld und die Strategie der AEK wurden sukzessive den veränderten Anforderungen angepasst .;ADJA;Anforderung;13;Reg|Dat|Pl|Fem;NN;10
2899075;NZZ_1995_01_06_a144_seg5_s3;Die meisten Bilder zeigen die ehemaligen Häuser so , wie sie im 19. und 20. Jahrhundert umgebaut wurden , nachdem sie ihre Ställe und Scheunen sukzessive verloren hatten .;ADJA;verlieren;27;Full|Psp;VVPP;26
2902246;NZZ_1995_01_07_a44_seg7_s13;"So stellt Kümmerly & Frey jetzt auch seine Velokarten sukzessive auf den neuen Massstab und das vereinfachte Bild um ; ebenfalls in der Produktion sind Reiterkarten ( mit eingezeichneten Reitwegen , Weideplätzen , Pferdeunterkünften usw. ) .";ADJA;auf;11;Auf;APPR;10
2903554;NZZ_1995_01_07_a106_seg9_s8;Anglo-Alpha umging die Vorschriften und öffnete die Ausbildung auf allen Stufen sukzessive auch für die grösste Bevölkerungsgruppe des Landes .;ADJA;öffnen;6;Full|3|Sg|Past|Ind;VVFIN;12
2910257;NZZ_1995_01_09_a89_seg5_s1;Städtebauliche Umstrukturierungen waren - und sind - stets begleitet vom Phänomen der sozialen Migration : sukzessive wird die Bevölkerung aus dem Stadtkern , wo die Bodenpreise infolge der Spekulation steigen , in die Aussenquartiere vertrieben .;ADJA;werden;17;Aux|3|Sg|Pres|Ind;VAFIN;16
2911947;NZZ_1995_01_09_a118_seg4_s6;Die Photographien verfolgen die sukzessive Entwicklung der Agrarstaates Schweiz hin zum Industriestaat .;ADJA;Entwicklung;6;Reg|Acc|Sg|Fem;NN;5
2924864;NZZ_1995_01_12_a44_seg6_s6;Das bildungspolitische Problem , das im Hintergrund steht , bedarf jedoch der Lösung : Die gewachsene Bildungsnachfrage , die Öffnung und der Ausbau der Mittelschulen und die sukzessive Überführung ehemaliger Diplommittelschulen in Maturitätsschulen haben das traditionelle Gymnasium und seine Abschlussprüfung verändert , sie sind zu Toren geworden , die nicht nur zur Hochschule , sondern auch zu mancherlei anderen weiterführenden Ausbildungsgängen führen .;ADJA;Überführung;29;Reg|Nom|Sg|Fem;NN;28
2942330;NZZ_1995_01_14_a209_seg8_s9;Vor allem die EMD-Abteilungen mit ihrem umfangreichen und seit 1908 sukzessive neu formatierten Formularwesen treten als Gegner auf - mit einem partiellen Erfolg : Auch heute noch kommt das Dienstbüchlein in seinem althergebrachten Format 115×185 mm ( 1 : 6 ) daher .;ADJA;und;8;Coord|-2;KON;11
2942390;NZZ_1995_01_14_a209_seg18_s4;Der Nobelpreisträger schreibt - während der kurzen Existenzzeit der Brücke - zum Thema « Format » drei Aufsätze , in denen er sein System sukzessive perfektioniert , « um die Formatfrage ein für allemal , und zwar in zweckmässiger Weise aus der Welt » zu schaffen .;ADJA;perfektionieren;26;Full|3|Sg|Pres|Ind;VVPP;25
2950200;NZZ_1995_01_17_a93_seg4_s3;Ein gleiches Bild vermittelt der Devisenmarkt : Die D-Mark stiess in der Frühe des Freitags kurz vor Bekanntwerden des Mandates noch auf 1063 L. hoch , um dann aber bis Montag abend sukzessive auf 1048 L. nachzugeben .;ADJA;nachgeben;37;Full|zu;VVIZU;33
2970946;NZZ_1995_01_21_a18_seg5_s6;Chirac appelliert an das vom Soziologen Emmanuel Todd wiederentdeckte Volk - die alte Arbeiterklasse , eine Hälfte der Bevölkerung - , das sukzessive von den Gaullisten , ohnehin von den Liberalkonservativen und schliesslich gar von den Sozialisten vergessen worden sei .;ADJA;appellieren;2;Full|3|Sg|Pres|Ind;VVFIN;23
2982096;NZZ_1995_01_23_a120_seg3_s17;Die Pensionskasse des Personals des Milchverbandes Winterthur hat unter der Leitung desselben Architekten weitere drei Baukörper mit Wohnungen , Büros , Läden und einem Restaurant erstellt , die nun ebenfalls sukzessive bezogen werden .;ADJA;beziehen;32;Full|Psp;VVPP;31
2985065;NZZ_1995_01_24_a39_seg13_s4;Einige grundsätzliche Aspekte dieser Neuausrichtung sollen kurz skizziert werden : Die bisher auf pauschalen Versicherungsdeckungen basierenden Produkteangebote werden sukzessive durch modular aufgebaute Versicherungsbausteine abgelöst .;ADJA;durch;20;Acc;APPR;19
2986217;NZZ_1995_01_24_a85_seg10_s2;Vielmehr geht es darum , unter Anwendung des modernen Wissens der Finanzmarkttheorie und des Instrumentariums der Börsenindizes sinnvolle BM-Konstruktionen zu suchen , diese sukzessive zu verbessern und den spezifischen Anlegerbedürfnissen anzupassen .;ADJA;verbessern;26;Full|-2;VVINF;24
2991696;NZZ_1995_01_25_a84_seg8_s5;Da die Lebenserwartung seit der Einführung der AHV stark zugenommen hat , während gleichzeitig die Geburtenzahl sukzessive zurückgegangen ist , wird indessen die Alterslastquote - d. h. der Anteil der Bevölkerung mit 65 und mehr Jahren in Relation zu den Personen zwischen 20 und 64 Jahren - immer ungünstiger .;ADJA;zurückgehen;18;Full|Psp;VVPP;17
2991719;NZZ_1995_01_25_a84_seg17_s5;Gleichzeitig findet die Privatassekuranz das Referendum der Gewerkschaften gegen die 10. AHV-Revision sozialpolitisch unverantwortlich , stellt doch die sukzessive Erhöhung des Frauenrentenalters auf 64 Jahre - in Anbetracht der demographischen Entwicklung und der höheren Lebenserwartung der Frauen - nur ein erster Schritt in die richtige Richtung dar .;ADJA;Erhöhung;20;Reg|Acc|Sg|Fem;NN;19
2992076;NZZ_1995_01_25_a108_seg1_s6;Die Bank hat die Absicht , ihr Aktienkapital sukzessive zu verstärken .;ADJA;verstärken;11;Full|-2;VVINF;9
3015039;NZZ_1995_01_28_a161_seg8_s4;Wie Polizeidirektor Ernst Homberger erklärte , wird die Verlegung der Arrestanten vom Notgefängnis Waid in das provisorische Polizeigefängnis auf dem Kasernenareal sukzessive in den ersten Februarwochen erfolgen , danach werde das Notgefängnis geschlossen .;ADJA;erfolgen;27;Full|-2;VVINF;22
3023536;NZZ_1995_07_01_a55_seg4_s12;Bis Mittwoch schiebt das Atlantikhoch , das nun wieder seine normale Lage bei den Azoren einnimmt , einen Ausläufer zu den Alpen vor , so dass mit mindestens teilweise sonnigem Wetter gerechnet werden kann und die Tagesmaxima wieder sukzessive über 20 Grad ansteigen .;ADJA;ansteigen;43;Full|-2;VVINF;39
3023750;NZZ_1995_07_01_a72_seg3_s2;Damit ist der Rahmen vorgegeben für den Haushalt 1996 und die folgenden Jahre , in denen das Defizit von derzeit rund 200 Mrd. $ sukzessive abgebaut und bis zum Jahr 2002 vollständig beseitigt werden soll .;ADJA;abbauen;26;Full|Psp;VVPP;25
3023827;NZZ_1995_07_01_a74_seg2_s26;Der sukzessive Abbau von tarifären und nichttarifären Handelsbarrieren , die Erweiterung von Gatt-Prinzipien auf die Dienstleistungen und das geistige Eigentum sowie die ( Wieder- ) Einbettung der Landwirtschaft und der Textilwirtschaft in die Gatt-Disziplin dürften Wohlstandseffekte bei allen Vertragsparteien bewirken - auch in der Schweiz .;ADJA;Abbau;3;Reg|Nom|Sg|Masc;NN;2
3028876;NZZ_1995_07_01_a195_seg11_s23;Nachdem in vielen Bereichen die Veranstaltung sukzessive verbessert worden ist , zeigt nun ein längerfristiges Gesamtkonzept den Weg in die Zukunft .;ADJA;werden;9;Aux|Psp;VAPP;7
3033502;NZZ_1995_07_03_a122_seg3_s3;VVZUF- Präsident Peter Fehrlin ( Bülach ) führte aus , dass man im Furttal den öffentlichen Verkehr sukzessive weiter auszubauen sollte .;ADJA;sollen;21;Mod|3|Sg|Past|Ind;VMFIN;18
3040051;NZZ_1995_07_04_a132_seg3_s11;Dieser hätte den seit 1988 sukzessive in eine naturnahe Parkanlage umgewandelten Friedhof zusätzlich aufwerten sollen .;ADJA;sollen;15;Mod|3|Pl|Pres|Ind;VMINF;6
3053176;NZZ_1995_07_07_a17_seg6_s9;Ohnehin hat Ter-Petrosjan 1994 begonnen , sich seiner Gegner sukzessive zu entledigen und die demokratischen Freiheiten einzuschränken .;ADJA;entledigen;12;Full|-2;VVINF;10
3053873;NZZ_1995_07_07_a44_seg4_s1;hd. Der wiederholte Aufbau kräftiger , weit nach Norden ausgreifender Antizyklonen über dem Atlantik , deren Position sich im Laufe des Monats sukzessive nach Osten verschob , gab dem Wetterablauf im Juni sein Gepräge , indem auf der Ostflanke der Hochdruckzonen Polarluft zum Kontinent gesteuert wurde .;ADJA;verschieben;26;Full|3|Sg|Past|Ind;VVFIN;23
3060763;NZZ_1995_07_08_a54_seg1_s3;Man werde sich gegen die sukzessive Vernachlässigung der Zentralschweiz zur Wehr setzen , teilten die Kantone Luzern , Uri , Schwyz , Ob- und Nidwalden sowie Zug mit .;ADJA;Vernachlässigung;7;Reg|Acc|Sg|Fem;NN;6
3061780;NZZ_1995_07_08_a101_seg4_s3;Auf Grund einer eingehenden Situationsanalyse hat die ZKB-Geschäftsleitung nun die Weichen gestellt und will ein Effizienzsteigerungsprogramm einleiten , das in den nächsten fünf Jahren sukzessive durchgeführt werden soll .;ADJA;durchführen;26;Full|Psp;VVPP;25
3068842;NZZ_1995_07_10_a49_seg7_s1;Was mit dem Anpflanzen von über 1400 Bäumen begann und durch Fassaden- und Dachbegrünungen sukzessive fortgesetzt wird , hat nicht zuletzt auch dank der freiwilligen Unterstützung von Mitarbeiterinnen und Mitarbeitern dazu geführt , dass die Ciba-Areale wieder mit den vielfältigen Lebensräumen von Rhein und Wiesen verbunden sind .;ADJA;fortsetzen;16;Full|Psp;VVPP;15
3074463;NZZ_1995_07_11_a89_seg7_s1;Im Gegensatz zu der französischen Regierung , welche für 1995 ein BIP-Wachstum von 3% in Aussicht stellte , rechnet das Statistische Amt ( Insee ) auf Grund der jüngsten Wachstumsabschwächung allerdings bloss mit einer BIP-Expansion von 1% , welche , und das ist sehr wichtig , dennoch ausreichen sollte , um die eingeleitete , sukzessive Reduktion der hohen Arbeitslosigkeit im Lande aufrechtzuerhalten .;ADJA;eingeleitet;53;Pos|Acc|Sg|Fem;ADJA;55
3074534;NZZ_1995_07_11_a94_seg5_s4;Derweil wird den kanadischen Bauholzproduzenten die von den USA im letzten Konflikt erhobene Zusatzsteuerbelastung sukzessive zurückvergütet .;ADJA;zurückvergüten;16;Full|Psp;NN;15
3078000;NZZ_1995_07_11_a188_seg6_s8;April , einen Monat nach der deutschen Besetzung , die « Endlösung » , die sukzessive Zerstörung des Judentums in Ungarn , dem letzten Lebensraum der jüdischen Bevölkerung in Osteuropa .;ADJA;Zerstörung;17;Reg|Nom|Sg|Fem;NN;16
3078605;NZZ_1995_07_12_a23_seg8_s8;Denn im Bestreben , möglichst rasch an die begehrte Kohle zu kommen , hatte man früher die obersten Meter der Deckschicht - biologisch wertvolle Torfe und mineralreiche Mergel - kurzerhand in die alten Bergbaulöcher gekippt und sukzessive mit dem Aushub aus den tieferen Schichten überdeckt .;ADJA;überdecken;45;Full|3|Sg|Pres|Ind;VVPP;37
3083689;NZZ_1995_07_13_a29_seg3_s7;Grosse Erwartungen setzt die Zentralstelle zur Bekämpfung der Falschmünzerei auf die neuen Schweizer Banknoten , die ab Oktober sukzessive eingeführt werden und zur Erhöhung der Sicherheit mit einem Kinegramm versehen sind .;ADJA;einführen;20;Full|Psp;VVPP;19
3086565;NZZ_1995_07_13_a132_seg7_s14;Verringert wird aber auch der Aufwand : Bis ins Jahr 2000 werden im AWZ sukzessive 90 Stellen abgebaut , was über einen Einstellungsstopp und die Ausnützung der natürlichen Fluktuation geschehen wird .;ADJA;Stelle;17;Reg|Nom|Pl|Fem;NN;15
3096347;NZZ_1995_07_15_a85_seg3_s17;"Der Autohersteller plant daher , wie ein Unternehmenssprecher auf Anfrage erklärte , eine weitere sukzessive Reduzierung der Zahl der Aushilfs- und Zeitarbeitskräfte ; zudem ist auch die Verlagerung der Produktion des Luxusmodells « Diamante » für den amerikanischen Markt nach Australien vorgesehen .";ADJA;Reduzierung;16;Reg|Acc|Sg|Fem;NN;15
3100815;NZZ_1995_07_15_a176_seg8_s5;So montiert Albert Lewin in « The Private Affairs of Bel-Ami » ( 1946 ) in die schwarzweiss wiedergegebenen Raumtiefen eines historistischen Dekors des Paris der Belle Epoque eine einzige in Technicolor gedrehte Einstellung von zwanzig Sekunden : Mit der Reproduktion eines surrealistischen Gemäldes von Max Ernst entwickelt Lewin hier die imaginäre Welt der Farbartifizialität demonstrativ als Bildfläche , die die sukzessive Erzählperspektive der Schwarzweiss- Zeit suspendiert .;ADJA;Erzählperspektive;63;Reg|Acc|Sg|Fem;NN;62
3107765;NZZ_1995_07_18_a52_seg4_s7;Der während längerer Zeit stationäre Wirbel bei Irland kam gegen die blockierende Wirkung der skandinavischen Antizyklone über das Wochenende langsam nach Nordosten voran , womit sich die atlantische Westströmung sukzessive in den Kontinent hinein ausdehnen konnte .;ADJA;können;36;Mod|3|Sg|Past|Ind;VMFIN;30
3108720;NZZ_1995_07_18_a102_seg6_s8;um rund 20% auf knapp 16 140 Yen fiel - sowie durch die sukzessive Liquidierung des Aktienbesitzes verminderten sich bei den führenden Unternehmen der japanischen Bank- und Versicherungswirtschaft per 31 .;ADJA;Liquidierung;15;Reg|Acc|Sg|Fem;NN;14
3110383;NZZ_1995_07_18_a122_seg8_s7;Schliesslich werden technische Mängel an Gefängnisbauten sukzessive behoben .;ADJA;beheben;8;Full|Psp;VVPP;7
3110469;NZZ_1995_07_18_a126_seg4_s2;Zwei veraltete Anlagen sollen nur noch mit nicht fluchtgefährlichen Häftlingen belegt , zwanzig neue Aufseherstellen möglichst rasch besetzt sowie technische und bauliche Mängel sukzessive behoben werden .;ADJA;beheben;25;Full|Psp;VVPP;24
3111714;NZZ_1995_07_19_a2_seg3_s10;Laut Angaben des Sprechers des Kremls , Medwedjew , steigert Jelzin sein Arbeitspensum wieder sukzessive .;ADJA;steigern;10;Full|3|Sg|Pres|Ind;VVFIN;15
3117887;NZZ_1995_07_20_a70_seg3_s10;Trotz der rapiden Erhöhung der indonesischen Aussenschulden - diese stiegen allein in den letzten beiden Jahren um fast 30% - waren die Mitglieder der Konsultativgruppe und besonders der die Konferenz leitende Weltbankverantwortliche , Russel Cheetham , unbesorgt und voller Lob für die indonesische Wirtschaftspolitik und besonders für Jakartas jüngsten , im Mai getroffenen Entscheid , die notorisch hohen Einfuhrzölle von derzeit durchschnittlich 15% bis zum Jahr 2003 sukzessive im Mittel auf 7% zu reduzieren .;ADJA;reduzieren;74;Full|-2;VVINF;68
3120100;NZZ_1995_07_20_a119_seg3_s1;"# Der Regierungsrat hat für die Flughafensicherheitspolizei 48 neue Stellen bewilligt ; sie sollen in den Jahren 1996 bis 1998 sukzessive besetzt werden , wie die Kantonale Informationsstelle mitteilt .";ADJA;besetzen;22;Full|Psp;VVPP;21
3129169;NZZ_1995_07_22_a57_seg4_s2;Seit Wochenbeginn hat sich das Azorenhoch sukzessive in den Kontinent hinein ausgedehnt und dem Westen und Süden der Schweiz bei steigenden Temperaturen sonniges Wetter gebracht .;ADJA;bringen;25;Full|Psp;VVPP;7
3138680;NZZ_1995_07_24_a123_seg11_s4;Dieses Ozonreservoir führt auch dazu , dass die Ozonspitzen während einer Reihe von sonnigen und warmen Tagen sukzessive ansteigen .;ADJA;ansteigen;19;Full|-2;VVFIN;18
3140723;NZZ_1995_07_25_a13_seg9_s8;Unzweifelhaft ist aber auch , dass die Sekte und ihr politischer Arm , die Komei-Partei , die jetzt ein Drittel ihrer Mandatsträger im Oberhaus stellt , sukzessive auf grössere politische Mitspracherechte drängen wird .;ADJA;drängen;32;Full|-2;VVINF;27
3146422;NZZ_1995_07_26_a70_seg6_s10;Das Dienstleistungsabkommen ( Gats , General Agreement on Trade in Services ) , das weltweit gültige Regeln für den Handel mit Dienstleistungen festlegt und das auf die sukzessive Liberalisierung der entsprechenden Märkte abzielt , würde folglich in einem wichtigen Bereich aufs schwerste kompromittiert .;ADJA;Liberalisierung;29;Reg|Acc|Sg|Fem;NN;28
3146452;NZZ_1995_07_26_a71_seg9_s6;Anders gesagt , es wird offen gelassen , ob die sukzessive Erweiterung der EU und/oder die Vertiefung des Binnenmarktes tatsächlich einen Effekt zur « natürlichen » Marktabschottung auslösen oder ob dieses Integrationsvorgehen letztlich doch einen Beitrag zur Liberalisierung der Weltmärkte leisten kann .;ADJA;Erweiterung;12;Reg|Nom|Sg|Fem;NN;11
3146465;NZZ_1995_07_26_a71_seg11_s3;Nach Meinung des WTO-Sekretariats hat freilich insbesondere in den letzten Jahren der Nachholprozess eingesetzt , so dass die Binnenmarkteffekte auch im Dienstleistungsbereich sukzessive besser zu verspüren sein werden .;ADJA;sein;27;Sein|-2;VAINF;23
3147370;NZZ_1995_07_26_a104_seg3_s9;Durch das mehrfache Aneinanderfügen und Überlagern der Linien und Formen wird das Ausgangsbild , die Hand , sukzessive übersteigert .;ADJA;übersteigern;19;Full|Psp;VVPP;18
3155483;NZZ_1995_07_28_a33_seg8_s8;Auffallend ist zudem , dass vielfach Ersatzfrauen auf die Annahme des ihnen zufallenden Mandats verzichten und sich die Vertretung der Männer sukzessive erhöht - nicht weil es die Wählenden so gewollt hatten , sondern weil es sich die weiter hinten Placierten inzwischen anders überlegt haben .;ADJA;erhöhen;23;Full|Psp;VVPP;22
3161112;NZZ_1995_07_29_a26_seg7_s4;In den letzten zwölf Monaten hat London sukzessive 17 IRA-Häftlinge von England nach Nordirland transferiert .;ADJA;IRA-Häftling;10;Reg|Acc|Pl|Masc;NN;8
3161170;NZZ_1995_07_29_a31_seg3_s3;Seit 1990 nähert sich nun aber die Quote des natürlichen Bevölkerungswachstums südlich des Gotthards sukzessive jener des gesamten Landes an .;ADJA;jene;16;Dem|Subst|-3|Dat|Sg|Fem;PDAT;15
3162598;NZZ_1995_07_29_a88_seg3_s3;Dr. Ludwig Neumeyer , der für die Restrukturierung verantwortlich war , wird gemäss einer Mitteilung der Holding die Leitung des Konzerns sukzessive auf Uwe Tiedemann übertragen , der seine Aufgabe bei Pelikan spätestens zum Jahresende übernehmen wird .;ADJA;übertragen;26;Full|Psp;VVPP;22
3203543;NZZ_1995_06_07_a58_seg17_s3;Weder mit einem Energiegesetz noch mit einer CO 2 -Abgabe lassen sich die sich abzeichnenden Versorgungslücken schliessen , namentlich weil die Schweizer Kernkraftwerke zwischen 2010 und 2025 sukzessive das Ende ihrer Lebensdauer erreichen .;ADJA;Ende;30;Reg|Acc|Sg|Neut;NN;28
3217145;NZZ_1995_06_09_a106_seg2_s13;Nun wird eröffnet , das K3000-Verkaufsstellennetz werde sukzessive in den Coop- Kanal integriert - ein schon vor Jahren prognostizierbarer Schritt .;ADJA;integrieren;13;Full|Psp;VVPP;8
3228252;NZZ_1995_06_10_a188_seg3_s20;Dies wurde nie deutlicher als in den letzten Wochen , in denen sich Xamax dank der Treffsicherheit Aleksandrows sowie einigen starken Auftritten Detaris aus einer hinteren Ranglistenposition sukzessive nach vorne arbeitete .;ADJA;nach;29;Dat;APPR;28
3230117;NZZ_1995_06_10_a228_seg7_s10;Tobias Kästli führt den Wandel darauf zurück , dass für Ernst Nobs die programmatisch verankerte Oppositionsrolle der SP sukzessive an praktischer Bedeutung verloren habe .;ADJA;verlieren;23;Full|Psp;VVPP;19
3238342;NZZ_1995_06_13_a95_seg8_s2;Als das Ausmass des Sieges von Berlusconi am Montag aber bekannt wurde , fielen die Kurse sukzessive bis auf zwei Prozentpunkte unter den Vergleichsstand vom Freitag zurück .;ADJA;bis;18;Bis;KON;17
3252563;NZZ_1995_06_15_a188_seg8_s11;Ein solcher Prozess ist auch dringend nötig , denn durch den Rücktritt der bekannten Grössen gingen und gehen der Szene sukzessive die Persönlichkeiten verloren .;ADJA;Persönlichkeit;23;Reg|Acc|Pl|Fem;NN;21
3255591;NZZ_1995_06_16_a78_seg3_s7;Dabei werden die Märkte gegenseitig geöffnet , die Binnenmarktspielregeln sukzessive eingeführt und die slowenischen Fachminister von Fall zu Fall an EU-Ministerratssitzungen eingeladen .;ADJA;einführen;11;Full|Psp;VVPP;10
3263025;NZZ_1995_06_17_a86_seg7_s1;Die SKA-Gruppe konnte ihre Marktstellung im Kanton Aargau in den letzten drei Jahren sukzessive ausbauen : Nachdem 1992 die Gewerbebank Baden bei der Gruppe Anlehnung gefunden hatte und 1993 die Volksbank zur SKA-Gruppe gestossen war , schloss sich Ende letzten Jahres mit der NAB die grösste Schweizer Regionalbank an den Konzern an .;ADJA;ausbauen;15;Full|-2;VVINF;14
3272766;NZZ_1995_06_19_a154_seg2_s14;Eine unglaubliche Verletzungsserie der nominellen Angreifer Povlsen , Chapuisat und Riedle ( alle mit Kreuzbandriss ) , Schwierigkeiten mit dem Star Möller sowie die immense Belastung im Uefa-Cup hatten das so stark gestartete Team sukzessive zurückgeworfen .;ADJA;zurückwerfen;36;Full|Psp;VVPP;35
3274392;NZZ_1995_06_20_a1_seg6_s13;Doch der tschetschenische Kommandant liess diesen Zeitpunkt passieren , ohne etwas zu unternehmen , und schraubte die Bedingungen für einen Abzug und die Freilassung der Gefangenen sukzessive in die Höhe .;ADJA;schrauben;16;Full|3|Sg|Past|Ind;VVFIN;27
3275670;NZZ_1995_06_20_a47_seg12_s3;Die Finanzhilfe an Graubünden soll von 75 Millionen sukzessive auf 5 Millionen Franken im Jahre 1996 erhöht werden , wogegen der Bundesbeitrag an den Tessin unverändert 5 Millionen Franken betragen soll .;ADJA;Million;8;Reg|Dat|Pl|Fem;NN;9
3275933;NZZ_1995_06_20_a65_seg12_s2;"Dieser Plan sehe eine Umstrukturierung der Wirtschaft der Region vor ; ineffiziente Unternehmen sollten sukzessive stillgelegt werden .";ADJA;stilllegen;16;Full|Psp;VVPP;15
3276122;NZZ_1995_06_20_a73_seg6_s1;Dini ist zuversichtlich , dass Italien die Aufnahmebedingungen in die Währungsunion erfüllen werde , denn die mittelfristigen Haushaltsziele sehen , wie er betonte , eine sukzessive Verminderung des Defizitanteils am Bruttoinlandprodukt von den 9% des letzten Jahres auf « erlaubte » 3% im Jahre 1998 vor .;ADJA;Verminderung;27;Reg|Nom|Sg|Fem;NN;26
3278393;NZZ_1995_06_20_a125_seg6_s3;Wird er gutgeheissen , belastet der Kanton diese Aufwendungen sukzessive der Unternehmensrechnung des Flughafens , die ein Bestandteil der Staatsrechnung darstellt .;ADJA;Unternehmensrechnung;12;Reg|Dat|Sg|Fem;NN;10
3298779;NZZ_1995_06_23_a190_seg2_s8;"Auch ihnen war klar , dass diese fragwürdige Einrichtung auf die Dauer nicht zu halten war ; doch plädierten sie für eine sukzessive und vor allem geplante und begleitete Abschaffung .";ADJA;und;24;Coord|-2;KON;23
3315562;NZZ_1995_06_27_a82_seg4_s2;Im Mediaset-Holdinggefäss wurden im Laufe der letzten Monaten sukzessive die gesamten Fernseh- , Werbe- , Verlags- und Filmproduktionsaktivitäten von Berlusconis Fininvest zusammengeführt .;ADJA;--;12;Noun;TRUNC;9
3319830;NZZ_1995_06_28_a52_seg4_s2;"Solothurn , 27. Juni Bis 1990 bewegte sich Solothurn finanzpolitisch im Mittelfeld der Kantone ; die sukzessive Gewichtsverlagerung vom « Industriekanton im Grünen » zum Dienstleistungsbereich vollzog sich , abgesehen von kleineren Wellenschlägen , in geordneten Bahnen .";ADJA;Gewichtsverlagerung;18;Reg|Acc|Sg|Fem;NN;17
3320312;NZZ_1995_06_28_a87_seg10_s4;Soll beispielsweise das Eurogeld nach dem Festzurren der Wechselkurse sukzessive eingeführt werden , wie es die Kommission in ihrem Grünbuch vorgeschlagen hat , oder aber , wie es die Deutsche Bundesbank will , erst relativ spät , dann aber auf einen Schlag ( verzögerter Big bang ) ?;ADJA;werden;12;Aux|-2;VAINF;10
3320936;NZZ_1995_06_28_a121_seg3_s3;Hatte die Notierung noch im April kurz bei 715 Fr. gelegen , zog sie während der letzten Wochen in Sprüngen von 50 Fr. bis 60 Fr. sukzessive an .;ADJA;ziehen;13;Full|3|Sg|Past|Ind;VVFIN;27
3328557;NZZ_1995_06_29_a145_seg5_s4;Er modernisierte sie und begann sukzessive mit der Überbauung der Grundstücke .;ADJA;mit;7;Dat;APPR;6
3333798;NZZ_1995_05_31_a135_seg4_s2;Die Korps der Kantonspolizei sowie der Stadtpolizeien von Zürich und Winterthur werden in den nächsten Jahren sukzessive mit dem sogenannten Polizei-Mehrzweckstock zur Selbstverteidigung ausgerüstet .;ADJA;ausrüsten;24;Full|Psp;VVPP;17
3335124;NZZ_1995_05_31_a185_seg12_s3;Doch auch in traditionellen Ferienorten wie Zermatt setzt nach 1950 eine neue Entwicklung mit Chalets ein , die sich schliesslich in den siebziger Jahren in der Form des Riesenchalets endgültig durchsetzt , wobei auch die Hotelarchitektur der Belle Epoque sukzessive durch Neubauten im rustikalen Stil ersetzt wird .;ADJA;werden;47;Aux|3|Sg|Pres|Ind;VAFIN;40
