;ID-NZZ;sentence;Funktion-Hit;Head;ID-Head;Meta-Kopf;Function-Head;ID-Token
2621515;NZZ_1995_12_08_a177_seg3_s13;Die beiden Tessiner Treffer im ersten Abschnitt resultierten aus einem Gemeinschaftswerk der beiden Ausländer - selbstredend grosszügig unterstützt von der ZSC-Abwehr , in der nach wie vor Salis und Kout fehlten und der Neueinkauf Ruotsalainen diskret unauffällig blieb .;ADJD;unterstützen;18;Full|Psp;VVFIN;17
2630086;NZZ_1995_12_09_a156_seg5_s5;Diese Abbaumassnahmen verärgerten das Personal , zumal daneben das Geld immer noch grosszügig ausgegeben werde , nämlich dann , wenn es « den Freunden in der Privatwirtschaft nützt » .;ADJD;ausgeben;14;Full|Psp;VVPP;13
2630297;NZZ_1995_12_09_a169_seg3_s5;Auf der neuen Anlage mit extrem kurzem Schanzentisch sicherte sich Harada den Sieg im Finaldurchgang der besten 35 Teilnehmer mit dem Rekordflug auf 99 m. Obschon eine Landung im geforderten Telemarkstil nicht mehr möglich war , zeigten sich die Sprungrichter mit der Notengebung grosszügig .;ADJD;zeigen;37;Full|3|Pl|Past|Ind;VVFIN;44
2641598;NZZ_1995_12_12_a106_seg3_s2;Das gilt auch für jene grosszügig angelegten Wohnhäuser , die er in den ersten beiden Jahrzehnten dieses Jahrhunderts für wohlhabende Auftraggeber aus Illinois , Wisconsin und Michigan entwarf .;ADJD;angelegt;7;Pos|Acc|Pl|Neut;ADJA;6
2647355;NZZ_1995_12_13_a119_seg3_s7;Gheorghe Zamfir interpretierte zwei barocke Solokonzerte von Telemann und Loeillet auf der Panflöte - ein Genuss indes nur für ausgesprochene Panflötenfans , die über die mangelhafte Intonation , das exzessive Vibrato und die stilistisch ebenso fragwürdige Artikulation und Phrasierung grosszügig hinweghören konnten .;ADJD;hinweghören;41;Full|-2;VVINF;40
2648257;NZZ_1995_12_13_a127_seg3_s1;"mu. Unter dem etwas zufälligen , wenig aussagenden und auch nicht sehr verlockend klingenden Titel « Hindemith und andere ... » wurde in einer zweistündigen Radiosendung ( « Parlando » ) ein Gespräch gesendet , das der Musikredaktor Jakob Knaus im vergangenen August mit dem Dirigenten Gerd Albrecht geführt hat ; die entsprechenden Musikbeispiele , in der Regel Schallplatten- oder CD-Aufnahmen , wurden , es sei gleich lobend festgehalten , recht grosszügig dazwischengeschaltet , mindestens in der Länge eines Musiksatzes oder eines grösseren Formteils .";ADJD;dazwischenschalten;73;Full|Psp;VVPP;72
2652212;NZZ_1995_12_14_a42_seg7_s12;"Campiche vertritt die Auffassung , dass diese Ausnahmebestimmung auch heute grosszügig auszulegen ist ; dies vor dem Hintergrund der Flüchtlingskonvention , wonach eine Bestrafung zu unterbleiben hat , wenn der Flüchtling unmittelbar aus dem Verfolgerstaat kommt , sich unverzüglich den hiesigen Behörden stellt und triftige Gründe für die illegale Einreise vorzuweisen hat .";ADJD;auslegen;12;Full|zu;VVIZU;11
2655681;NZZ_1995_12_14_a149_seg4_s5;Ein freisinniger Gemeinderat plädierte dafür , sich nicht nur im Bereich Sport grosszügig zu zeigen , und die SP fand , ein Promille für die Kultur sollte unbedingt gewährt sein .;ADJD;zeigen;15;Full|-2;VVINF;13
2662242;NZZ_1995_12_15_a136_seg9_s10;"Ihre Fläche ist grosszügig bemessen ; die Zimmer haben einen angenehmen , zum Quadratischen tendierenden Grundriss .";ADJD;bemessen;5;Full|Psp;VVPP;4
2671105;NZZ_1995_12_16_a164_seg2_s31;"Im Interesse der Sache begegnete er seinen Schülern als gestrenge waltender Meister ; als einer freilich , der auch feinfühlig war , selbstironisch und grosszügig .";ADJD;und;24;Coord|-2;KON;25
2673233;NZZ_1995_12_16_a216_seg15_s14;Beide Autorinnen verfahren bei der literarischen Beurteilung eher grosszügig .;ADJD;verfahren;3;Full|3|Pl|Pres|Ind;VVFIN;9
2682379;NZZ_1995_12_19_a113_seg7_s23;Gerda Marko beantwortet diese Frage grosszügig und ein klein wenig simpel .;ADJD;beantworten;3;Full|3|Sg|Pres|Ind;VVFIN;6
2684870;NZZ_1995_12_19_a169_seg3_s11;Fussball-Verbandspräsident Matarrese geht zudem davon aus , dass in der zu erwartenden schriftlichen Begründung der Euro- Richter eine Übergangszeit , die er reichlich grosszügig mit fünf Jahren bezeichnet , enthalten sein müsste .;ADJD;bezeichnen;28;Full|3|Sg|Pres|Ind;VVPP;24
2685259;NZZ_1995_12_19_a174_seg10_s6;In jedem Sektor ein grosszügig gestaltetes Wettbüro .;ADJD;gestaltet;6;Pos|Nom|Sg|Neut;ADJA;5
2689979;NZZ_1995_12_20_a142_seg3_s2;"Einzelne Vertreter der SVP bezeichneten das vorliegende Projekt als zu grosszügig dimensioniert und zu teuer und verlangten daher die Ausarbeitung einer kostengünstigeren Variante ; eine solche wäre ihrer Meinung nach bereits für 350 000 Franken zu haben .";ADJD;dimensionieren;12;Full|Psp;VVPP;11
2701553;NZZ_1995_12_22_a144_seg3_s15;Eine grosszügig bemessene Wendeltreppe führt ins Untergeschoss , wo neben einem Arbeits- und Schlafraum eine Werkstatt , der Schutzraum und die Gasheizung untergebracht sind .;ADJD;bemessen;3;Pos|Nom|Sg|Fem;ADJA;2
2714642;NZZ_1995_12_27_a11_seg6_s1;Wirkte seine in ähnlichem Ton gehaltene Rede nach dem Triumph in der Stichwahl gegen Walesa grosszügig und weitblickend , so hinterliess sie nun allerdings einen etwas schalen Nachgeschmack .;ADJD;und;17;Coord|-2;KON;16
2720559;NZZ_1995_12_28_a43_seg5_s14;Der Mann mit dem weissen Bart und den lächelnden wasserblauen Augen wird übereinstimmend als versöhnlich , grosszügig und liberal geschildert .;ADJD;und;18;Coord|-2;KON;17
2725324;NZZ_1995_12_29_a22_seg10_s7;Kigali möchte mit den Gebern in bilateralen Kontakt treten , statt wie bisher hauptsächlich mit den NGO zu verhandeln , welche von den Geberländern oft grosszügig , und in einigen Fällen reichlich unkritisch , unterstützt wurden und noch werden .;ADJD;und;28;Coord|-2;KON;26
2743319;NZZ_1995_02_02_a50_seg47_s22;In den letzten Jahren wurde der Mitarbeiterstab grosszügig ausgebaut .;ADJD;ausbauen;9;Full|Psp;VVPP;8
2748339;NZZ_1995_02_03_a72_seg5_s2;Es handelt sich um Berufskategorien , die bisher übermässig grosszügig behandelt worden sind und offenbar Mühe bekunden , auf die Privilegien wieder zu verzichten .;ADJD;behandeln;11;Full|Psp;VVPP;10
2754527;NZZ_1995_02_04_a30_seg3_s2;Leser und Kinogänger kennen die Vorgänge aus zwei äusserst erfolgreichen Werken , deren Autoren allerdings recht frei und grosszügig an die Arbeit gegangen sind .;ADJD;gehen;23;Full|Psp;VVPP;19
2754529;NZZ_1995_02_04_a30_seg4_s2;Die Autoren von Film und Roman gehen mit historischen Geschehnissen zwar grosszügig um , der riesige Erfolg ihrer Werke hat indessen mit dazu beigetragen , dass ein breites Publikum mit einer besonders grausamen Phase des Zweiten Weltkriegs im asiatisch-pazifischen Raum besser vertraut ist als mit anderen , und in diesem Zusammenhang spielt es dann eigentlich auch keine Rolle , wenn der Name Kwai viele Leute auf Anhieb zunächst zum Summen der Titelmelodie dieses Filmes animiert .;ADJD;gehen;7;Full|3|Pl|Pres|Ind;VVFIN;12
2755845;NZZ_1995_02_04_a81_seg3_s29;Denn kein Land kann es sich auf die Länge ungestraft leisten , in einer Zeit , in welcher der Standortwettbewerb um Arbeitsplätze und Kapital zwischen den Nationen immer heftiger tobt , allzu grosszügig mit seinen Wachstumsmöglichkeiten umzugehen .;ADJD;umgehen;37;Full|zu;VVIZU;33
2761689;NZZ_1995_02_04_a227_seg5_s21;Im vergangenen Herbst wurde seiner , etwas grosszügig tituliert , mit dem « Ersten Internationalen Festival des Son Miguel Matamoros » gedacht .;ADJD;titulieren;9;Full|Psp;VVPP;8
2769601;NZZ_1995_02_07_a71_seg6_s6;In das Budget eingebaut sind die früher angekündigten Steuererleichterungen für den Mittelstand im Volumen von 63 Mrd. $ ( über fünf Jahre gerechnet ) , die als Antwort auf die Steuersenkungsversprechen der Republikaner ins Programm aufgenommen wurden , die aber weit weniger grosszügig ausgestaltet sind .;ADJD;ausgestalten;44;Full|Psp;VVPP;43
2777207;NZZ_1995_02_09_a38_seg7_s3;Zu grosszügig bemessen sei anderseits die Frist für Tarife und Tarifverträge , die im Entwurf auf den 31. Dezember 1997 angesetzt ist .;ADJD;No Head;1;No Head;No Head;2
2780931;NZZ_1995_02_09_a179_seg3_s12;Australien gab sich aber am vierten Tag nach 8 Wickets mit 345 Runs grosszügig zufrieden , worauf England , statt wie in Adelaide über sich hinauszuwachsen , in 5 Wickets tatsächlich etwas beschämend bloss 27 Punkte zustande brachte .;ADJD;geben;2;Full|3|Sg|Past|Ind;VVFIN;14
2790230;NZZ_1995_02_11_a72_seg2_s13;Ihr Machtkartell , ursprünglich zur Abwehr der kommunistischen Gefahr gebildet , wurde beseitigt , weil der Klientelismus , der Kauf von Wählerstimmen durch grosszügig verteilte Renten , gezielte Subventionen und andere « Schmiermittel » , unfinanzierbar geworden war .;ADJD;verteilt;25;Pos|Acc|Pl|Fem;ADJA;24
2798390;NZZ_1995_02_13_a87_seg3_s9;Doch nie zerfällt die Form , denn Wirssaladze gibt mit einem grosszügig in die Weite zielenden Gestus der Werkarchitektur klanglich vielfach schattiert Transparenz .;ADJD;klanglich;20;Pos;ADJD;12
2813316;NZZ_1995_02_16_a17_seg10_s2;Ein hoher Beamter des Aussenministeriums ging einmal so weit , von « ethnischer Säuberung » zu sprechen - den peinlichen Umstand , dass die grosse Mehrzahl der angeblich so schikanierten Russen alles unternahm , um im Baltikum zu bleiben und nicht nach Russland ziehen zu müssen , überging man grosszügig .;ADJD;übergehen;48;Full|3|Sg|Past|Ind;VVFIN;50
2819815;NZZ_1995_02_17_a71_seg6_s1;Die meisten Experten , die sich mit dem amerikanischen Antitrust-Recht befassen , scheinen der Ansicht zuzuneigen , dass der Bezirksrichter seinen Kompetenzbereich nach Massgabe der bisherigen Praxis jedenfalls ungewöhnlich grosszügig ausgelegt hat .;ADJD;auslegen;31;Full|Psp;VVPP;30
2822675;NZZ_1995_02_17_a150_seg3_s5;"Ihr Paradies immerhin hätten sie gefunden ; Pascal Grau hat einen Flokati-Teppich , Restposten eines himmlischen Möbelhauses , grosszügig drapiert , weiss wie die Unschuld , kuschelig wie eine Schäfchenwolke und zottig wie eine Gebärmutter .";ADJD;drapieren;20;Full|3|Sg|Pres|Ind;VVPP;19
2824889;NZZ_1995_02_18_a3_seg2_s25;Aussenminister Kosyrew erklärte vor kurzem grosszügig , sein Land sei bereit , in den Beziehungen mit dem Westen zum Stand vom Dezember zurückzukehren .;ADJD;sein;10;Sein|3|Sg|Pres|Subj;VAFIN;6
2830471;NZZ_1995_02_18_a156_seg3_s9;1970 scheiterte ein gemeinsames , grosszügig dimensioniertes Projekt mit unter anderem je einer Kirche und je einem Pfarrhaus in der Volksabstimmung .;ADJD;dimensioniert;7;Pos|Nom|Sg|Neut;ADJA;6
2840099;NZZ_1995_02_21_a51_seg2_s2;"Vor allem in den sogenannten guten Jahren , als die Einnahmenquellen munter sprudelten , erwies sich das Parlament als ausgesprochen spendabel ; grosszügig Kredite zu gewähren lag im Interesse der Popularität .";ADJD;Kredit;24;Reg|Acc|Pl|Masc;NN;23
2846797;NZZ_1995_02_22_a113_seg5_s4;Dieser war ein Handelsunternehmer , bei dem seine Tante Selma in Riga gearbeitet hatte und der sich auch ihr gegenüber grosszügig gezeigt hatte .;ADJD;gegenüber;20;Dat;APPR;21
2848633;NZZ_1995_02_22_a155_seg7_s2;Es empfiehlt sich , vor dem Besuch der wohl aus Platzgründen nicht sehr grosszügig geratenen Ausstellung ein wenig im Katalog zu schmökern .;ADJD;geraten;15;Pos|Dat|Sg|Fem;ADJA;14
2850600;NZZ_1995_02_23_a21_seg6_s7;Moskau werde von Schweden keine Satisfaktion verlangen , erklärte er gegenüber der Presse und verwies die ganze Affäre grosszügig in den Bereich der historischen Bagatellen .;ADJD;verweisen;15;Full|3|Sg|Past|Ind;VVFIN;19
2865218;NZZ_1995_02_25_a159_seg3_s24;An einen privaten Kunden aus Fernost ging eine seltene Smaragdperlenkette , die mit 707 500 Franken die Schätzung von 390 000 bis 460 000 Franken grosszügig übertraf .;ADJD;übertreffen;27;Full|3|Sg|Past|Ind;VVFIN;26
2867951;NZZ_1995_02_25_a207_seg3_s3;Die Infrastruktur mit Schiessanlagen , Industrieständen und Servicestellen sowie der Restauration befindet sich ebenerdig in einer mit rund 7000 Quadratmetern besonders grosszügig dimensionierten Sporthalle , in der unter anderem auch Fussballspiele ausgetragen werden .;ADJD;dimensioniert;23;Pos|Dat|Sg|Fem;ADJA;22
2870367;NZZ_1995_02_27_a19_seg8_s14;Dennoch ist aber anerkannt , wie Luzius Wildhaber in seinem Kommentar zu den Artikeln 121 und 122 der Bundesverfassung schreibt , dass die Praxis den Grundsatz sehr large und grosszügig handhabt .;ADJD;und;29;Coord|-2;KON;30
2870683;NZZ_1995_02_27_a38_seg5_s12;Für das grosszügig dimensionierte Projekt sind Kosten von 202 Millionen Franken veranschlagt worden .;ADJD;dimensioniert;4;Pos|Acc|Sg|Neut;ADJA;3
2879714;NZZ_1995_01_31_a154_seg6_s3;Dazu gehören die neuen , grosszügig dimensionierten Sitze ebenso wie die diskret gesetzten Holzakzente oder der sauber verarbeitete Kunststoff .;ADJD;dimensioniert;7;Pos|Nom|Pl|Masc;ADJA;6
2887187;NZZ_1995_01_04_a22_seg2_s20;Sie ignoriert aber die osmanische Rechtstradition oder operiert allzu grosszügig mit der Möglichkeit einer Enteignung aus öffentlichem Interesse .;ADJD;operieren;8;Full|3|Sg|Pres|Ind;VVFIN;10
2902395;NZZ_1995_01_07_a47_seg10_s7;Nur am Rande sei vermerkt , dass der Generalsekretär die Richtlinien bisher grosszügig ausgelegt und bereits sieben Gesuche ( von elf ) gutgeheissen hat , obwohl Kritiker der neuen Regelung immer wieder behauptet hatten , das Kriterium eines Pensums von 80 Prozent werde derzeit von höchstens vier Journalisten erfüllt ...;ADJD;auslegen;14;Full|Psp;VVPP;13
2911582;NZZ_1995_01_09_a98_seg6_s27;Wer die teilweise äusserst engen Verhältnisse in den Häusern an der Trittligasse in der Zürcher Altstadt kennt , wird die Reihenhäuser im Rütihof nicht unbedingt als eng empfinden - auch nicht als grosszügig allerdings .;ADJD;allerdings;34;--;ADV;33
2937998;NZZ_1995_01_14_a115_seg3_s10;In seinen knappen , erlebnissatten Texten , welche die drei Teile des grosszügig gestalteten Photobandes gliedern , umreisst Rainer Leitzgen seine künstlerische Absicht als ein Verlangen , mit seinem Medium jene Momente zu ermitteln , die « den Körper , ein Haus oder ein Gesicht beleben » .;ADJD;gestaltet;14;Pos|Gen|Sg|Neut;ADJA;13
2940637;NZZ_1995_01_14_a148_seg3_s15;Entsprach die Festsetzung des Gesamtplans von 1978 in erster Linie der Notwendigkeit , ursprünglich viel zu grosszügig ausgeschiedenes Baugebiet in den Gemeinden zu redimensionieren , so will der Richtplan 1995 die nötigen Instrumente bereitstellen , um die vorhandenen Möglichkeiten im Dienste desselben Planungsziels « nach innen » besser zu nutzen .;ADJD;ausgeschieden;18;Pos|Nom|Sg|Neut;ADJA;17
2944873;NZZ_1995_01_16_a93_seg3_s10;Dass der im Film gezeigte Lippenbär mit einem Kragenbär und der nach einem Fleischstück angelnde Jaguar mit einem Leoparden verwechselt wurde , mag ja noch angehen - Unkorrektheiten , über die man grosszügig hinwegsehen könnte .;ADJD;hinwegsehen;34;Full|-2;VVINF;33
2950225;NZZ_1995_01_17_a93_seg8_s6;Die Märkte sind nun aber grosszügig gestimmt .;ADJD;stimmen;7;Full|Psp;VVPP;6
2954372;NZZ_1995_01_18_a30_seg3_s11;Dass sie , grosszügig interpretiert , gar den Status quo zuliesse , darf man mit Blick auf die beabsichtigte innere Reform gar nicht laut sagen .;ADJD;interpretieren;5;Full|Psp;VVFIN;4
2955798;NZZ_1995_01_18_a95_seg3_s19;Die Musiker und Musikerinnen zeigen als Statthalter Rimski-Korsakows , dass dessen als oberflächlich gescholtene Musik , diese angeblich so glatte Instrumentationskunst , in solcher Interpretation unerwartet an Tiefe gewinnt - allerdings nur dann , wenn jene pathetischen Momente , die eigentlich nur geschmacklos genannt werden können , grosszügig überhört werden .;ADJD;überhören;49;Full|Psp;VVPP;48
2957374;NZZ_1995_01_18_a112_seg3_s5;Damit wurde eine der zentralen Massnahmen des Richtplans im Sinne der Reduktion des 1978 zu grosszügig ausgeschiedenen Baugebietes in Frage gestellt .;ADJD;ausgeschieden;17;Pos|Gen|Sg|Neut;ADJA;16
2964024;NZZ_1995_01_19_a179_seg1_s1;Zu grosszügig antizipiert;ADJD;No Head;1;No Head;No Head;2
2970985;NZZ_1995_01_21_a18_seg11_s15;Aber Balladur deckt seine Minister in Schwierigkeiten - ausser diejenigen , die aus Gründen der politischen Moral zurücktreten mussten - und profitiert deshalb grosszügig auch von ihren Erfolgen .;ADJD;von;26;Dat;APPR;24
2980104;NZZ_1995_01_23_a76_seg6_s4;Das fordert « Austerität » , auch wenn der EU-Ministerrat bereits durchblicken liess , dass man das Verschuldungskriterium gegebenenfalls grosszügig interpretieren werde .;ADJD;interpretieren;21;Full|-2;VVFIN;20
2986724;NZZ_1995_01_24_a111_seg3_s6;Rufe hingegen sind wohlgelitten , vielleicht weil sie nur etwas zu Gehör zu bringen versuchen und von ihrer Umgebung nichts verlangen oder einfordern , oder wenn , dann auf eine Weise , die es dem Hörenden grosszügig überlässt , sich überhaupt angesprochen zu fühlen .;ADJD;überlassen;38;Full|3|Sg|Pres|Ind;VVFIN;37
2988915;NZZ_1995_01_24_a145_seg49_s32;Die Gebiete sind aber grosszügig bemessen .;ADJD;bemessen;6;Full|Psp;VVPP;5
3001744;NZZ_1995_01_26_a191_seg5_s1;Vor der Abreise nach Melbourne stehen einem die Bewohner Sydneys unaufgefordert , grosszügig und einstimmig mit Rat zur Seite : Ein Regenschirm sei das wichtigste Utensil in der rund 1000 km südlich liegenden Stadt , wichtiger noch als die Zahnbürste .;ADJD;und;14;Coord|-2;KON;13
3003361;NZZ_1995_01_27_a30_seg3_s2;Flüeli-Ranft , 26. Januar Das Friedensdorf in Flüeli-Ranft im Kanton Obwalden wird bald kein Dorf mehr sein : Die Gemeinschaft der Dorothea-Schwestern hat den grosszügig gestalteten Mietvertrag für mehrere zum Friedensdorf gehörende Häuser auf Ende August gekündigt .;ADJD;gestaltet;26;Pos|Acc|Sg|Masc;ADJA;25
3010507;NZZ_1995_01_28_a39_seg5_s3;Vor Jahren gewährten ihn die SBB noch « grosszügig » und bezogen etwa das Aufnahmegebäude des Bahnhofs Zürich Stadelhofen in den Um- und Neubau Santiago Calatravas ein .;ADJD;gewähren;3;Full|3|Pl|Past|Ind;VVFIN;9
3011412;NZZ_1995_01_28_a71_seg10_s7;Weder die Beamten noch die ledigen Alleinerzieher und die kinderreichen Familien sind bereit , auf die von den Politikern bisher so grosszügig gewährten Privilegien und Beihilfen zu verzichten .;ADJD;verzichten;28;Full|-2;VVINF;22
3017354;NZZ_1995_01_28_a219_seg7_s18;In der Sprache zeigt sich deutlich die ambivalente Einstellung zum Senf : « J ' adore ce qui me brûle » ist eine Erfahrung , die wohl jeder schon einmal gemacht hat , wenn er mit der scharfen Würze allzu grosszügig umging , so dass sie ihm gewaltig in die Nase stieg .;ADJD;umgehen;42;Full|3|Sg|Past|Ind;VVFIN;41
3018707;NZZ_1995_01_30_a63_seg3_s6;Pudrige Pastells und mit Blumen und Blättern übersäte Mousseline , Goldbänder , die Träger sind und dann bis zum Saum hin grosszügig ein Muster auf das Kleid skizzieren , und Oberteile , die eigentlich nur phantastische Büstenhalter sind , warten auf warme Tage .;ADJD;skizzieren;28;Full|-2;VVINF;22
3023375;NZZ_1995_07_01_a46_seg20_s1;"Zielkonflikte lassen sich im Verhältnis zwischen Patienten , Ärzten , Betreuern und Angehörigen mit je unterschiedlichen Bündnisvarianten nicht ausschliessen ; ja , sie lassen sich , wenn man die Eigenverantwortlichkeit des psychisch Auffälligen möglichst grosszügig umschreibt , nicht einmal steuern .";ADJD;umschreiben;36;Full|3|Sg|Pres|Ind;VVFIN;35
3023770;NZZ_1995_07_01_a72_seg5_s15;Umgekehrt hält Clinton die Steuerermässigungen für wohlhabendere Einkommensschichten für zu grosszügig und zu kostspielig .;ADJD;und;12;Coord|-2;KON;11
3029462;NZZ_1995_07_01_a205_seg7_s21;Der buchführende Hausherr ist zu erkennen als grosszügig , gebefreudig .;ADJD;sein;4;Sein|3|Sg|Pres|Ind;VAFIN;8
3029480;NZZ_1995_07_01_a205_seg9_s10;Von nun an werden Beiträge für den Sohn verbucht über ein Konto der Kanzlei-Buchhaltung - so auch der Lohn für den Sekretär Philipp Seidel , den der Vater sehr grosszügig dem Sohn zugestand , der seinerseits dessen Ausgabenheft mit der Akribie des kaiserlichen Rates führte .;ADJD;zugestehen;33;Full|3|Sg|Past|Ind;VVFIN;30
3030875;NZZ_1995_07_03_a29_seg1_s7;Dies zeigt sich nicht zuletzt darin , dass die Pressemitteilung über den Parteitag den Erfolg der Jungsozialisten grosszügig übergeht .;ADJD;übergehen;19;Full|3|Sg|Pres|Ind;VVFIN;18
3032142;NZZ_1995_07_03_a106_seg11_s2;Der Great Court - künftig von dieser Halle aus grosszügig einsehbar - soll von einem transparenten Dach überspannt werden , das über Smirkes Hoffassaden sowie oberhalb der Fenster des Round Reading Room aufliegt .;ADJD;einsehbar;11;Pos;ADJD;10
3040652;; , Zürich ) meint , der Kanton Zürich mache sehr grosszügig von der Möglichkeit der Zwangsmassnahmen im Ausländerrecht Gebrauch .;ADJD;machen;9;Full|3|Sg|Pres|Subj;VVFIN;11
3040697;NZZ_1995_07_04_a158_seg22_s24;Erziehungsdirektor Ernst Buschor will grosszügig sein bei der Entgegennahme von Vorstössen , welche die Verwaltungsreform betreffen .;ADJD;sein;6;Sein|-2;VAINF;5
3041489;NZZ_1995_07_04_a172_seg7_s7;"Die Platzverhältnisse sind für fünf Personen sehr grosszügig ; die beiden aufpreispflichtigen Sitze in der dritten Reihe , für Kinder gedacht und bezüglich Zugänglichkeit und Kopfraum etwas eingeengt , können , wie auch die drei mittleren Sitze , mit wenigen Handgriffen umgelegt , als Tischchen benutzt oder herausgenommen werden , wodurch bei vollkommen ebenem Wagenboden eine Vielzahl von Nutzungsmöglichkeiten entsteht ( Nutzlast 700 kg ) .";ADJD;sein;3;Sein|3|Pl|Pres|Ind;VAFIN;8
3041790;NZZ_1995_07_04_a186_seg6_s3;Herr Blocher geht mit diesem Begriff sehr grosszügig um : heimatmüde , genug haben , verachten , nicht ernst nehmen .;ADJD;gehen;3;Full|3|Sg|Pres|Ind;VVFIN;8
3047161;NZZ_1995_07_06_a3_seg3_s1;Premierminister Major hat am Mittwoch die ihm durch seine Wiederwahl zuteil gewordene Stärkung sofort in politisches Kapital umgesetzt und eine umfassende Kabinettsumbildung vorgenommen , in welcher die ihm erwiesene Loyalität grosszügig belohnt wurde .;ADJD;belohnen;32;Full|Psp;VVPP;31
3052356;NZZ_1995_07_06_a162_seg7_s3;"Er schien einen Teil der Hürdensprinterinnen vor dem ersten internationalen Wettlauf dermassen zu irritieren , dass der Startrichter die Läuferinnen gleich viermal zurückschiessen musste ; beim fünften Versuch zeigte er ( grosszügig ) Einsicht mit den unruhigen Gestalten .";ADJD;zeigen;29;Full|3|Sg|Past|Ind;VVFIN;32
3053149;NZZ_1995_07_07_a16_seg3_s2;Er ernannte den bisherigen stellvertretenden Innenminister Kulikow zum Ressortchef , nachdem der bisherige Amtsinhaber Jerin wegen der innenpolitischen Krise um die Geiselnahme in Budjonnowsk von seinem Posten entfernt , aber mit der Ernennung zum stellvertretenden Chef der Auslandspionage grosszügig entschädigt worden war .;ADJD;entschädigen;40;Full|Psp;VVPP;39
3057021;NZZ_1995_07_07_a154_seg3_s4;Das Publikum in dem eleganten und grosszügig konzipierten Lokal ist sehr international und die Bedienung nicht nur von perfekter Kompetenz , sondern auch so freundlich , dass , wie es sich für ein italienisches Restaurant gehört , keine Steifheit aufkommt .;ADJD;konzipiert;8;Pos|Dat|Sg|Neut;ADJA;7
3067530;NZZ_1995_07_08_a201_seg3_s5;Auf seiner wolkenlosen Grundfarbe waren mit traumwandlerischer Sicherheit und grosszügig geführtem Pinsel breite duftige Bänder gemalt , einige mit gekräuselter Borte .;ADJD;geführt;11;Pos|Dat|Sg|Masc;ADJA;10
3068353;NZZ_1995_07_10_a25_seg4_s6;Als vor Jahren Jugendliche ihr Karaoke-Spiel in den idyllischen Park verlegten , sah sich die Stadtverwaltung gezwungen , sie mit grosszügig angelegten Blumenrabatten zu verscheuchen , um die in ihren Gefühlen verletzte ältere Generation zufriedenzustellen .;ADJD;angelegt;22;Pos|Dat|Pl|Fem;ADJA;21
3069191;NZZ_1995_07_10_a73_seg10_s11;Allerdings stossen die hoheitlich begleiteten Initiativen zur Stärkung der deutschen Position in Südostasien oder Südamerika vielerorts auch auf Kritik , da sie die Marktkräfte teilweise gar hemmen und weil kleinere Unternehmen oft nicht gleich grosszügig ins Schlepptau der Politiker genommen werden wie grosse Konzerne .;ADJD;nehmen;40;Full|Psp;VVPP;35
3073289;NZZ_1995_07_11_a18_seg2_s14;Die Behörden zeigten sich erstaunlich grosszügig .;ADJD;zeigen;3;Full|3|Pl|Past|Ind;VVFIN;6
3078505;NZZ_1995_07_12_a19_seg6_s3;So auch ist auf die Anführung chinesischer Clearing-Schulden in der Höhe von umgerechnet 60 Millionen Franken bei der Aufstellung der Handelsbilanz vom vergangenen Jahr grosszügig verzichtet worden .;ADJD;verzichten;26;Full|Psp;VVPP;25
3090416;NZZ_1995_07_14_a103_seg3_s15;Dahinter immer die majestätische Wand des Wiler Horns , das grosszügig den Phantasiespuk zu seinen Füssen gestattet .;ADJD;gestatten;17;Full|3|Sg|Pres|Ind;VVPP;11
3101378;NZZ_1995_07_15_a187_seg6_s19;Der Jugend fehlt jegliche Perspektive , das macht sie träge , zumal die Jungen von den Eltern meist grosszügig unterstützt werden .;ADJD;unterstützen;20;Full|Psp;VVPP;19
3110557;NZZ_1995_07_18_a130_seg4_s13;Schwarzerlen , Weiden , Weiss- und Schwarzdorn breiten ihre Äste aus über die Gräser und Blumen einer Magerwiese , zwischen denen sich der Chämmeterbach in seinem grosszügig verbreiterten Bett dahinschlängelt .;ADJD;verbreitert;28;Pos|Dat|Sg|Neut;ADJA;27
3122388;NZZ_1995_07_21_a30_seg6_s3;Damit verbunden wiederum ist eine entsprechende Aufteilung : Die vier Hauptartikel werden eröffnet durch zusammenfassende « Überblicke » , nachfolgend ergänzt durch eine Vielzahl möglichst exemplarischer « Einblicke » und bewusst grosszügig illustriert durch Bilder , Karten , Graphiken , Kästchen und ähnliche Dokumentationsmittel .;ADJD;illustrieren;33;Full|3|Sg|Pres|Ind;VVFIN;32
3122418;NZZ_1995_07_21_a30_seg12_s6;Fazit also : Zu Beginn des nächsten Jahrhunderts - grosszügig bemessen - dürften sämtliche Ostschweizer Kantone mit neuen , zumindest mit nachgeführten Kantonsgeschichten aufwarten können .;ADJD;bemessen;11;Full|Psp;VVPP;10
3125561;NZZ_1995_07_21_a124_seg6_s12;Die Vorgaben waren mehr als grosszügig .;ADJD;sein;3;Sein|3|Pl|Past|Ind;VAFIN;6
3125889;NZZ_1995_07_21_a142_seg5_s6;Das Toreschiessen überliess er zwar grosszügig den jüngeren Kollegen .;ADJD;überlassen;3;Full|3|Sg|Past|Ind;VVFIN;6
