;ID-NZZ;sentence;Funktion-Hit;Head;ID-Head;Meta-Kopf;Function-Head;ID-Token
2862001;NZZ_1995_02_25_a1_seg10_s3;Ottawa tritt in diesen Fragen jetzt in Washington eher leise auf , da 1994 der bilaterale Güteraustausch infolge der günstigen Währungsrelation einen kanadischen Exportüberschuss von 4 Milliarden Dollar erbrachte , was gegenüber 1993 einem Anstieg um 2 Prozent entspricht .;ADJD;treten;2;Full|3|Sg|Pres|Ind;VVFIN;10
2868856;NZZ_1995_02_25_a221_seg3_s22;Aber der , der so spricht , misstraut dem Zauber , dem er sich sprechend , dabei ihn leise parodierend , überlässt .;ADJD;parodierend;20;Pos;ADJD;19
2871525;NZZ_1995_02_27_a86_seg7_s8;Gelegentlich glaubt man , zur Erhöhung des Vergnügens , eine leise Differenz zu gewahren zwischen Brunos neapolitanischer Drastik und einem Anflug von Eleganz , der über die französische Diktion hinschimmert .;ADJA;Differenz;12;Reg|Nom|Sg|Fem;NN;11
2892521;NZZ_1995_01_05_a92_seg3_s6;In solchem Sinn meisterlich ist auf jeden Fall « Les roseaux sauvages » , der elfte lange Spielfilm des 1943 geborenen André Téchiné , worin jetzt wirklich alles vorkommt , was diese dramatischen Mischungen ausmacht , denen man nichts vorwerfen kann , ausser dass sie so unangreifbar kantenlos sind , so talentvoll sentimental und auf so laute Art leise .;ADJD;laut;57;Pos|Acc|Sg|Fem;VVFIN;59
2904070;NZZ_1995_01_07_a127_seg3_s3;Und man ist tatsächlich versucht , über der Freude des Wiedererkennens die leise Verrückung der Tonart schlankweg zu übersehen .;ADJA;Verrückung;14;Reg|Nom|Sg|Fem;NN;13
2916147;NZZ_1995_01_10_a95_seg4_s1;Milly spricht so leise , dass man sie kaum versteht , holt wispernd und mit grossen Pausen jedes Wort von weit her .;ADJD;sprechen;2;Full|3|Sg|Pres|Ind;VVFIN;4
2919213;NZZ_1995_01_11_a25_seg8_s1;Den gesamttschetschenischen Führer des oppositionellen Rats , Awturchanow , lobt Jussup mit warmen Worten , aber doch so , dass eine leise Distanzierung unüberhörbar bleibt : Nun , da Moskau eine tschetschenische Gegenregierung unter Salambek Chadschijew eingesetzt hat , scheint allzu grosse Nähe zum erfolglosen Ratschef offenbar nicht mehr angezeigt .;ADJA;Distanzierung;23;Reg|Nom|Sg|Fem;NN;22
2950434;NZZ_1995_01_17_a103_seg3_s6;Der Anfang ist leise .;ADJD;sein;3;Sein|3|Sg|Pres|Ind;VAFIN;4
2950448;NZZ_1995_01_17_a103_seg3_s20;Der Schluss ist ebenso leise wie der Anfang .;ADJD;sein;3;Sein|3|Sg|Pres|Ind;VAFIN;5
2982529;NZZ_1995_01_23_a143_seg7_s15;Denn Picabo Street und Hilary Lindh , die schrille und die leise Abfahrerin im US-Team , sprechen plötzlich miteinander und zeigen Gemeinsamkeiten : je zwei Saisonsiege in der Abfahrt .;ADJA;Abfahrerin;13;Reg|Nom|Sg|Fem;NN;12
2990374;NZZ_1995_01_25_a29_seg4_s8;Dutzende von Männern sitzen , leise miteinander sprechend , auf Stühlen , die in langen Reihen vor dem Haus aufgestellt sind .;ADJD;sprechend;8;Pos;ADJD;6
3023451;NZZ_1995_07_01_a48_seg2_s13;« Diesen Unsinn begreife ich nicht ... » , sagte Iwan Dmitritsch leise und setzte sich auf sein Bett .;ADJD;sagen;10;Full|3|Sg|Past|Ind;VVFIN;13
3024551;NZZ_1995_07_01_a104_seg17_s21;Eine Lockerung der Hartwährungspolitik , die zwar nicht offen , aber doch von einigen Branchenvertretern als Allheilmittel leise immer wieder gefordert wird , steht derzeit zumindest nicht zur Diskussion .;ADJD;fordern;21;Full|Psp;VVPP;18
3024795;NZZ_1995_07_01_a112_seg3_s24;Wesentlich stiller ging es bei « Super flumina Babylonis » des Japaners Toshio Hosokawa zu , einem leise um einen Zentralton fliessenden Stück , das durch das Ensemble Modern zur Uraufführung gebracht wurde .;ADJD;fliessend;22;Pos|Dat|Sg|Neut;ADJA;18
3028001;NZZ_1995_07_01_a176_seg3_s2;Da sitzt das Publikum , schwitzend und ratlos , auf dem stuhllos gewordenen Gradin im Theater Westend und sieht sich im Spiegel , während die Tänzerinnen verschwinden , leise , eine nach der anderen .;ADJD;sehen;19;Full|3|Sg|Pres|Ind;VVFIN;29
3028022;NZZ_1995_07_01_a176_seg3_s23;Die Tänzerinnen ziehen sich leise zurück , während Eve Trachsel dem Publikum einen Spiegel vorsetzt , auf dass es sich noch einmal sehen kann im Theater Westend .;ADJD;ziehen;3;Full|3|Pl|Pres|Ind;VVFIN;5
3033726;NZZ_1995_07_03_a130_seg2_s23;Jessica Früh ringt zwar ihrer Frau Stettler viele verschiedene , auch leise Töne ab , die sich wohltuend von der Schrei-Spielkunst Beat Schlatters - und über weite Strecken hinweg auch Patrick Freys - unterscheiden , doch was hilft beispielsweise ein blitzschneller Schlag in die Weichteile des Mannes , wenn der betreffende Schauspieler nicht blitzschnell zu fallen vermag ?;ADJA;verschieden;9;Pos|Nom|Pl|Masc;ADJA;12
3033751;NZZ_1995_07_03_a132_seg3_s5;"Der Publikumsmangel hatte allerdings den angenehmen Effekt einer konzentrierten Stimmung , die sich auf alle Anwesenden ausbreitete ; man und frau hörte eben zu , und das verhalf besonders den Mudwimin , die mit einem auf leise Zwischentöne angelegten Konzert wenig spektakuläre , dafür um so eigenwilligere Musik machten , zum mit Abstand differenziertesten und interessantesten Auftritt aller Bands dieses Wochenendes .";ADJA;Zwischenton;38;Reg|Acc|Pl|Masc;NN;37
3041641;NZZ_1995_07_04_a175_seg6_s2;Trotz flacher und breiter Bridgestone-Bereifung ( 245/40 ZR 18 ) rollt das 1650 kg schwere Auto angenehm leise ab und bietet einen überraschend guten Federungskomfort , der keinen Vergleich mit anderen Luxuscoupés zu scheuen braucht .;ADJD;rollen;11;Full|3|Sg|Pres|Ind;VVIMP;18
3067176;NZZ_1995_07_08_a195_seg4_s8;"Der Kellner hebt den Blick von der Schlagzeile im « Piccolo » ; er , der sonst mit einem Lied auf den Lippen den Schauplatz beherrscht , seufzt jetzt leise .";ADJD;seufzen;28;Full|3|Sg|Pres|Ind;VVIMP;30
3111472;NZZ_1995_07_18_a165_seg6_s6;Weil die beiden Motoren selbst in höheren Drehzahlbereichen vorbildlich leise sind , ist das zwar kein ins Gewicht fallender Nachteil , doch eine 0-l-Alternative ( insbesondere für die interessante Automatikversion ) dürfte sich schon aus Konkurrenzgründen aufdrängen .;ADJD;sein;11;Sein|3|Pl|Pres|Ind;VAFIN;10
3115197;NZZ_1995_07_19_a112_seg7_s6;Der Barkeeper langweilt sich so leise wie zur Kaffeestunde .;ADJD;langweilen;3;Full|3|Sg|Pres|Ind;VVFIN;6
3122222;NZZ_1995_07_21_a26_seg6_s5;Nur das Summen einer Wespe am offenen Wagenfenster ist zu hören , und dann und wann knackt es leise im Fahrwerk .;ADJD;knacken;17;Full|3|Sg|Pres|Ind;VVFIN;19
3133105;NZZ_1995_07_22_a152_seg2_s9;Belebende Wirkung hat nicht nur der - bestimmt unerwartete - Anblick des fliessenden Gewässers , angenehme Gefühle weckt auch das leise Plätschern , das dem Verkehrslärm zum Trotz eben noch hörbar ist .;ADJA;Plätschern;22;Reg|Nom|Sg|Neut;NN;21
3134534;NZZ_1995_07_22_a188_seg4_s29;Sie sind noch unverbraucht und ruhmgierig , ich empfinde dabei eine leise Angst , überrannt und in ein hinteres Glied versetzt zu werden .;ADJA;Angst;13;Reg|Nom|Sg|Fem;NN;12
3136545;NZZ_1995_07_24_a72_seg4_s3;Bei der Produktion von über 30 Tier- und Naturfilmen hat er gelernt , sich geduldig und leise zu verhalten .;ADJD;und;16;Coord|-2;KON;17
3138477;NZZ_1995_07_24_a110_seg6_s12;Als er zudringlich wurde , habe sie sich höchstens leise gewehrt , weil sie eben unter keinen Umständen jemanden habe aufwecken wollen .;ADJD;wehren;11;Full|Psp;VVPP;10
3148905;NZZ_1995_07_26_a124_seg3_s2;« Wissen Sie » , sagte er leise und etwas schalkhaft , als ich ihn im April in seinem Büro an der Olgastrasse anrief , « jetzt ist es nicht günstig .;ADJD;und;9;Coord|-2;KON;8
3153629;NZZ_1995_07_27_a116_seg4_s2;Dieses leise Ferienstimmung suggerierende Wiesenmobiliar hat die Interessengemeinschaft Pelikanplatz/Talacker/ Sihlporte angeschafft .;ADJA;Ferienstimmung;3;Reg|Nom|Sg|Fem;NN;2
3153748;NZZ_1995_07_27_a123_seg9_s5;Ein letzter Gang vor dem Zubettgehen hinaus in die Wiesen ist schon beinahe kitschig schön zu nennen : Die Luft duftet von würzigem Heu , aus der Ferne hört man Kuhglockengebimmel und leise zirpen die Grillen .;ADJD;und;32;Coord|-2;KON;33
3163114;NZZ_1995_07_29_a109_seg3_s3;Ob dem Gelehrten solch mildes Unwissen nur Erleichterung brachte oder auch eine leise Kränkung mit einschloss , wissen wir nicht .;ADJA;Kränkung;14;Reg|Nom|Sg|Fem;NN;13
3182947;NZZ_1995_06_02_a112_seg3_s1;Ein leise steigendes Paukenglissando , das in einen gedämpften Posaunenton mündet : kleine , konzentrierte Metapher des Werdens .;ADJA;--;4;Reg|Nom|Sg|Neut;NN;2
3184462;NZZ_1995_06_02_a129_seg19_s1;Zweiteiliger amerikanischer Spielfilm ( 1993 ) von John Power und Stephen King In einer US-Kleinstadt findet die Schriftstellerin Bobbi beim Spazierengehen einen seltsamen Gegenstand , der leise Geräusche von sich gibt .;ADJA;Geräusch;28;Reg|Acc|Pl|Neut;NN;27
3187538;NZZ_1995_06_02_a220_seg2_s13;Der geplante Grollo-Tower - in welchem Ideen von Foster und Pei leise nachhallen - darf als Quintessenz seines bisherigen Schaffens bezeichnet werden .;ADJD;nachhallen;13;Full|-2;VVINF;12
3198287;NZZ_1995_06_06_a84_seg3_s22;"Am überraschendsten von allen der intrigante Sekretär Wurm ( Mathias Herrmann ) : leise , traurig , kein geborener Fiesling ; ein Gedemütigter , der in stiller Verzweiflung an seine Chance glaubt .";ADJD;traurig;16;Pos;ADJD;14
3205748;NZZ_1995_06_07_a133_seg3_s15;Dazu verhilft ihm das Drehbuch , das - auf der Grundlage eines Entwurfs von Marcus P. Nester ( Autor der Kriminalromane « Die Migros-Erpressung » und « Das leise Gift » ) - von Ulrike Bliefert- Kish , einer erfahrenen Verfasserin von Bildschirmserien ( « Forstinspektor Buchholz » , « Hallo , Onkel Doc » ) , doch auch von Spielfilmen ( « Ein unvergessliches Wochenende in Edinburg » ) , mit offenbarer Einfühlung ins darstellerische Psychobild ihres Mannes geschrieben worden ist .;ADJA;Gift;30;Reg|Nom|Sg|Neut;NN;29
3206386;NZZ_1995_06_07_a135_seg42_s17;In den mittleren und unteren Temperaturbereichen - wenn es also keusch und leise bleibt - erweist sich Gardiners historisierender Ansatz indes als äusserst prägend für das Aufführungsklima .;ADJD;und;12;Coord|-2;KON;13
3210779;NZZ_1995_06_08_a113_seg3_s16;"Fast naiv dann das Variationen-Menuett ; leise , ungefährdet , mit Zieltönen , die im Anschlag kurz nachhallten und sogleich wieder verstummten .";ADJD;--;5;Reg|Nom|Sg|Neut;NN;7
3220105;NZZ_1995_06_09_a182_seg3_s5;Am French Open gab Zürichs Turnierdirektor , Beat Ritschard , den Belagwechsel bekannt , von Teppich auf den « langsameren » Greenset , und drückte leise Hoffnung auf Hallen-Neubauprojekte aus .;ADJA;Hoffnung;27;Reg|Nom|Sg|Fem;NN;26
3222060;NZZ_1995_06_10_a17_seg8_s2;Etwas Bedauern über die Form seines Ausscheidens war da und dort zu verspüren , doch erstreckte sich dieses leise Gefühl der Betretenheit nicht auf die Tatsache seines Abgangs von der Parteispitze .;ADJA;Gefühl;20;Reg|Nom|Sg|Neut;NN;19
3228155;NZZ_1995_06_10_a185_seg3_s9;Er tänzelt auf den Fussspitzen im Hintergrund durch den Raum , um schnell und leise wieder zu verschwinden , sie sucht Zuflucht zu einer Lampe , zu einer Kiste und immer wieder zum Körper , in den hinein sie sich am liebsten verkriechen würde .;ADJD;und;14;Coord|-2;KON;15
3229664;NZZ_1995_06_10_a212_seg4_s51;"« ( Sie klagen die ) &lt;Juden an&gt; , sagte er leise Stephan ins Ohr , &lt;sie wären schuld am Ruin .";ADJD;sagen;10;Full|3|Sg|Past|Ind;VVFIN;12
3230805;NZZ_1995_06_12_a27_seg1_s31;Abgesehen von Landesverteidigungsfragen - und wenn man an Blochers Anti-F/A-18-Intermezzo denkt , nicht einmal dort immer - , pflegt die SVP jeweils entweder allenfalls leise Ja und oder lieber laut Nein zu sagen .;ADJA;Ja;26;Ans;NN;25
3238522;NZZ_1995_06_13_a100_seg3_s41;Nun jedoch wirbelten die Sprungfiguren , wie Leuchtspuren schossen die Terzen der linken Hand hervor , der Schluss : leise , plötzlich .;ADJD;Schluß;18;Reg|Nom|Sg|Masc;NN;20
3266798;NZZ_1995_06_17_a174_seg3_s22;Er ist teilweise reichlich ungehobelt und gebärdet sich wie an einer Party , wogegen sich am Master die geladenen Gäste ausserordentlich höflich , zurückhaltend und leise verhalten .;ADJD;und;25;Coord|-2;KON;26
3270605;NZZ_1995_06_19_a100_seg3_s19;"Für das Pathos des c-Moll-Stücks zunächst leise , doch bestimmte Konturen ( und da und dort statt fortissimo ein sanft poliertes piano ) ; im Mittelteil des As-Dur-Allegretto bei der Wiederholung kühne , schmerzliche Aufschwünge .";ADJD;doch;9;Coord|Doch;KON;7
3270792;NZZ_1995_06_19_a107_seg4_s9;Bizarr , weil eben viele Londoner sich immer noch nicht von einer anderen Illusion zu trennen vermögen : vom längst Erinnerung gewordenen Nebel am Fluss , vom unheimlichen Tuten der Schiffssirenen aus den Docks , vom Bösen , das - Cholera , Typhus oder was auch immer - leise auf dem Wasser angeschwemmt wurde , kurz : von den dunklen Geheimnissen der Themse , wie sie in Dickens ' Büchern weiterleben .;ADJD;anschwemmen;53;Full|Psp;VVPP;49
3279248;NZZ_1995_06_20_a161_seg6_s2;So leise , dass ihn kaum jemand beachtete .;ADJD;No Head;0;No Head;No Head;2
3288669;NZZ_1995_06_22_a91_seg8_s3;"Die leise Klage darüber , dass sich das Wirtschaftsrecht mit nahezu allen andern Rechtsgebieten überschneide , hält Schluep für dessen wissenschaftlichen Kern ; genau dieser funktionale Zusammenhang sei vor allen begriffsjuristischen Abgrenzungsversuchen zu bewahren .";ADJA;Klage;3;Reg|Nom|Sg|Fem;NN;2
3289210;NZZ_1995_06_22_a117_seg3_s5;Ein Heldentenor mit « Marmorantlitz » und arabischem Haupt « öffnet seinen Mund so leise wie ein Karpfen » .;ADJD;öffnen;11;Full|3|Sg|Pres|Ind;VVFIN;15
3289822;NZZ_1995_06_22_a122_seg3_s23;Zwar erreichte der Schlager mit Schallplatte , Radio , Tonfilm erst so richtig seine Potenz ( man denke hier etwa an die leise , immer auch erotische Stimme einer Zarah Leander ) , doch das Musikstück brauchte immer auch die Stadtmenschen als Medien .;ADJA;Stimme;28;Reg|Acc|Sg|Fem;NN;23
3297121;NZZ_1995_06_23_a126_seg3_s5;An dem golden schimmernden und leise tickenden Apparat mit Uhr und Kalendarium , Horizont , Planetarium , Tellurium und Globus lassen sich unzählige astronomische Daten exakt ablesen .;ADJA;und;5;Coord|-2;KON;6
3307523;NZZ_1995_06_24_a211_seg3_s10;« Da sieh » , sagte der Freund leise und wies auf die glitzernde Pracht .;ADJD;sagen;6;Full|3|Sg|Past|Ind;VVFIN;9
3310024;NZZ_1995_06_26_a112_seg3_s14;Das Jüdische Museum erinnert mit der Ausstellung « Sag beim Abschied leise Servus - Publikumslieblinge in Bild und Ton » an jüdische Operetten-Komponisten , Regisseure und Literaten , die vor 1938 eine Säule der Wiener Kultur waren .;ADJA;--;13;Reg|Acc|Pl|Neut;NN;12
3329956;NZZ_1995_06_29_a193_seg12_s2;Erst verschieben wir uns möglichst leise in den günstigen Wind .;ADJD;verschieben;2;Full|1|Pl|Pres|Ind;VVFIN;6
3334940;NZZ_1995_05_31_a178_seg6_s3;Zu Recht dürfen bei Geschwindigkeiten von über 60 km/h und nur leichtem Gefälle an einer solchen Taxierung der Situation leise Zweifel angemeldet werden .;ADJA;Situation;19;Reg|Gen|Sg|Fem;NN;20
3335023;NZZ_1995_05_31_a182_seg10_s2;« Nur das leise Surren der Seile zeigt die Fahrt an , und das Hinabsinken der hohen Träger , das Winzigwerden aller Dinge da unten , mahnt an die Höhe , die der Wagen scheinbar ganz ohne irgendeine Arbeit erklimmt » , heisst es in der Schilderung einer frühen Schwebefahrt .;ADJA;Surren;5;Reg|Nom|Sg|Neut;NN;4
3342856;NZZ_1995_05_02_a198_seg2_s9;Auch für jenes Machwerk wurden meines Wissens öffentliche Gelder vertan mit dem Resultat , dass es still und leise das Zeitliche gesegnet hat und zum Glück heute kein Mensch mehr darüber spricht !;ADJD;und;18;Coord|-2;KON;19
3353489;NZZ_1995_05_04_a182_seg2_s15;Durch den Fluch der Vergangenheit , den Fluch von Mord und Totschlag sensibilisiert , nehmen die Amtsträger schon leise Alarmsignale als ernsthafte Bedrohung wahr .;ADJA;Alarmsignal;20;Reg|Acc|Pl|Neut;NN;19
3360275;NZZ_1995_05_05_a191_seg2_s10;"Vielleicht war es eine leise Warnung an die Adresse derer , die zu alt , egoistisch und gewinnbezogen sind , um zu erfassen , dass wir unserer Jugend ein kulturell hochstehendes , konkurrenzfähiges Land zu übergeben verpflichtet sind ; dass die Welt sich grundlegend verändert hat und versucht , durch straffere Bindungen bessere Verständigungsmöglichkeiten zu schaffen , um Konfliktsituationen etappenweise zu eliminieren oder wenigstens zu begrenzen .";ADJA;Warnung;6;Reg|Nom|Sg|Fem;NN;5
3362625;NZZ_1995_05_06_a32_seg6_s7;Die Behörden haben für die verdienten alten Männer das beste und bequemste Transportmittel zur Verfügung gestellt : leise dahinrollende , rot bemalte Mercedes-Busse .;ADJD;--;19;Pos|Nom|Pl|Fem;ADJA;18
3364515;NZZ_1995_05_06_a105_seg6_s2;Allerdings beschleichen einen allzurasch leise Zweifel , besonders wenn man sich des in der Politik noch immer weit verbreiteten Hangs gewahr wird , die relevanten Spieler im Telekommunikationswesen ausschliesslich auf die PTT zu reduzieren .;ADJA;Zweifel;6;Reg|Nom|Pl|Masc;NN;5
3369723;NZZ_1995_05_06_a202_seg10_s8;« Den leise kultischen Wunsch ( ... ) , der Grösse des Augenblicks die zeremonielle Gebärde zu geben » , beobachtete ein Redaktor der NZZ .;ADJA;Wunsch;5;Reg|Acc|Sg|Masc;NN;3
3378307;NZZ_1995_05_09_a106_seg3_s18;"Seine Stimme bringt für diese Partie doch wohl zu wenig Zeichnung ein ; sie bleibt , obwohl er seine solide Technik gepflegt einsetzt , im Klang zu weich , auch zu leise - um des dramatischen Konfliktes willen wäre hier ein schneidender Bariton gefragt gewesen .";ADJA;um;34;SubInf|-2;APPR;32
3381255;NZZ_1995_05_09_a176_seg5_s4;Das Triebwerk läuft sehr leise und vibrationsarm .;ADJD;und;6;Coord|-2;KON;5
3388382;NZZ_1995_05_10_a156_seg3_s6;Da stellt sich leise Enttäuschung ein .;ADJA;Enttäuschung;5;Reg|Nom|Sg|Fem;NN;4
3391781;NZZ_1995_05_11_a110_seg3_s9;Prochazkas gläserne Wand hat in der Tat etwas von einem Denkmal , das dem Betrachter den Spiegel vorhält und auf eine leise Aufklärung vertraut , Antwort gibt auf die von allen Eröffnungsrednern thematisierte Frage , ob man « das » überhaupt ausstellen dürfe .;ADJA;Aufklärung;23;Reg|Acc|Sg|Fem;NN;22
3411940;NZZ_1995_05_15_a89_seg3_s14;Auch der zweite Teil begann sehr leise : mit jenen streng durchkonstruierten und auf das Notwendigste reduzierten Variationen für Orchester ( op. 30 ) , mit denen sich Anton Webern 1941 von den Zeitläuften abgewandt hat .;ADJD;beginnen;5;Full|3|Sg|Past|Ind;VVFIN;7
3414310;NZZ_1995_05_15_a138_seg3_s17;Wird die hiesige Fussballszene somit still und leise ausgeblutet , werden wir demnächst mit « dänischen » Verhältnissen konfrontiert ?;ADJD;und;7;Coord|-2;KON;8
3432269;NZZ_1995_05_18_a181_seg1_s1;Büffel , leise schnaufend;ADJD;--;4;Pos;ADJD;3
3437752;NZZ_1995_05_19_a135_seg3_s10;Auf leise Opposition stiess namentlich der wahltaktisch motivierte Spitzenrang der Ständeratskandidatin auf der Wahlliste für die grosse Kammer .;ADJA;Opposition;3;Reg|Acc|Sg|Fem;NN;2
3442712;NZZ_1995_05_20_a100_seg4_s5;Still und leise ging auch die Metamorphose der Zweifel Pomy Chips AG in die Holding über die Bühne .;ADJD;und;2;Coord|-2;KON;3
3447799;NZZ_1995_05_20_a197_seg13_s5;Er fühlt , wie die Säfte und Kräfte in ihm leise wehklagen .;ADJD;wehklagen;12;Full|3|Pl|Pres|Ind;VVFIN;11
3447802;NZZ_1995_05_20_a197_seg13_s8;Das « leise Wehklagen » des Körpers verstärkt sich und findet seinen ersten , verschobenen Ausdruck : « Er möchte schreien , weinen .;ADJA;Wehklagen;4;Reg|Nom|Sg|Neut;NN;3
3447824;NZZ_1995_05_20_a197_seg18_s1;« ( ... ) er wirft sich an ein unter Sträuchern verborgenes Grab , Fledermäuse umschwirren ihn , die spitzen Bäume lispeln mit leise daherziehenden Windzügen .;ADJA;--;26;Reg|Dat|Pl|Masc;NN;24
3448098;NZZ_1995_05_20_a199_seg4_s193;Dann wurde ihre Stimme plötzlich weich und leise .;ADJD;und;7;Coord|-2;KON;8
3460060;NZZ_1995_05_23_a179_seg6_s5;Der bärenstarke Sechszylinder brummt leise vor sich hin und nimmt aus jedem Drehzahlbereich anstandslos Gas an .;ADJD;brummen;4;Full|3|Sg|Pres|Ind;VVFIN;5
3472769;NZZ_1995_05_26_a156_seg7_s10;Der betreffende Sohn sei aussergewöhnlich ungezogen gewesen , « leise Worte » seien bei ihm auf taube Ohren gestossen .;ADJA;Wort;11;Reg|Nom|Pl|Neut;NN;10
3476238;NZZ_1995_05_27_a25_seg13_s18;Eine leise tuckernde Limousine gleitet vorbei .;ADJA;Limousine;4;Reg|Nom|Sg|Fem;NN;2
3483522;NZZ_1995_05_27_a202_seg3_s1;Das Huhn scharrt im trockenen Boden , im Licht der Neonlampe blinzelt hinter dem Balkongeländer träge ein Schaf , ein Kaninchen schnuppert unter den leise nickenden Blättern eines Jacarandabaums .;ADJA;Blatt;27;Reg|Dat|Pl|Neut;NN;25
3492479;NZZ_1995_05_30_a106_seg3_s21;Sein Nemorino hat Töne für jedes Gefühl : scheue Empfindsamkeit und schwärmerische Leidenschaft , rührende Hilflosigkeit und zarte Liebe , kindliches Staunen und kecke Herausforderung , helle Verzweiflung und leise Melancholie .;ADJA;Melancholie;31;Reg|Nom|Sg|Fem;NN;30
3492556;NZZ_1995_05_30_a108_seg3_s21;Obwohl damit dem Festival nun der stimmige , leise , besinnliche Ausklang fehlt , hat es zweifellos ein weiteres , sicher nötiges Thema hinzugewonnen .;ADJD;besinnlich;11;Pos|Nom|Sg|Masc;ADJA;9
3494372;NZZ_1995_05_30_a148_seg2_s10;Oft begleitet sich der Flötenspieler gleichzeitig leise singend selber .;ADJD;begleiten;2;Full|3|Sg|Pres|Ind;VVFIN;7
3509330;NZZ_1995_03_03_a171_seg5_s9;Doch in den Katakomben des Olympiastadions wurden auch leise Töne lauter , dass dieser Geldregen vielleicht bald nicht mehr so uneingeschränkt auf die « Grossen » niederprasseln wird .;ADJA;Ton;10;Reg|Nom|Pl|Masc;NN;9
3519792;NZZ_1995_03_04_a229_seg5_s13;Und den Schriftsteller Eugen Gottlob Winkler wegen seines Geburtsortes Zürich als « schweizerischen Schriftsteller » zu bezeichnen , bedeutet doch wohl eine leise Verkennung seines Wesens .;ADJA;Verkennung;24;Reg|Nom|Sg|Fem;NN;23
3523419;NZZ_1995_03_06_a120_seg2_s3;Damit wird die von Sciarrino zwar leise , aber eher salopp extravertierte Wahnwelt der weiblichen Heldin Elsa aus dem « Lohengrin » mit der hochkonzentrierten , farbig expressiven Poesie von Dalos und Kurtág konfrontiert .;ADJD;.;35;Pun|Sent;$.;7
3531091;NZZ_1995_03_07_a177_seg4_s35;Er plant sein Ziel leise , aber bestimmt .;ADJD;planen;2;Full|3|Sg|Pres|Ind;VVFIN;5
3551750;NZZ_1995_03_10_a143_seg17_s1;Still und leise , aber aktiv und beharrlich hat sich der 37jährige Basler Stephan Kurmann in den letzten 15 Jahren zu einem sicheren Wert im aktuellen Schweizer Jazz entwickelt , zu einem vielseitigen Musiker mit einer Vorliebe für viele Saiten .;ADJD;und;2;Coord|-2;KON;3
3554251;NZZ_1995_03_10_a200_seg3_s5;« Gegen die neuen kommerziellen Trusts und gegen die Behördenmentalität der alten Anstalten werden nicht leise Kombattanten antreten können , sondern Partisanen mit Sinn für Wirkung und Publizität » , lautet seine Devise für eine zeitgemässe Medienkritik , der er künftig in freier Arbeit über und für Medien sowie weiterhin als Leiter des Kölner Fernsehfestes nachgehen will .;ADJA;Kombattant;17;Reg|Acc|Pl|Masc;NN;16
3580749;NZZ_1995_03_15_a133_seg31_s18;Dieser weihevollen Neutralität ist dialektisches Potential insofern eigen , als die ernste Beschaulichkeit umschlägt in leise , zart bewegte Expressivität bis dicht an die Grenze mystischer Verzückung .;ADJD;bewegt;19;Pos|Nom|Sg|Fem;ADJA;16
3595218;NZZ_1995_03_17_a219_seg2_s2;Wenn dann noch der Gesang einer Amsel fröhlich ans Ohr klingt , ist gleich auch die leise Vorfreude auf kommende wärmere Zeiten zu spüren .;ADJA;Vorfreude;18;Reg|Nom|Sg|Fem;NN;17
3599422;NZZ_1995_03_18_a130_seg8_s2;"Basel , Hamburg ( Hagenbeck ) , Berlin und Vincennes stehen für traditionellere Formen ; Thoiry bei Paris ist ein weitläufiger Park , in dem sich die Tiere « frei » bewegen können und dessen adliger Besitzer mit leise meckerndem Lachen die Politik der sozialistischen Vorkriegsregierung rühmt ; die High- Tech- « JungleWorld » des Bronx-Zoos in New York mit ihren diversen Regenwaldtypen auf der Basis von Beton , Fiberglas , Epoxyharz und Latex lässt sich kaum hinter die Kulissen blicken ; und der Burgers ' Zoo in Arnheim beeindruckt insbesondere durch eine riesige Halle mit einem « Öko- Display » , in dem die Tiere fast unauffindbar sein können .";ADJA;Lache;41;Reg|Dat|Sg|Neut;NN;39
3599426;NZZ_1995_03_18_a130_seg8_s6;Der Löwe , der einem Standbild gleich daliegt , für einen Moment Leben gewinnt , um wieder in seine eherne Unbeweglichkeit zurückzufallen , sein Schwanz , an dessen Ende nur die Quaste eine leise Unruhe verrät , ähnlich dem Elefanten , der seinen Rüssel auf dem Boden kunstvoll zwei rechte Winkel beschreiben lässt , wobei sich einzig das Ende ganz sachte kräuselt , bevor auch er wieder zu erstarren scheint - sind sie Sinnbilder einer sinnentleerten Zooexistenz , wehmütig den Weiten der Savanne ( die sie vermutlich gar nie gesehen haben ) nachtrauernd ?;ADJA;Unruhe;35;Reg|Nom|Sg|Fem;NN;34
3603885;NZZ_1995_03_18_a209_seg3_s42;Er lachte leise in sich hinein , doch als er den ersten Schluck Tee trank , schüttelte ihn ein Lachkrampf , der den Tee aus ihm herauspresste , Sprühregen perlte durch das Wohnzimmer , wie gut , dass die Schonbezüge nie abgenommen wurden , heute wollte sich alles verflüssigen , vielleicht wäre ein Cognac der Situation angemessener .;ADJD;lachen;2;Full|3|Sg|Past|Ind;VVFIN;3
3613346;NZZ_1995_03_21_a116_seg2_s1;Valerie , über die Gitarre gebeugt , spielte leise .;ADJD;spielen;8;Full|3|Sg|Past|Ind;VVFIN;9
