;ID-NZZ;sentence;Funktion-Hit;Head;ID-Head;Meta-Kopf;Function-Head;ID-Token
1902188;NZZ_1994_11_18_a205_seg4_s11;Und der Film , der von einer Landschaft und ihren Menschen , von den Zusammenhängen zwischen ihnen in Bildern erzählt , kann nicht anders , als sich an die Augenscheinlichkeit zu halten .;ADV;können;22;Mod|3|Sg|Pres|Ind;VMFIN;24
1902689;NZZ_1994_11_19_a3_seg2_s6;Was ist anders geworden in Bonn ?;ADV;werden;4;Aux|Psp;VAPP;3
1902698;NZZ_1994_11_19_a3_seg2_s15;Ist deshalb zu Recht von einer neuen Qualität der deutschen Politik die Rede , von neuen Kräften und Konstellationen , denen - anders als dies bei kurzlebigen historischen Beispielen der Fall war - ein längerfristiger Einfluss auf die Entscheidungsfindung zugetraut werden muss ?;ADV;-;33;Pun|Hyph;$(;23
1902728;NZZ_1994_11_19_a3_seg2_s45;Aber was nach ihr kommt , wird vorerst nicht viel anders sein .;ADV;sein;12;Sein|-2;VAINF;11
1902843;NZZ_1994_11_19_a12_seg6_s11;Das in Frankfurt beheimatete Institut für Sowjetstudien schätzt , anders als Gratschow , dass bei den regulären Streitkräften gegenwärtig rund 5 Millionen Soldaten unter der Waffen stehen .;ADV;schätzen;8;Full|3|Sg|Pres|Ind;VVFIN;10
1903362;NZZ_1994_11_19_a30_seg3_s41;Völlig anders war die Lage nach der Generalversammlung , als Ebner mit seinen Anträgen auf eine Reduktion des Verwaltungsrats 40% der Stimmen hinter sich scharen konnte .;ADV;sein;3;Sein|3|Sg|Past|Ind;VAFIN;2
1904503;NZZ_1994_11_19_a82_seg8_s13;Muslime gebe es in dem Team immer einzelne , die - anders als Leonora - ihren Glauben aktiv leben .;ADV;leben;19;Full|3|Pl|Pres|Ind;VVFIN;12
1904983;NZZ_1994_11_19_a93_seg11_s7;Eine Muhadshaba - das ist heute eine Frau , die Kopftuch und langes Kleid trägt - bringe durch ihre Kleidung zum Ausdruck , dass sie sich für anders , ja für besser hält .;ADV;für;27;Acc;APPR;28
1905408;NZZ_1994_11_19_a108_seg5_s60;Ich habe es immer so gehalten , aber natürlich ist das in jedem Fall wieder etwas anders , jeder muss seinen eigenen Weg finden .;ADV;sein;10;Sein|3|Sg|Pres|Ind;VAFIN;17
1906222;NZZ_1994_11_19_a134_seg6_s2;"Der Zuschauer kann nicht anders , als Mohammed zu verabscheuen ; damit ist er in die richtige Stimmung versetzt , um sein Wirken als Prophet zu beurteilen : Voltaires Mohammed glaubt an seinen Gott ( sonst wäre er nur halb so überzeugend ) , vor allem aber glaubt er wie zahlreiche Diktatoren aus neuerer Zeit an seine Sendung , die Menschen erscheinen ihm als schwache Geschöpfe , die einen Herrn und Führer brauchen , um glücklich zu sein , und zum Führer der Massen fühlt er sich berufen .";ADV;können;3;Mod|3|Sg|Pres|Ind;VMFIN;5
1906234;NZZ_1994_11_19_a134_seg6_s14;"Nach den Ehrbegriffen der Antike konnte Ödipus nicht anders handeln : Laius hatte ihn provoziert ; auch als er erfährt , wer der alte Mann war , hat er sich keinen Vorwurf zu machen , nur das grausame Schicksal ist zu tadeln .";ADV;handeln;10;Full|-2;VVINF;9
1906462;NZZ_1994_11_19_a137_seg4_s4;Bei Friedrichs zeitweiligem Freund Voltaire ist die Sache anders .;ADV;sein;6;Sein|3|Sg|Pres|Ind;VAFIN;9
1906581;NZZ_1994_11_19_a139_seg10_s13;Hassen , was anders ist , und am meisten hassen , was er liebt : « Was er hasst liebthasstliebt was er doch liebt und muss sich muss seine Hand hassen wie nicht die seine die presst langsam zu das muss sie . »;ADV;sein;5;Sein|3|Sg|Pres|Ind;VAFIN;4
1907440;NZZ_1994_11_19_a178_seg3_s21;Wesentlich anders präsentiert sich die Situation im FC Tuggen .;ADV;präsentieren;3;Full|3|Sg|Pres|Ind;VVFIN;2
1909564;NZZ_1994_11_19_a204_seg2_s9;Ganz anders in Schweden , wo Kinder als Reichtum gelten und die ganze Gesellschaft Verantwortung trägt .;ADV;in;3;In;APPR;2
1910099;NZZ_1994_11_19_a207_seg3_s11;* Auch Sivakumar heisst in Wirklichkeit anders .;ADV;heißen;4;Full|3|Sg|Pres|Ind;VVFIN;7
1910295;NZZ_1994_11_19_a207_seg8_s5;Fast ein bisschen traurig fügt er an : « Wir sind anders .;ADV;sein;11;Sein|1|Pl|Pres|Ind;VAFIN;12
1911284;NZZ_1994_11_21_a42_seg6_s1;Die Akzente einmal anders setzend , attestierte Franz Hums , Vorsitzender der Gewerkschaft der Eisenbahner Österreichs , der Schweiz und ihrer Verkehrspolitik einen schon heute hervorragenden Ruf auch in Brüssel .;ADV;setzend;5;Pos;ADJD;4
1911674;NZZ_1994_11_21_a58_seg3_s7;Von einem gänzlich Verzicht auf die Drogenabgabe war aber - anders als früher - nicht mehr die Rede .;ADV;sein;8;Sein|3|Sg|Past|Ind;VAFIN;11
1913812;NZZ_1994_11_21_a125_seg3_s12;Im Nachhinein spendeten selbst die nach dem Schlusspfiff allenthalben zu hörenden Hypothesen wenig Trost , dass alles anders gekommen wäre , wenn Baumann den Ball in der 3. Minute nicht verstolpert hätte oder der Basler Torhüter Huber den Ball nach Tuces Distanzschuss aus halbrechter Position nicht hätte abwehren können ( 16 . );ADV;kommen;19;Full|Psp;VVPP;18
1916493;NZZ_1994_11_21_a174_seg8_s4;Zuversichtlich stimmt indessen die Tatsache , dass der Ausbildungschef dieser auch für das Bild der Armee im Ausland wichtigen Frage ein besonderes Augenmerk schenken will und - anders als noch vor einiger Zeit - schwache Punkte klar artikuliert .;ADV;als;29;Comp|-2;KOKOM;28
1916538;NZZ_1994_11_21_a176_seg7_s9;Je nachdem , ob die Gefahren grösser , kleiner oder anders werden , ob die Sicherheit weiterhin auf Autonomie oder Teilhabe an kollektiver europäischer Sicherheit beruht , kommt diese oder jene Option zum Tragen .;ADV;oder;10;Coord|-2;KON;11
1916723;NZZ_1994_11_21_a180_seg4_s3;Sie zeigen zudem , anders als vor der Auflösung des östlichen Militärpaktes , in alle möglichen Richtungen .;ADV;zeigen;2;Full|3|Pl|Pres|Ind;VVFIN;5
1917089;NZZ_1994_11_21_a190_seg5_s12;Oder anders ausgedrückt : Der Mensch führt - und nicht die Gradabzeichen , die er auf der Schulter trägt .;ADV;ausdrücken;3;Full|Psp;VVPP;2
1917434;NZZ_1994_11_21_a196_seg8_s3;Sobald man die Existenz der Schweiz als souveränes Staatswesen bejaht - und das stellt auch in neueren Volksentscheiden keine Mehrheit in Frage - , kann man nicht anders , als ein den Umständen entsprechendes Mass an Verteidigungsfähigkeit zu bejahen .;ADV;können;25;Mod|3|Sg|Pres|Ind;VMFIN;28
1918201;NZZ_1994_11_22_a26_seg11_s8;Die Infrastrukturen blieben dem Verfall überlassen , und von Einrichtungen wie einem Gesundheitswesen oder einer höheren Schulbildung ist soviel wie nichts übrig , obschon Äquatorialguinea - ganz anders als etwa die ehemals spanische Sahara - in den sechziger Jahren ein im regionalen Vergleich passables soziales Entwicklungsniveau vorzuweisen hatte .;ADV;vorweisen;47;Full|zu;VVIZU;28
1919064;NZZ_1994_11_22_a73_seg3_s9;Dass die Schweiz möglicherweise als einziges Land der EU fernbleibe , sieht Blocher nicht als Bedrohung , sondern als grosse Chance : « Wir könnten es besser und anders machen als die EU » , meint er .;ADV;machen;30;Full|-2;VVINF;29
1920993;NZZ_1994_11_22_a160_seg5_s49;Mauro war , anders als Bebeto , noch nicht sehr bekannt in Europa .;ADV;sein;2;Sein|3|Sg|Past|Ind;VAFIN;4
1921490;NZZ_1994_11_22_a171_seg3_s28;Aber wieso soll ein junger Ausländer , der zwar nur gebrochen Deutsch spricht , anders behandelt werden als ein gestandener Profi ?;ADV;behandeln;16;Full|Psp;VVPP;15
1922728;NZZ_1994_11_22_a181_seg2_s4;In Asien und den USA ist das offensichtlich anders , weshalb Honda den Golf- und Astra-Konkurrenten Civic bisher nur als Dreitürer , Sedan und Minivan ( Shuttle ) konfigurierte .;ADV;sein;6;Sein|3|Sg|Pres|Ind;VAFIN;9
1924379;NZZ_1994_11_23_a80_seg3_s17;Dieser realistisch nicht anders organisierbare Ablauf widerspricht dem föderalistischen Aufbau des Parteienwesens , dessen politischer Schwerpunkt , wie bei jeder Pyramide , unten liegt .;ADV;--;5;Pos|Nom|Sg|Masc;ADJA;4
1924987;NZZ_1994_11_23_a105_seg2_s9;Geschickt werden wir mit leicht typisierten Figuren vertraut gemacht - und dann wird es doch ein bisschen anders , als wir es uns gedacht haben .;ADV;werden;13;Aux|3|Sg|Pres|Ind;VAFIN;18
1925059;NZZ_1994_11_23_a109_seg5_s1;Gruntz sieht das anders : « Nach dem 20 .;ADV;sehen;2;Full|3|Sg|Pres|Ind;VVFIN;4
1925191;NZZ_1994_11_23_a117_seg3_s2;Wie sollte er auch anders als selbstzufrieden in die Welt blicken , wurde er doch als Maler der « Obstlese » und der üppigen Paradiesgärten zusammen mit Hodler als Protagonist der Schweizer Kunst gefeiert und verkehrte er doch in seinem gastfreundlichen Haus mit führenden Leuten aus Politik und Wirtschaft genauso wie mit Künstlern der Avantgarde ?;ADV;sollen;2;Mod|3|Sg|Past|Subj;VMFIN;5
1928741;NZZ_1994_11_24_a31_seg7_s7;In den Metrostationen fängt einen sofort jene unverkennbar « sowjetische » Geruchsschwade ein , die an Schmieröl , trockenen Staub und Mottenkugeln erinnert ... Und dennoch ist etwas anders geworden , weniger sicht- als spürbar : So etwas wie Normalität ist eingekehrt .;ADV;sein;27;Sein|3|Sg|Pres|Ind;VAFIN;29
1929238;NZZ_1994_11_24_a52_seg4_s4;Allerdings soll der Ausgabekurs - anders als bei der Kapitalerhöhung im Frühjahr 1994 - attraktiv gestaltet werden , also deutlich niedriger ausfallen als der gegenwärtige Börsenkurs .;ADV;werden;17;Aux|3|Pl|Pres|Ind;VAINF;6
1930094;NZZ_1994_11_24_a90_seg3_s3;Erst von dem Zeitpunkt an habe das für Arzneimittelüberwachung zuständige Amt Erkenntnisse darüber gehabt , dass Produkte für Bluter anders behandelt werden müssen .;ADV;behandeln;21;Full|Psp;VVPP;20
1933327;NZZ_1994_11_24_a165_seg6_s3;Die sind auch ganz anders , die haben viel mehr Temperament , sind oberflächlicher oder tiefgründiger oder haben gar eine slawische Seele oder die Schwermut der Portugiesen .;ADV;sein;2;Sein|3|Pl|Pres|Ind;VAFIN;5
1933437;NZZ_1994_11_24_a165_seg10_s24;Wir leben schon länger etwas neuhochdeutscher , und meine 5jährige Enkelin spricht ein wunderbares Hochdeutsch , stellt ihren Kehlkopf dabei etwas anders und hat ihren Riesenspass an der perfekten Imitation .;ADV;stellen;17;Full|3|Sg|Pres|Ind;VVFIN;22
1933549;NZZ_1994_11_24_a169_seg3_s4;Ganz anders in Ländern wie Frankreich , Spanien , England oder den USA , wo wissenschaftliche Erhebungen der Schülerinnen- und Schülerleistungen Tradition haben und bei der Bildungsplanung eine grosse Rolle spielen .;ADV;in;3;In;APPR;2
1934012;NZZ_1994_11_24_a180_seg9_s2;Die Lehrziele am Sonnenberg unterscheiden sich mit Ausnahme des blindentechnischen Lehrstoffes nicht von denjenigen an den normalen Schulen , nur werden sie anders angegangen .;ADV;angehen;24;Full|Psp;VVPP;23
1934709;NZZ_1994_11_25_a14_seg7_s2;Auf die anders formulierten Erklärungen in Brüssel aufmerksam gemacht , besteht er auf der Meinung , dass die internationale Gemeinschaft den Fall der westbosnischen Stadt nicht zulassen dürfe und werde .;ADV;formuliert;4;Pos|Acc|Pl|Fem;ADJA;3
1935321;NZZ_1994_11_25_a38_seg18_s9;Wenn es trotzdem anders kam , so vor allem deshalb , weil die BIZ 1946 eine aktionsfähige internationale Finanzinstitution ohne die Mitgliedschaft der Sowjetunion war .;ADV;kommen;5;Full|3|Sg|Past|Ind;VVFIN;4
1936449;NZZ_1994_11_25_a117_seg3_s24;Entgegen anders lautenden Beteuerungen führt das neue KVG zu einer Zweiklassenmedizin , wie sie zum Leidwesen vieler Patienten in unseren Nachbarländern zum Teil bereits praktiziert wird .;ADV;lautend;3;Pos|Dat|Pl|Fem;ADJA;2
1936535;NZZ_1994_11_25_a121_seg2_s10;Der eigentliche Skandal dieses Vorhabens ist denn auch der , dass hier vorgegeben wird , ein Problem zu lösen , das anders nicht gelöst werden könne .;ADV;lösen;24;Full|Psp;VVPP;22
1936927;NZZ_1994_11_25_a135_seg2_s39;In einer « meritokratischen Gesellschaft » , wie sie der Soziologe Michael Young schon 1958 heraufziehen sah , wird es unfein , Sein und Haben anders denn durch Leistung zu rechtfertigen .;ADV;rechtfertigen;31;Full|-2;VVINF;26
1937080;NZZ_1994_11_25_a143_seg7_s3;Diese passte schon deswegen nicht ins Schema , weil sie aus Cork anstatt Dublin stammte ( « Im Mittelalter bauten sie einen Wall um Dublin , um die Bauern fernzuhalten , und daran hat sich bis heute nicht viel geändert ... » ) , aber auch ihre Musik war « anders » : Die Songs lebten vom Kontrast zwischen süffigen , von den Beach Boys beeinflussten Melodien und Coughlans schon damals wortgewaltigen , « bösen » Texten .;ADV;sein;49;Sein|3|Sg|Past|Ind;VAFIN;51
1937497;NZZ_1994_11_25_a170_seg3_s7;Dazu erscheint die Botschaft « Winterthur ist anders » .;ADV;sein;7;Sein|3|Sg|Pres|Ind;VAFIN;8
1939049;NZZ_1994_11_25_a192_seg3_s8;Nun freilich wird alles anders .;ADV;werden;3;Aux|3|Sg|Pres|Ind;VAFIN;5
1939989;NZZ_1994_11_25_a202_seg2_s27;Die packenden Aufnahmen der echten « Naturtauben » in der phantastischen Landschaft ihres Lebensraumes liefern die Erklärung , weshalb sich ihre Verwandten in den Strassenschluchten unserer Städte ausgezeichnet zurechtfinden und ganz anders sind , als wir denken .;ADV;sein;33;Sein|3|Pl|Pres|Ind;VAFIN;32
1943278;NZZ_1994_11_26_a99_seg9_s11;Es kann gar nicht anders sein ! »;ADV;sein;6;Sein|-2;VAINF;5
1943717;NZZ_1994_11_26_a109_seg3_s1;Es gibt Dinge , die man zu unterschiedlichen Zeiten seines Lebens vollkommen anders bewertet - beispielsweise Man Ray , dessen Vorname Emmanuel lautet und dessen Nachname niemanden etwas angeht , wie er selbst einmal geschrieben hat .;ADV;bewerten;14;Full|3|Sg|Pres|Ind;VVFIN;13
1943775;NZZ_1994_11_26_a110_seg3_s22;Nun aber war es anders .;ADV;sein;3;Sein|3|Sg|Past|Ind;VAFIN;5
1943806;NZZ_1994_11_26_a113_seg3_s7;Auch wenn die Live-Musikperformance zu einem Stummfilm nichts Neues ist , historisch eine Selbstverständlichkeit war , so liegt der Akzent hier noch eine Nuance anders : eine originale Musik ( von Georges Auric ) , im Film von damals nicht in Hi-Fi-Qualität überliefert , wird durch eine absolut heutige in Live-Qualität von heute ersetzt .;ADV;liegen;18;Full|3|Sg|Pres|Ind;VVFIN;25
1944939;NZZ_1994_11_26_a139_seg11_s1;Ist die Rede von Cäcilia-Darstellungen , so kann man das berühmteste Bild nicht übergehen , schon seit seiner Entstehungszeit bewundert , beschrieben und gedeutet - immer wieder anders , denn es ist rätselhaft .;ADV;deuten;24;Full|Psp;VVPP;28
1945521;NZZ_1994_11_26_a178_seg2_s5;Ganz anders im zweiten Konzertteil der Auftritt des Gitarrenquartetts von Fred Frith .;ADV;in;3;Dat|Sg|Neut;APPRART;2
1945544;NZZ_1994_11_26_a179_seg3_s17;Im übrigen hätten Regie und musikalische Leitung weitgehend autonom gearbeitet - ganz anders als etwa bei den Salzburger Inszenierungen mit Luc Bondy oder in der Frankfurter Zusammenarbeit mit dem Bühnenbildner Achim Freyer , wo Dohnányi gar selber inszeniert hat .;ADV;arbeiten;10;Full|Psp;VVPP;13
1945546;NZZ_1994_11_26_a179_seg3_s19;Ganz anders als Dohnányis Vater , der « die Pflicht zum Widerstand » erfüllte und diese 1944 nach einer kurzen KZ-Internierung mit dem Tod bezahlte , habe Strauss zumindest vieles unterlassen , was er hätte tun können .;ADV;No Head;0;No Head;No Head;2
1945627;NZZ_1994_11_26_a184_seg5_s1;Wie Pelé in Interviews weiter erläuterte , ist die Situation in den Stadien nicht anders als auf der Strasse - die gewalttätigen Verbrechergangs sind der Polizei bestens bekannt , werden jedoch nicht wie in anderen Ländern üblich verfolgt und zur Rechenschaft gezogen .;ADV;sein;24;Sein|3|Pl|Pres|Ind;VAFIN;15
1946102;NZZ_1994_11_26_a191_seg7_s4;Johanssons Drohung , den Uefa-Sitz sogar nach Frankreich zu verlegen , « weil solche Dinge dort ganz anders geregelt werden » ( Johansson ) ist wohl weder zum Nennwert zu nehmen , noch dürfte die Aussage in Anbetracht der Rechtslage zutreffen .;ADV;regeln;19;Full|Psp;VVPP;18
1947690;NZZ_1994_11_26_a202_seg2_s8;Kleinstsender dieser Art sind , anders als in Europa , in den USA zulässig .;ADV;in;11;In;APPR;6
1948653;NZZ_1994_11_26_a218_seg4_s5;Tüll und schneeweisser Satin würden ihren Triumph über Tätschhut , Mieder und Häubchen für alle Zukunft im Familienalbum verkünden - nicht anders als die Stiche , Zeichnungen und Gemälde die Taten des Freiheitshelden im Meierturm seines heimatlichen Museums .;ADV;verkünden;19;Full|-2;VVINF;22
1948735;NZZ_1994_11_26_a225_seg3_s6;Als er getroffen wird , sagt er : Es hat halt nicht anders sollen sein .;ADV;haben;10;Haben|3|Sg|Pres|Ind;VAFIN;13
1949635;NZZ_1994_11_28_a37_seg4_s2;Bern , 26. November Politischer Lobbyismus ist in der Schweiz - anders als in Brüssel oder in den USA - nicht offiziell institutionalisiert , funktioniert aber nach eigenen Gesetzen perfekt hinter den Kulissen .;ADV;oder;16;Coord|-2;KON;12
1950318;NZZ_1994_11_28_a58_seg3_s19;Dieses Ich ist ja denn überhaupt nur eine formale Grösse , eine poetische Projektionsfläche , auf die bald so , bald anders die Welt trifft .;ADV;treffen;25;Full|3|Sg|Pres|Ind;VVFIN;22
1950352;NZZ_1994_11_28_a59_seg3_s5;Dass im Westen der Comic ähnlichen , wenngleich anders motivierten Angriffen ausgesetzt war , gehört zu den gesamtdeutschen Gemeinsamkeiten .;ADV;motiviert;10;Pos|Gen|Pl|Masc;ADJA;9
1950571;NZZ_1994_11_28_a68_seg6_s15;Ganz anders Nummer 6 .;ADV;Nummer;3;Reg|Nom|Sg|Fem;NN;2
1950898;NZZ_1994_11_28_a77_seg3_s3;Dessenungeachtet hielten die Quartiervereine des Kreises 9 , Altstetten , Albisrieden , Grünau und Triemli , an ihrem Konzept fest , die Jungbürgerfeier jährlich anders zu gestalten .;ADV;gestalten;27;Full|-2;VVINF;25
1952352;NZZ_1994_11_28_a118_seg3_s10;Am Dienstag in Kloten hatten die Bündner bereits mangelhafte Harmonie während schnell geführter Angriffe des Gegners offenbart , gegen den ZSC war dies nicht anders .;ADV;sein;22;Sein|3|Sg|Past|Ind;VAFIN;25
1952357;NZZ_1994_11_28_a118_seg4_s2;Schon beim 4 : 1-Erfolg im Hallenstadion gegen den gleichen Gegner stellte die Mannschaft einen robusten Charakter unter Beweis , was in der Höhenlage des Kurorts nun nicht anders war .;ADV;sein;30;Sein|3|Sg|Past|Ind;VAFIN;29
1955236;NZZ_1994_11_29_a23_seg10_s3;Mit der Spontaneität verhielt es sich nicht viel anders als bei den Kundgebungen der Linken , auch hier wurden Slogans von vorausmarschierenden Parlamentariern ausgegeben .;ADV;verhalten;4;Full|3|Sg|Past|Ind;VVFIN;9
1956147;NZZ_1994_11_29_a70_seg6_s8;Von der grösseren Schadenhöhe abgesehen nicht viel anders stellt sich der Fall Lehman Brothers contra Unipec und Minmetals dar , nur dass es dort um Devisengeschäfte ging und die ebenfalls unterdessen abgesetzten verantwortlichen chinesischen Manager sich dem Vernehmen nach durch Flucht der Verhaftung entziehen konnten .;ADV;stellen;9;Full|3|Sg|Pres|Ind;VVFIN;8
1957465;NZZ_1994_11_29_a121_seg3_s4;Trotzdem ist es anders , als er es meinte , ist keine Störung für mich .;ADV;sein;2;Sein|3|Sg|Pres|Ind;VAFIN;4
1958269;NZZ_1994_11_29_a151_seg3_s9;Obwohl sich das Freiburger Kader kaum verändert hat seither - nur zwei Spieler aus der zweiten Liga und ein hochtalentierter Amateur ( Jörg Heinrich , Kickers Emden ) wurden eingekauft - , ist so vieles anders .;ADV;sein;33;Sein|3|Sg|Pres|Ind;VAFIN;36
1959410;NZZ_1994_11_29_a170_seg2_s22;Und die waren so ganz anders , als man es von einer rebellierenden Aussteigerin erwartet hätte : « Kinder , Tiere , ein kleines Häuschen ... » Davon ist nichts in Erfüllung gegangen .;ADV;sein;3;Sein|3|Pl|Past|Ind;VAFIN;6
1960082;NZZ_1994_11_29_a176_seg2_s7;Das Ergebnis lässt den Betrachter , anders als das herkömmliche , « statische » Luftbild , unmittelbar am fliegerischen Geschehen teilhaben .;ADV;lassen;3;Full|3|Sg|Pres|Ind;VVFIN;7
1960383;NZZ_1994_10_31_a18_seg6_s8;Dass die Staatduma anders denkt als Jelzin , machte sie am Freitag klar , indem sie eine Resolution verabschiedete , in welcher die Ergebnisse der Regierungsarbeit als unbefriedigend und nicht den Erwartungen der Bevölkerungsmehrheit entsprechend eingestuft werden .;ADV;denken;5;Full|3|Sg|Pres|Ind;VVFIN;4
1960438;NZZ_1994_10_31_a20_seg4_s6;"Schon früher hatte er sich dabei mehrmals auf den Fall des brandenburgischen Ministerpräsidenten Stolpe bezogen ; nun berief er sich wieder auf ihn , fügte aber hinzu , dass bei diesem die Sachlage sich doch etwas anders ausnehme , da Stolpe nachgewiesenermassen sehr viel mit dem ostdeutschen Staatssicherheitsdienst zu tun gehabt habe .";ADV;ausnehmen;38;Full|3|Sg|Pres|Subj;VVFIN;37
1961193;NZZ_1994_10_31_a50_seg6_s16;Er räumte dennoch ein , dass selbst falls die betriebswirtschaftliche Realität anders aussehen sollte , die Neat aus volkswirtschaftlichen Gründen in einem Bundesbudget ebensoviel Sinn mache , « wie die Milliarden , die der Staat für die F/A-18 oder die Vermarktung des Emmentaler Käses » ausgebe .;ADV;aussehen;13;Full|-2;VVINF;12
1961720;NZZ_1994_10_31_a66_seg3_s18;Natürlich war Agnes Fink des Pathos fähig , anders wäre ihr die Maria Stuart , zum Beispiel , nicht gelungen .;ADV;sein;10;Sein|3|Sg|Past|Subj;VAFIN;9
1961868;NZZ_1994_10_31_a73_seg7_s17;Es war der offenste Vorgang und die glatteste Täuschung in einem gewesen , wie sich das Leben dieses Mannes so ähnlich und ganz anders als der Tod seines Kindes bis zum Ende streckte .;ADV;und;22;Coord|-2;KON;24
1961914;NZZ_1994_10_31_a73_seg7_s63;Aber es gab die Wörter « Geschöpf » und « Kreatur » noch ganz anders : « Dieses Geschöpf » oder « diese Kreatur » , über einen Menschen gesagt , galt , sowohl in der deutschen Dorfsprache als auch in der rumänischen Landessprache , als harte Beschimpfung .;ADV;:;16;Pun|Colon;$.;15
1962826;NZZ_1994_10_31_a107_seg3_s1;Wi. Rapperswil , 29. Oktober Den Ausgang des fünften Samstag-Heimspiels im selben Monat haben sich die wiederum in grosser Zahl erschienenen Rapperswiler Anhänger anders vorgestellt .;ADV;vorstellen;25;Full|Psp;VVPP;24
1965192;NZZ_1994_10_01_a24_seg4_s6;Doch wie es nicht anders sein kann : Selbst in Gikongoro am Rand der Zone , die seit dem Abzug der Franzosen unter der Aufsicht afrikanischer Blauhelme steht , mangelt es an Mitteln zum Rücktransport .;ADV;sein;6;Sein|-2;VAINF;5
1966474;NZZ_1994_10_01_a80_seg9_s7;Mambelli führt in ihrer Arbeit aus , dass heutzutage nicht die Qualität der gebotenen Leistung ausschlaggebend sei , ob Restaurants und Bars frequentiert werden , sondern die Ambiance oder , anders ausgedrückt , die Freundlichkeit , welche im Lokal vorherrsche .;ADV;ausdrücken;32;Full|Psp;VVPP;31
1966814;NZZ_1994_10_01_a91_seg8_s3;« Was , wenn ein Land ein verheerendes Ungleichgewicht von Bevölkerung und Ressourcen nicht anders vermeiden kann ? »;ADV;vermeiden;16;Full|-2;VVINF;15
1967484;NZZ_1994_10_01_a112_seg3_s2;Wir verstehen die Warnung und verhalten uns meistens doch anders .;ADV;verhalten;6;Full|1|Pl|Pres|Ind;VVFIN;10
1967487;NZZ_1994_10_01_a112_seg3_s5;Mit den Alpen ist es nicht anders .;ADV;sein;4;Sein|3|Sg|Pres|Ind;VAFIN;7
1967912;NZZ_1994_10_01_a119_seg11_s6;Das dürfte bei andern nationalen Literaturen nicht viel anders sein angesichts des internationalen Stilpluralismus .;ADV;sein;10;Sein|-2;VAINF;9
1968475;NZZ_1994_10_01_a127_seg5_s2;"Ausserdem vergisst er selten , zuvor noch Fingerzeige zu geben , wie die Romane entstanden sind und manchmal sogar , wie sie anders hätten verlaufen können ; und oft weist er auf literarische Quellen seiner Phantasien hin , deren Folien und Zitate die Romane wie unsichtbare Nervenbahnen durchziehen und sie spielerisch mit ihren Impulsen aufladen .";ADV;können;26;Mod|-2;VMINF;23
1968773;NZZ_1994_10_01_a133_seg3_s15;Man wird allerdings den Verdacht nicht los , dass im FDP-Vorstand der Auftrag der Delegiertenversammlung anders interpretiert worden ist , als er gemeint war .;ADV;interpretieren;17;Full|Psp;VVPP;16
1969259;NZZ_1994_10_01_a165_seg4_s3;Ganz anders war und ist die Situation auf der Sprechbühne .;ADV;sein;3;Sein|3|Sg|Past|Ind;VAFIN;2
1971314;NZZ_1994_10_01_a194_seg2_s7;Bauen Frauen anders als Männer - oder sind die Sachzwänge übermächtig ?;ADV;-;6;Pun|Hyph;$(;3
1971753;NZZ_1994_10_01_a195_seg27_s13;16.05 Beim nächsten Mann wird alles anders .;ADV;werden;5;Aux|3|Sg|Pres|Ind;VAFIN;7
1971921;NZZ_1994_10_01_a197_seg6_s65;Ganz anders sehe es für die Inhaber der gesamtschweizerisch 3000 Stellen im EMD aus , die bis ins Jahr 2001 gestrichen werden sollen .;ADV;sehen;3;Full|3|Sg|Pres|Subj;VVFIN;2
1972847;NZZ_1994_10_03_a30_seg10_s8;Wie ein roter Faden zog sich durch die Beratungen aller Gremien die Sorge über die globale Sparlücke oder anders ausgedrückt : über die zu hohen Realzinsen .;ADV;ausdrücken;20;Full|Psp;VVPP;19
1973358;NZZ_1994_10_03_a53_seg7_s3;Die Welt sieht anders aus .;ADV;sehen;3;Full|3|Sg|Pres|Ind;VVFIN;4
1974123;NZZ_1994_10_03_a78_seg3_s5;Snowboarder sind anders .;ADV;sein;2;Sein|3|Pl|Pres|Ind;VAFIN;3
1977805;NZZ_1994_10_03_a150_seg3_s5;Man falle über die Volksmehrheit her , wenn diese anders stimme , als dies Bundesrat und Parlament erwarteten .;ADV;stimmen;11;Full|3|Sg|Pres|Subj;VVFIN;10
1979145;NZZ_1994_10_04_a53_seg8_s12;Etwas anders ist die Situation an den Silbermärkten zu interpretieren .;ADV;sein;3;Sein|3|Sg|Pres|Ind;VAFIN;2
1981578;NZZ_1994_10_04_a145_seg3_s3;Ganz anders der Geiger , der alle Freiheiten einer lebendigen Umspielung zu besitzen scheint - bis am Ende dieser Uraufführung auch er zunehmend in das Kraftfeld einer bedrohlichen Erstarrung geriet .;ADV;Geiger;4;Name|Nom|Sg|Masc;NN;2
1983930;NZZ_1994_10_05_a2_seg6_s1;Der gewählte Präsident machte in den letzten Jahren erstaunliche politische Wandlungen durch - nicht anders als seine kleine Sozialdemokratische Partei , die im Nationalkongress gemäss den Voraussagen etwa 60 der 308 Abgeordnetensitze errang .;ADV;.;34;Pun|Sent;$.;15
1984276;NZZ_1994_10_05_a22_seg5_s2;Der Zentrumsdemokrat Méhaignerie bekräftigt damit das nach seinem Amtsantritt im Mai 1993 abgegebene Versprechen , den Gang der Justiz - anders als seine sozialistischen Vorgänger - in keiner Weise zu behindern .;ADV;behindern;31;Full|-2;VVINF;21
