;ID-NZZ;sentence;Funktion-Hit;Head;ID-Head;Meta-Kopf;Function-Head;ID-Token
1359166;NZZ_1994_06_30_a153_seg3_s9;Seine Zähne waren vollständig , jedoch zum Teil repariert .;ADJD;sein;3;Sein|3|Pl|Past|Ind;VAFIN;4
1361977;NZZ_1994_06_30_a217_seg3_s21;Heute gibt es in Amden eine Doppelsesselbahn , einen Kinderlift und vier Skilifte , von denen der wichtigste dieses Jahr vollständig überholt wurde .;ADJD;überholen;22;Full|Psp;ADJD;21
1363261;NZZ_1994_06_01_a68_seg8_s18;Gemäss den Angaben der Geschäftsleitung konnten diese Investitionen vollständig aus selbst erarbeiteten Mitteln vorgenommen werden .;ADJD;werden;15;Aux|-2;VAINF;9
1363799;NZZ_1994_06_01_a95_seg6_s14;Auch hier hat der Computer Leim und Schere fast vollständig abgelöst : Wo früher einzelne Texte und Bilder noch geklebt wurden , lässt sich die Zeitungsseite heute - über den Ganzseitenumbruch - direkt am Bildschirm komponieren und erhält dort redaktionell die letzte Kontrolle .;ADJD;ablösen;11;Full|Psp;VVPP;10
1363921;NZZ_1994_06_01_a99_seg6_s4;Zum Glück findet man im einen oder andern von linken Kräften noch nicht vollständig unterwanderten Medium noch kompetente Führungskräfte , so etwa den Chefredaktor einer bekannten Ostschweizer Tageszeitung , der kürzlich am Fernsehen sein Kulturverständnis als ein in erster Linie durch Sport- und Tiersendungen gefestigtes definiert hat .;ADJD;unterwandert;15;Pos|Nom|Pl|Neut;ADJA;14
1367618;NZZ_1994_06_01_a212_seg3_s14;Dennoch ist der solare Ursprung nicht vollständig gesichert , denn die Teilchen dieser Familie unterscheiden sich in bezug auf das Verhältnis der Aluminiumisotope 26 Al/ 27 Al , der vom solaren Wert stark abweicht .;ADJD;sichern;8;Full|Psp;VVPP;7
1367643;NZZ_1994_06_01_a213_seg3_s13;Selbst zentrale Stellen können nicht immer alle Programme vollständig installiert anbieten .;ADJD;installieren;10;Full|Psp;VVPP;9
1367645;NZZ_1994_06_01_a213_seg3_s15;Die Problematik solcher Datenbanken liegt darin , dass sie vollständig und aktuell sein müssen .;ADJD;und;11;Coord|-2;KON;10
1367813;NZZ_1994_06_01_a218_seg2_s14;Das feinkörnige , pulverisierte Sedimentärgestein wurde zuerst unter Wasserstoff auf 350 ºC erhitzt , um die methanbildenden Kohlenwasserstoffe möglichst vollständig zu eliminieren .;ADJD;eliminieren;22;Full|-2;VVINF;20
1368494;NZZ_1994_06_02_a37_seg6_s5;Des weiteren machen sie für das laufende Jahr etliche Sondereinflüsse geltend , welche die Entwicklung des Zwischenziels M3 seit Jahresbeginn zusätzlich verzerrt hätten : Neben Steuerrechtsänderungen werden auch weltweite Zinsunsicherheiten zur Jahreswende geltend gemacht , welche beim Publikum zu einem Liquiditätsstau geführt hätten , der noch nicht vollständig auf das « Normalmass » zurückgeführt worden sei .;ADJD;zurückführen;54;Full|Psp;VVPP;48
1370698;NZZ_1994_06_02_a140_seg3_s2;Die Absicht der Stadt Zürich , im Sihlwald auf einem Gebiet von 455 ha oder 45 Prozent ihres Besitzes die forstliche Pflege und Nutzung ab sofort und auf weiteren 300 ha oder 29 Prozent zu einem späteren Zeitpunkt vollständig einzustellen , ist beim Gemeinderat von Langnau am Albis auf energische Ablehnung gestossen .;ADJD;einstellen;40;Full|zu;VVIZU;39
1372869;NZZ_1994_06_02_a194_seg10_s7;"Keiner der Dorfbewohner fand sich zur Ausgrabung bereit ; die Nubier fürchteten sich vor den seltsamen Riesenköpfen und hätten sich eigentlich gewünscht , dass sie vollständig vom Wüstensand zugeweht werden würden .";ADJD;zuwehen;29;Full|Psp;VVPP;26
1373648;NZZ_1994_06_03_a35_seg7_s3;Anlässlich der wochenlangen Hearings zum Thema war allerdings relativ schnell klargeworden , dass im Lande kein grosser Bedarf nach einer vollständig neuen Steuer besteht und dass die Geschäftswelt vielmehr auf eine Verbesserung und Adjustierung des bestehenden Systems drängt .;ADJD;neu;22;Pos|Dat|Sg|Fem;ADJA;21
1373935;NZZ_1994_06_03_a46_seg9_s10;Bei der nicht zustande gekommenen Übernahme der Volksbank könnte die Geschäftsphilosophie mitgespielt haben , dass in seinem Institut eine übernommene Bank vollständig integriert werden soll und damit von Anfang an personelle Änderungen vorgenommen werden müssen .;ADJD;integrieren;23;Full|Psp;VVPP;22
1374339;NZZ_1994_06_03_a74_seg7_s3;Nicht nur für den gesamten Markt , sondern auch für die einzelnen Teilnehmer ist der Risikoabbau von Bedeutung , denn die laufende Exponierung ist hoch : Bei Grossbanken können die jeweils noch nicht vollständig abgewickelten Transaktionen den Tagesdurchschnitt bis zu mehreren Milliarden Dollar ausmachen .;ADJD;abgewickelt;35;Pos|Nom|Pl|Fem;ADJA;34
1376223;NZZ_1994_06_03_a138_seg7_s2;Tatsache ist ferner , dass die Stadtzürcher Steuerzahlerinnen und Steuerzahler nicht nur diesen Polizeiaufwand in der Stadt Zürich vollständig bezahlen , sondern via Staatssteuer auch noch etwa zu 40 Prozent die Kosten der Kantonspolizei , also des Polizeiaufwandes der anderen Zürcher Gemeinden .;ADJD;bezahlen;20;Full|-2;VVFIN;19
1380547;NZZ_1994_06_04_a25_seg11_s6;Es steht also ausser Zweifel , dass Moskau gewaltige Gegenleistungen für etwas bekommen hat , was eigentlich selbstverständlich sein sollte : Russland hat der KSZE versprochen , seine Truppen « frühzeitig , ordentlich , vollständig und bedingungslos » aus den baltischen Staaten zurückzuziehen .;ADJD;und;36;Coord|-2;KON;35
1381196;NZZ_1994_06_04_a49_seg4_s14;angegebenen Investitionen , wovon etwa ein Fünftel auf die Informatik entfiel , vollständig aus selbst erwirtschafteten Mitteln finanziert werden .;ADJD;werden;19;Aux|3|Pl|Pres|Ind;VAINF;13
1383008;NZZ_1994_06_04_a111_seg3_s8;Auf dem über 7 Meter langen , aber nicht vollständig erhaltenen Leinen- Woll-Behang sind fast lebensgrosse Figuren der antiken Götterwelt in prächtigen Farben zu sehen : von rechts nach links eine bacchische Tänzerin , ein Satyr , Dionysos , Ariadne , Pan , und drei weitere , weniger einfach zu deutende Figuren ( ganz links ein alter Landmann , dazwischen , vielleicht als Anspielung auf Dionysos-Mysterien , zwei Frauen ) .;ADJD;erhalten;11;Pos|Dat|Sg|Masc;ADJA;10
1383733;NZZ_1994_06_04_a119_seg5_s10;Insgesamt ist Leibls Werk aber erstaunlich vollständig vertreten .;ADJD;vertreten;8;Full|Psp;VVPP;7
1389050;NZZ_1994_06_06_a80_seg3_s21;Auch die wissenschaftliche Notwendigkeit wird bezweifelt , da bereits vorhandene Forschungsreaktoren derzeit nicht vollständig genutzt würden .;ADJD;nutzen;15;Full|Psp;VVPP;14
1393068;NZZ_1994_06_07_a19_seg10_s9;Die grosse , vor allem in russischen Medien entfachte Aufregung über die Einbürgerungspraxis Tallinns hat sich mittlerweile weitgehend gelegt : Die gültige Vorschrift - Bürger wurden im neuen Staat nur jene automatisch , die schon vor Juni 1940 Bürger waren , sowie deren direkte Nachfahren - stösst heute nur noch in den fast vollständig von Russen besiedelten Gebieten um Narwa und Sillimäe im Nordosten auf starken Widerstand .;ADJD;besiedelt;57;Pos|Dat|Pl|Neut;ADJA;54
1393285;NZZ_1994_06_07_a28_seg6_s5;"Frankreich wird zwar ab kommendem Januar für sechs Monate den Vorsitz der EU übernehmen , aber gleichzeitig vollständig von den Präsidentenwahlen in Beschlag genommen werden ; das Elysée wird seinen Herrscher noch während dieses Vorsitzes wechseln .";ADJD;werden;2;Aux|3|Sg|Pres|Ind;VAFIN;18
1393847;NZZ_1994_06_07_a62_seg6_s5;Dieser Prozess verzögert sich jedoch und wurde noch nicht vollständig abgeschlossen .;ADJD;abschließen;11;Full|Psp;VVPP;10
1394150;NZZ_1994_06_07_a83_seg3_s9;"Die Umsatzzahlen sind nicht vollständig , weil in ihnen das Geschäft zwischen jenen Handelspartnern , die keine Marktmacherfunktionen erfüllen , nicht enthalten ist ; ausser den Marktmachern handeln rund 50 Institutionen am Londoner Goldmarkt .";ADJD;sein;3;Sein|3|Pl|Pres|Ind;VAFIN;5
1395273;NZZ_1994_06_07_a130_seg12_s4;Ein Ladengeschäft im Erdgeschoss brannte vollständig aus .;ADJD;brennen;5;Full|3|Sg|Past|Ind;VVFIN;6
1398392;NZZ_1994_06_07_a213_seg2_s3;Dessen Karosserie besteht vollständig aus Aluminium , wobei die Alusuisse ein wichtiger Zulieferer ist .;ADJD;bestehen;3;Full|3|Sg|Pres|Ind;VVFIN;4
1399475;NZZ_1994_06_08_a49_seg3_s1;Ateliers des Charmilles vollständig in Besitz von Alcatel .;ADJD;.;9;Pun|Sent;$.;4
1399561;NZZ_1994_06_08_a55_seg6_s4;Auf diese Weise zog sich die Gruppe praktisch vollständig aus den Gebieten des Anlagebaus , der Oberflächentechnik sowie der angewandten Elektronik und Biotechnologie zurück .;ADJD;ziehen;4;Full|3|Sg|Past|Ind;VVFIN;9
1400388;NZZ_1994_06_08_a90_seg12_s15;Die Schleusen dürfen aber nicht vollständig geöffnet werden .;ADJD;öffnen;7;Full|Psp;VVPP;6
1403399;NZZ_1994_06_08_a174_seg4_s16;Bakterienzellen haben in der Regel einen durchgehenden DNA-Faden , der vollständig in RNA und Protein übersetzt wird .;ADJD;in;12;In;APPR;11
1404846;NZZ_1994_06_09_a51_seg8_s2;Die Investitionen können bereits wieder vollständig aus den laufenden Erträgen finanziert werden .;ADJD;finanzieren;11;Full|Psp;VVPP;6
1410652;NZZ_1994_06_10_a33_seg3_s2;Die Umweltminister bestätigten demgegenüber ihre Absicht , bis zum Jahr 2015 die Verwendung von ozonschädigenden Substanzen in der Produktion vollständig zu verbieten .;ADJD;verbieten;22;Full|-2;VVINF;20
1410730;NZZ_1994_06_10_a36_seg6_s6;Die Minister bestätigten demgegenüber ihre im Dezember geäusserte Absicht , bis zum Jahr 2015 die Verwendung von ozonschädigenden Substanzen in der Produktion vollständig zu verbieten .;ADJD;verbieten;25;Full|-2;VVINF;23
1411008;NZZ_1994_06_10_a53_seg7_s6;In welche Richtung diese engere Verbindung zu den Lieferanten zielt , wurde nicht zuletzt aus dem Hinweis klar , dass selbst ein dreimal pro Jahr vollständig umgeschlagenes Lager ( PKZ ) im internationalen Vergleich noch deutlich zu tief liege .;ADJD;--;27;Pos|Nom|Sg|Neut;ADJA;26
1411162;NZZ_1994_06_10_a60_seg7_s2;Bei den vorgestellten Projekten handelt es sich entsprechend um zwei massgeblich oder sogar vollständig durch die Mark-Rich-Gruppe aufgebaute Aktivitäten , mit denen sie über Handelsverträge weiterhin verbunden bleiben wird .;ADJD;aufgebaut;18;Pos|Acc|Pl|Fem;ADJA;14
1412807;NZZ_1994_06_10_a132_seg3_s10;Schwarzkogler zog sich dann vollständig in eine geistige Sphäre zurück und entwickelte Installationskonzepte , die über die Vorstellung das sinnliche Erleben zurückzuholen versuchen .;ADJD;ziehen;2;Full|3|Sg|Past|Ind;VVFIN;5
1418544;NZZ_1994_06_11_a84_seg8_s7;Denn 1794 brannten weite Teile des alten Dorfes und besonders der Ortskern vollständig nieder .;ADJD;brennen;3;Full|3|Pl|Past|Ind;VVFIN;13
1427033;NZZ_1994_06_13_a143_seg3_s5;Viele der Kompositionen Pascoals und Santos sind vollständig ausgeschrieben , verzichten auf improvisierte Teile .;ADJD;ausschreiben;9;Full|Psp;VVPP;8
1431076;NZZ_1994_06_14_a2_seg6_s7;Ungeachtet der Unterschiede , die zwischen nationalen Parlamentswahlen und Europawahlen bestehen , deuten die Zahlen an , dass der PP das politische Spektrum rechts der Mitte praktisch vollständig absorbiert hat , während die Linke in Sozialisten und Kommunisten zerfällt .;ADJD;absorbieren;29;Full|Psp;VVPP;28
1431137;NZZ_1994_06_14_a3_seg7_s9;Die Ergebnisse der kommunalen Urnengänge in Rheinland-Pfalz , im Saarland und in Baden- Würtenberg lagen am Montag noch nicht vollständig vor .;ADJD;liegen;15;Full|3|Pl|Past|Ind;VVFIN;20
1431212;NZZ_1994_06_14_a7_seg6_s11;Sich vollständig von den Fesseln der Kaderpartei zu lösen war einem Mann seiner Generation ( 1936 ) , der noch die sogenannte Ochsentour durchlaufen musste , nicht gegeben .;ADJD;lösen;9;Full|-2;VVINF;2
1432411;NZZ_1994_06_14_a72_seg2_s3;Seit 1985 ist der Bundesrat verpflichtet , die Folgen der kalten Progression durch eine gleichmässige Anpassung der Tarifstufen und der frankenmässig festgesetzten Abzüge vom Einkommen vollständig auszugleichen .;ADJD;ausgleichen;27;Full|zu;VVIZU;26
1433343;NZZ_1994_06_14_a104_seg10_s6;Der unter der Leitung des Präfekten des Sensebezirks , Marius Zosso , stehende Krisenstab hat am Freitag abend den Eigentümern der Chalets mitgeteilt , dass sie ihre Liegenschaften bis Dienstag vollständig räumen müssen .;ADJD;räumen;32;Full|-2;VVINF;31
1437534;NZZ_1994_06_15_a64_seg3_s12;wurde vollständig abgeschrieben , die Banken wandelten einen Grossteil ihrer Forderungen in Aktien um , und die Holding verzichtete auf rund 60% ihres Darlehens .;ADJD;abschreiben;3;Full|Psp;VVPP;2
1439127;NZZ_1994_06_15_a119_seg8_s3;"Von der Zeitschrift des Vereins der Wissenschaft des Judentums erschien nur ein Band ; als er 1823 vollständig vorlag , war der Verein schon in Auflösung begriffen .";ADJD;vorliegen;19;Full|3|Sg|Past|Ind;VVFIN;18
1441812;NZZ_1994_06_15_a195_seg9_s13;Eine wichtige , aber noch nicht vollständig geklärte Frage ist , ob eine direkte Korrelation zwischen der Anzahl Plaques und dem klinischen Behinderungsgrad existiert .;ADJD;geklärt;8;Pos|Nom|Sg|Fem;ADJA;7
1443845;NZZ_1994_06_16_a83_seg4_s3;Die schweizerische Sozial- und Rechtsordnung erfüllt zwar weitgehend , aber nicht vollständig die Forderungen des Übereinkommens .;ADJD;erfüllen;6;Full|3|Sg|Pres|Ind;VVFIN;12
1444363;NZZ_1994_06_16_a90_seg31_s7;Wir dürfen die Zusammensetzung dieses Organs wohl kaum vollständig privatisieren , weil Dritte diesen Regeln unterstellt werden .;ADJD;privatisieren;10;Full|-2;VVINF;9
1445369;NZZ_1994_06_16_a126_seg4_s22;Im übrigen scheint aber genau die Drogenpolitik dasjenige Thema zu sein , das gegenwärtig die Landkarte der Mehrheiten im Gemeinderat vollständig umzukrempeln vermag .;ADJD;umkrempeln;22;Full|zu;VVIZU;21
1445809;NZZ_1994_06_16_a144_seg20_s5;Dieser Betrag soll so lange gewährt werden , bis die Drogenszene im Kreis wesentlich verkleinert bzw. vollständig aufgelöst ist .;ADJD;auflösen;18;Full|Psp;VVPP;17
1448910;NZZ_1994_06_17_a30_seg3_s3;Ursprünglich hatte Wirtschaftsminister Günter Rexrodt das Gesetz vollständig abschaffen wollen , mit Rücksicht auf den mittelständischen Einzelhandel und die Koalitionsfraktionen sieht die nun verabschiedete Version aber vor , dass Gesamtumsatzrabatte auf Waren für Endverbraucher verboten bleiben .;ADJD;abschaffen;9;Full|-2;VVINF;8
1449422;NZZ_1994_06_17_a55_seg3_s3;"In der Spinnerei an der Lorze AG , Baar , wurde im Sommer 1993 die Produktion von Baumwollgarnen vollständig eingestellt ; Umnutzungsbemühungen für die Gebäude sind im Gange .";ADJD;einstellen;20;Full|Psp;VVPP;19
1449524;NZZ_1994_06_17_a58_seg7_s2;Pinheirinho könne nun nicht vollständig übernommen werden und bleibe bestehen , wie Krieg versicherte .;ADJD;übernehmen;6;Full|Psp;VVPP;5
1449735;NZZ_1994_06_17_a73_seg6_s3;Russland hat der KSZE das Versprechen gegeben , seine Truppen bald , rasch , vollständig und bedingungslos aus dem Baltikum abzuziehen , sein Wort jedoch gebrochen .;ADJD;und;16;Coord|-2;KON;15
1449786;NZZ_1994_06_17_a74_seg4_s28;Um aber das Gesicht nicht vollständig zu verlieren , hielt die grosse Kammer an ihrer Auffassung fest , die Beschwerdelegitimierten müssten sich bereits vor der ersten Verfügung melden , um über die ganze Dauer des Verfahrens Rechtsmittel ergreifen zu können .;ADJD;verlieren;8;Full|-2;VVINF;6
1450887;NZZ_1994_06_17_a117_seg2_s3;Das Restaurant wurde vollständig zerstört , wie die Kantonspolizei mitteilte .;ADJD;zerstören;5;Full|Psp;VVPP;4
1451210;NZZ_1994_06_17_a132_seg4_s56;Der Anblick der Stadt war überraschend , nichts erinnerte an Ungewöhnliches , alles schien vollständig normal .;ADJD;scheinen;14;Full|3|Sg|Past|Ind;VVFIN;15
1458742;NZZ_1994_06_18_a147_seg14_s18;Offenbar hat das Theater etwas faszinierend Einmaliges zu bieten , etwas , das kein anderes Medium vollständig ersetzen kann .;ADJD;ersetzen;18;Full|-2;VVINF;17
1459079;NZZ_1994_06_18_a152_seg11_s4;Es kann auch ein Verstehen des Rahmens sein , in dem sich Wissen bildet , und der Konsequenzen , die ein ( nicht vollständig begriffenes bzw. zu begreifendes ) Wissen hat .;ADJD;begriffen;25;Pos|Acc|Sg|Neut;ADJA;24
1459130;NZZ_1994_06_18_a153_seg7_s9;Damit würde die Phase der « Philosophischen Bemerkungen » und der « Philosophischen Grammatik » erstmals vollständig dokumentiert werden : das « missing link » zwischen dem « Tractatus » und den « Philosophischen Untersuchungen » , das Josef G. F. Rothhaupt in seiner umfassenden Untersuchung der « Farbthemen in Wittgensteins Gesamtnachlass » ein « sehr belebtes Areal » , einen « bedeutenden Knotenpunkt unter mehreren im Gesamtwerk Ludwig Wittgensteins » nennt .;ADJD;dokumentieren;18;Full|Psp;VVPP;17
1459153;NZZ_1994_06_18_a153_seg11_s9;Während Nedo allerdings die Möglichkeit einer maschinenlesbaren Fassung des Wittgenstein- Nachlasses auf künftige , d. h. « mächtigere » Rechnergenerationen vertagt , beschäftigen sich die Norweger intensiv mit den - noch keineswegs vollständig gelösten - Problemen der Textcodierung zur Erstellung eines « strikt diplomatischen » Textes sowie mit der Entwicklung geeigneter Programme für eine benutzerdefinierte Textsuche und -filterung .;ADJD;gelöst;34;Pos|Dat|Pl|Neut;ADJA;33
1459465;NZZ_1994_06_18_a169_seg3_s6;Trotzdem seien die Hypothekarzinssenkungen , besonders von Eigentümern mit wenig Wohnungen und Baugenossenschaften , nicht vollständig an die Mieter weitergegeben worden .;ADJD;weitergeben;20;Full|Psp;VVPP;16
1464735;NZZ_1994_06_20_a73_seg3_s9;In Zahlen ausgedrückt heisst das : nur 12 Prozent der an der Umfrage beteiligten Autorinnen und Autoren geben an , ihr Einkommen vollständig aus literarischer Tätigkeit zu beziehen , während über 70 Prozent weniger als 30 Prozent ihres Einkommens mit Schreiben erzielen .;ADJD;beziehen;28;Full|-2;VVINF;23
1464806;NZZ_1994_06_20_a75_seg7_s26;Das Katalanische wurde vollständig aus der Öffentlichkeit verbannt , es verschwand aus Presse und Radio , von Strassenschildern , Werbeplakaten und selbst Grabsteinen .;ADJD;verbannen;8;Full|Psp;VVPP;4
1468130;NZZ_1994_06_21_a50_seg2_s3;Der Deutschschweizerische Schulverein bezahlte diesen auf Wunsch der Bevölkerung von 1882 bis 1942 vollständig !;ADJD;von;10;Dat;APPR;14
1468909;NZZ_1994_06_21_a78_seg6_s11;Der Präsident bestimmte die Generalversammlung zur Feststellung , das Aktienkapital sei vollständig liberiert .;ADJD;--;13;Full|Psp;ADJD;12
1472531;NZZ_1994_06_22_a7_seg2_s4;Die Parteien hatten gemeinsam erklärt , die Voraussetzungen für die Teilnahme der Albanerinnen und Albaner an der Volkszählung seien nicht vollständig erfüllt .;ADJD;erfüllen;22;Full|Psp;VVPP;21
1472999;NZZ_1994_06_22_a30_seg4_s17;Die effektiven Auswirkungen des Gerichtsurteils scheinen vorläufig noch nicht vollständig übersehbar zu sein .;ADJD;übersehbar;11;Pos;ADJD;10
1473111;NZZ_1994_06_22_a36_seg5_s2;Sie unterstreichen im Zusammenhang mit den Mai-Daten erneut ihre seit Jahresbeginn vertretene Ansicht , dass unter anderem Zinsunsicherheiten zur Jahreswende im Publikum zu einem beträchtlichen Stau flüssiger Mittel geführt hätten , welche gegenwärtig noch nicht vollständig auf das normale Mass zurückgeführt worden seien .;ADJD;zurückführen;41;Full|Psp;VVPP;36
1473287;NZZ_1994_06_22_a41_seg6_s3;Freilich ist angesichts der Beteiligung von Geheimdiensten , der systematischen Verschleierung der Geschäfte und der tausend Winkel , in denen sich seinerzeit die Unterhändler trafen , nicht zu erwarten , dass der Ausschuss die fraglichen Vorgänge zwischen 1966 und 1989 vollständig zu erfassen und auszuleuchten vermocht hat .;ADJD;erfassen;43;Full|-2;VVINF;41
1478875;NZZ_1994_06_23_a71_seg3_s7;Die Bank of Scotland , der kleinste der Aktionäre ( 47% ) , verkauft keine der von ihr gehaltenen Aktien , und die Royal Bank of Scotland trennt sich vollständig von ihrem Anteil von bisher 35% .;ADJD;.;37;Pun|Sent;$.;30
1479423;NZZ_1994_06_23_a94_seg5_s6;Walter Kälin , Professor an der Universität Bern , legt eine zweite , vollständig überarbeitete und stark ergänzte Auflage seines vor zehn Jahren erschienenen Werkes vor .;ADJD;überarbeitet;15;Pos|Acc|Sg|Fem;ADJA;14
1479532;NZZ_1994_06_23_a102_seg3_s1;Das Bundesgericht hat akribisch dargelegt , warum die Gegner des Basler Nordtangentenprojekts im Prozess vollständig unterlegen sind .;ADJD;unterliegen;16;Full|Psp;VVPP;15
1491986;NZZ_1994_06_25_a56_seg3_s1;SBG übernimmt Cantrade vollständig .;ADJD;übernehmen;2;Full|3|Sg|Pres|Ind;VVFIN;4
1491987;NZZ_1994_06_25_a56_seg3_s2;Die Schweizerische Bankgesellschaft ( SBG ) hat laut einer Pressemitteilung ihre in der Privatkunden-Vermögensverwaltung tätige Tochter Bank Cantrade vollständig übernommen .;ADJD;übernehmen;20;Full|Psp;VVPP;19
1493988;NZZ_1994_06_25_a129_seg17_s14;Das Phänomen Cranach - als Maler wie als Unternehmer - ist noch lange nicht vollständig erfasst , und zur weiteren Beschäftigung gibt es Gründe genug - selbst wenn Jakob Rosenberg sich schon Panofskys spottende Frage gefallen lassen musste : « Lieber Jakob , wie kann man sich nur so lange mit Cranach beschäftigen ? »;ADJD;erfasst;16;Pos;VVPP;15
1498842;NZZ_1994_06_27_a42_seg8_s9;Die Eidgenossenschaft hat nun aus den Händen der Nationalbank ein vollständig erneuertes Haus entgegennehmen können ( dessen hypothekarische Belastung bei knapp 50 Prozent der Erneuerungskosten liegen dürfte ) und zudem einen tadellos funktionierenden Hotelbetrieb , der allen seinen Verpflichtungen nachkommt und schwarze Zahlen schreibt .;ADJD;erneuert;12;Pos|Acc|Sg|Neut;ADJA;11
1499432;NZZ_1994_06_27_a70_seg16_s9;Nach einem Blitzschlag brannte in Carrouge VD ein Bauernhaus vollständig ab .;ADJD;brennen;4;Full|3|Sg|Past|Ind;VVFIN;10
1503652;NZZ_1994_06_28_a64_seg6_s1;Zunächst wird vorgeschlagen , den Strassenfonds in einen allgemeinen Verkehrsfonds umzuwandeln , wodurch die Sanierung der SBB vollständig auf Kosten der Strassenrechnung ginge .;ADJD;gehen;23;Full|3|Sg|Past|Subj;VVFIN;18
1508533;NZZ_1994_06_29_a51_seg3_s3;Dieser habe vollständig durch die Auflösung offener Reserven gedeckt werden können , teilte Aeroleasing weiter mit .;ADJD;decken;9;Full|Psp;VVPP;3
1508759;NZZ_1994_06_29_a62_seg5_s7;"Bemängelt wurde zudem auch , dass bei der Entsorgungsfrage die neue französische Regelung nicht berücksichtigt worden sei , wonach Atommüll aus der Wiederaufbereitung sofort in die Schweiz zurückgeschickt werden könne ; auch müsste laut Öko-Institut für eine unbefristete Betriebsbewilligung , wie bei einer Rahmenbewilligung , die gesamte Entsorgungsfrage gelöst , das heisst auch der - bis jetzt noch nicht vollständig vorhandene - Nachweis für eine sichere Endlagerung hochradioaktiver Abfälle erbracht sein .";ADJD;vorhanden;61;Pos|Nom|Sg|Masc;ADJA;60
1509819;NZZ_1994_06_29_a103_seg4_s17;Unter anderem erfolgt der Seitenumbruch vollständig am Bildschirm .;ADJD;erfolgen;3;Full|3|Sg|Pres|Ind;VVFIN;6
1512796;NZZ_1994_06_29_a190_seg8_s10;Ein Vergleich mit Methanol zeigt , dass Biomasse zu viel Kohlenstoff bzw. zu wenig Wasserstoff enthält und deshalb nicht vollständig in Methanol übergeführt werden kann .;ADJD;überführen;23;Full|Psp;VVPP;20
1512936;NZZ_1994_05_31_a6_seg5_s4;Laut dem nahezu vollständig vorliegenden provisorischen Ergebnis erhielt Samper 2 Prozent der Stimmen , Pastrana 9 Prozent .;ADJD;vorliegend;5;Pos|Dat|Sg|Neut;ADJA;4
1513761;NZZ_1994_05_31_a50_seg10_s3;Dieser Prozess verzögert sich jedoch und wurde noch nicht vollständig abgeschlossen .;ADJD;abschließen;11;Full|Psp;VVPP;10
1516558;NZZ_1994_05_31_a177_seg8_s5;Zu Elvira Sellerios Autoren gehört auch Friedrich Glauser , dessen Romane vollständig in ihrem Verlag erschienen sind .;ADJD;erscheinen;16;Full|Psp;VVPP;12
1519180;NZZ_1994_05_02_a27_seg6_s2;Zwar ist nicht vollständig klar , ob mit der Stützung des Dollars lediglich beabsichtigt worden war , den Markt wieder in ordentliche Bahnen zu leiten und die ausgeprägte Schwankungsanfälligkeit einzudämmen , oder ob ein klares Signal gesetzt werden sollte , dass noch tieferere Kurse gegenüber dem Yen und der D-Mark weder vom Federal Reserve noch von der Regierung befürwortet werden .;ADJD;klar;5;Pos;ADJD;4
1519963;NZZ_1994_05_02_a72_seg3_s12;Der Airbus schlug neben der Landebahn auf und brannte vollständig aus .;ADJD;brennen;9;Full|3|Sg|Past|Ind;VVFIN;10
1526412;NZZ_1994_05_03_a127_seg16_s2;Die Frankfurter Firma Hoechst AG hat nach eigenen Angaben als erstes Unternehmen weltweit die Produktion vollständig halogenierter Fluorchlorkohlenwasserstoffe im Stammwerk Frankfurt-Höchst eingestellt .;ADJD;--;17;Pos|Nom|Sg|Masc;ADJA;16
1529617;NZZ_1994_05_04_a27_seg13_s2;Die Hälfte der etwa 200 000 Metis lebt auf dem Lande , wo die kollektive Identität noch stark ausgeprägt ist , obwohl die Mischlinge heute fast vollständig anglisiert sind .;ADJD;anglisieren;28;Full|Psp;VVPP;27
1529669;NZZ_1994_05_04_a31_seg2_s5;"Präsident Fidel Castro sagte vor dem Plenum , Kuba sehe sich mit einer Welt konfrontiert , die vollständig vom Kapitalismus dominiert werde ; « wir müssen viele Dinge den Realitäten dieser Welt anpassen , ... ohne aber unsere Ideen zu verraten » .";ADJD;dominieren;21;Full|Psp;VVPP;18
1529800;NZZ_1994_05_04_a37_seg3_s4;Ab Betriebsbeginn wird das Settlement-System vollständig in den Besitz einer eigens gebildeten Gesellschaft , Crestco , übergehen , deren Kapital in Händen von mindestens 50 mit der Londoner City verbundenen Organisationen sein wird .;ADJD;übergehen;17;Full|-2;VVFIN;6
1530064;NZZ_1994_05_04_a54_seg3_s2;Die Börsenhausse und die vereinfachte Titelstruktur massgeblicher Schweizer Unternehmen hat 1993 auf die Rechnung der Swiss Options and Financial Futures Exchange ( Soffex ) durchgeschlagen : Der zur Äufnung der Reserven vollständig im Unternehmen belassene Reingewinn konnte um 44% auf 84 Mio. Fr. erhöht werden .;ADJD;belassen;35;Pos|Nom|Sg|Masc;ADJA;32
1530070;NZZ_1994_05_04_a54_seg3_s8;Seit Ende 1993 befinden sich die Soffex-Aktien vollständig im Besitz des Vereins Schweizerische Effektenbörse ( SEB ) , der auch Träger der EBS sein wird .;ADJD;befinden;4;Full|3|Pl|Pres|Ind;VVFIN;8
1530766;NZZ_1994_05_04_a98_seg2_s8;Das Infanterieregiment 26 , das in der Ostschweiz in den Wiederholungskurs eingerückt ist , wird vollständig mit dem neuen C-Schutz-Material ausgerüstet .;ADJD;ausrüsten;21;Full|Psp;VVPP;16
