;ID-NZZ;sentence;Funktion-Hit;Head;ID-Head;Meta-Kopf;Function-Head;ID-Token
2813548;NZZ_1995_02_16_a25_seg6_s11;Rund 15 Millionen Brasilianer erhalten derzeit - beinahe zu europäischem Preisniveau - die sogenannte Hungerrente von umgerechnet etwa 100 Franken pro Monat , die stets dem Mindestlohn entspricht .;ADV;zu;9;Dat;APPR;8
2813783;NZZ_1995_02_16_a35_seg4_s4;Diese Verlagerung schlägt sich im Bundeshaushalt deutlich nieder , wo sich das Total der Direktzahlungen von 1990 bis zu den Beschlüssen des Bundesrates vom Mittwoch von 018 auf 028 Mrd. Fr. beinahe verdoppelt hat .;ADV;verdoppeln;33;Full|Psp;VVPP;32
2814305;NZZ_1995_02_16_a69_seg4_s1;gn. New York , 15. Februar Mit der Entscheidung eines Richters am Federal-District-Gericht in Washington ist ein beinahe als erledigt scheinendes Antitrust-Verfahren gegen die Microsoft Corp. wieder aufgerollt worden .;ADV;erledigt;20;Pos;VVPP;18
2815363;NZZ_1995_02_16_a115_seg6_s7;Die Geschichte um einen Offizier der englischen Kolonialverwaltung , der im fernen Indien beinahe der Tochter eines fanatischen Brahmanen in die Fänge gerät , wirkt vorgestrig , die naturalistische Inszenierung von Gilbert Blin ebenfalls , und die Polster in der Salle Favart sind ziemlich durchgesessen .;ADV;Tochter;16;Reg|Dat|Sg|Fem;NN;14
2817272;NZZ_1995_02_16_a168_seg3_s9;Dass diese betont werden muss , mutet beinahe sonderbar an , sind doch in Ramon Llull und der Troubadourlyrik ein Name und eine Gattung mit dem Ursprung der katalanischen Literatur verbunden , deren Bedeutung für die europäische Geistesgeschichte kaum überschätzt werden kann .;ADV;sonderbar;9;Pos;ADJD;8
2818036;NZZ_1995_02_16_a189_seg2_s5;Nur wer es einmal erlebt habe , schwärmen die beiden erfahrenen Hundebesitzer , wisse , wie schön es sei , mit dem Schlitten beinahe lautlos über die verschneite Ebene von Trin durch den Wald hinauf nach Flims oder über den Vorabgletscher zu flitzen und sich mit Landschaft und Hunden eins zu fühlen .;ADV;lautlos;25;Pos;ADJD;24
2820618;NZZ_1995_02_17_a107_seg3_s4;Warum aber diese beinahe schon skandalöse Verspätung ?;ADV;skandalös;6;Pos|Nom|Sg|Fem;ADJA;4
2820843;NZZ_1995_02_17_a118_seg3_s4;Ich wäre beinahe bei einem Autounfall gestorben , später dann noch fast an einer Drogenüberdosis , dazu scheiterten meine Liebesbeziehungen » , erzählt er in unserem Gespräch .;ADV;bei;4;Dat;APPR;3
2820925;NZZ_1995_02_17_a121_seg4_s6;Bei der Aussaat wird seine Frau Yim Om beinahe von einer schwarzen Kobra gebissen .;ADV;beißen;14;Full|Psp;VVPP;9
2821023;NZZ_1995_02_17_a123_seg3_s4;"Was er ausgelöst hat , dauert dennoch fort : der Zweifel gegenüber dem Medium ; die Skepsis gegenüber seinen Programmen ; das Urteil schliesslich , das vielleicht ein Vorurteil nur ist , dass Fernsehen auf jeden Fall Manipulation bedeutet , Manipulation zur beinahe schon diktatorischen Festigung des von seinen Betreibern und ihren Geldgebern aus der Wirtschaft geplanten gesellschaftlichen wie politischen Einflusses .";ADV;diktatorisch;45;Pos|Dat|Sg|Fem;ADJA;43
2825500;NZZ_1995_02_18_a32_seg3_s8;Angesichts dieser Reserven , der prekären Wirtschaftlichkeit der Neubaustrecken , der übrigen Bedürfnisse im Bahnverkehr und der Lage der Bundesfinanzen wäre es wohl vernünftig , den Bau der beiden Basislinien zu staffeln , statt sie beinahe gleichzeitig fertigzustellen .;ADV;gleichzeitig;37;Pos;ADJD;36
2827595;NZZ_1995_02_18_a117_seg8_s1;« Was an dieser Kalligraphie - einer Kunst der Zeit , eines Ausdrucks der Reise , der Fahrt - die Bewunderung weckt [ ... ] ist die Spontaneität , die beinahe bis zum Bersten gehen kann .;ADV;zu;33;Dat|Sg|Neut;APPRART;31
2827734;NZZ_1995_02_18_a126_seg2_s10;Es dürften nur mehr wenige Gelehrte sein , die das Zeug dazu besitzen , im Alleingang beinahe drei Jahrtausende zu durchschreiten .;ADV;drei;18;--;CARD;17
2830629;NZZ_1995_02_18_a168_seg2_s21;Hört man sich « Water » an , lässt sich problemlos eine Spur verfolgen zum Blues eines Captain Beefheart , dessen « Hot head » auf dem Album denn auch nachgespielt wird : elektronisch akzentuierter Blues , immer schwer , erdig , fett , passend zu Arnos beinahe epischer Singstimme .;ADV;episch;49;Pos|Dat|Sg|Fem;ADJA;48
2830725;NZZ_1995_02_18_a174_seg3_s3;Dieses Ergebnis konnte nach den vorangegangenen Ereignissen nicht mehr erwartet werden , denn für Baumgartner wäre die WM beinahe schon am ersten Wettkampftag zu Ende gewesen .;ADV;an;21;Dat|Sg|Masc;APPRART;19
2830824;NZZ_1995_02_18_a177_seg3_s15;Womit nun endlich ein weiterer Aspekt des beinahe unergründlichen Spitzensports wissenschaftlich gesichert wäre : Die körperliche Liebe beflügelt den Athleten , ausser es handle sich um einen Ausdauersportler .;ADV;unergründlich;9;Pos|Gen|Sg|Masc;ADJA;8
2831251;NZZ_1995_02_18_a183_seg3_s7;Ihre Forderungen geben dem Interimspräsidenten , Manfred Schmid , beinahe unlösbare Probleme auf , in kürzester Zeit die seit vielen Monaten schwelenden Geldprobleme zu lösen .;ADV;unlösbar;11;Pos|Acc|Pl|Neut;ADJA;10
2833065;NZZ_1995_02_20_a11_seg2_s1;Wer die Wahl gewinnen würde , schien in der Vorberichterstattung über den Urnengang in Hessen beinahe sekundär .;ADV;sekundär;17;Pos;ADJD;16
2836099;NZZ_1995_02_20_a106_seg3_s15;Was Paula Stangl vor allen Dingen schätzt und beinahe geniesst , ist das Grossaufgebot von Polizisten .;ADV;genießen;10;Full|3|Sg|Pres|Ind;VVFIN;9
2837313;NZZ_1995_02_20_a144_seg3_s14;Im Gegensatz zu den Luzernern , die bewusst und kontinuierlich eigene Nachwuchsspieler in das Stammkader integrieren , verfügen die Stadtzürcher nur - beinahe gewohnheitsgemäss - über ein überaltertes Kader .;ADV;gewohnheitsgemäs|gewohnheitsgemäss|gewohnheitsgemäß;24;Pos;ADJD;23
2839279;NZZ_1995_02_21_a7_seg4_s4;Doch Pannella ist ein beinahe fanatischer Anhänger der angelsächsischen Demokratie , die er als einzige Form der « erfüllten Demokratie » betrachtet und die er nach Möglichkeit auf Italien kopieren möchte .;ADV;fanatisch;6;Pos|Nom|Sg|Masc;ADJA;5
2844060;NZZ_1995_02_21_a173_seg3_s9;Spitzenleistungen ihrerseits liegen denn auch schon beinahe zwei Jahre zurück , als Gasser 1993 an den Hallenweltmeisterschaften in Toronto über 1500 m die Bronzemedaille gewann .;ADV;zwei;8;--;CARD;7
2844082;NZZ_1995_02_21_a174_seg9_s1;Spitzenleistungen von Sandra Gasser , nach wie vor eine der erfolgreichsten Exponentinnen der Schweizer Leichtathletik , liegen inzwischen beinahe zwei Jahre zurück .;ADV;zwei;20;--;CARD;19
2846595;NZZ_1995_02_22_a104_seg6_s5;Es scheint sinnvoll , sich nicht nur mit dem Fundamentalismus kritisch zu befassen , sondern auch mit dessen Kritik , die nicht selten unhinterfragt auf den Argumentationsmustern traditioneller Aufklärung basiert und für die jedwede Renaissance des Religiösen beinahe zwangsläufig als « Fundamentalismus » , als Flucht in überwunden geglaubte Atavismen erscheinen muss .;ADV;zwangsläufig;39;Pos;ADJD;38
2848149;NZZ_1995_02_22_a128_seg3_s17;Diesen Traum hat ein anderer schon beinahe wahr gemacht : In einer der Hallen ist ein dreirädriges Motorrad zu sehen , das mit PW-Ausweis gefahren werden darf .;ADV;machen;9;Full|Psp;VVPP;7
2848199;NZZ_1995_02_22_a130_seg7_s6;Dazu war er mehr oder weniger gezwungen , weil man an seinen Kleidern Blutspuren sichergestellt hat , deren Zusammensetzung zu beinahe 100 Prozent mit dem Blut des Opfers übereinstimmt .;ADV;100;22;--;CARD;21
2851293;NZZ_1995_02_23_a55_seg5_s4;Bei den Liberalen waren die Wogen , die eine Zeitlang hochgegangen waren , vergangene Woche an der Versammlung schon beinahe verebbt .;ADV;verebben;21;Full|Psp;VVPP;20
2851671;NZZ_1995_02_23_a79_seg2_s10;In London legte der Aktienkurs des Konglomerats unmittelbar von 235 p um fast 7 p ( beinahe 3% ) auf 242 p zu , um darauf wieder 2 p abzugeben .;ADV;3%;18;--;CARD;17
2852374;NZZ_1995_02_23_a115_seg3_s17;"Aber das Verhalten der Leser entscheidet darüber , ob der Transfer von Literatur einem qualitativen Auswahlverfahren folgt und wie er ihm folgt ; und da sieht es beinahe so aus , als wäre es um die Nachfrage besser bestellt als um die Aufbereitung des Angebots .";ADV;sehen;26;Full|3|Sg|Pres|Ind;VVFIN;28
2855619;NZZ_1995_02_24_a17_seg10_s8;Der wichtigsten Oppositionspartei , Fianna Fail , blieb kaum eine andere Wahl , denn sie hatte bis im November die Regierungsverantwortung getragen und somit die Verhandlungen beinahe zum Abschluss geführt .;ADV;führen;30;Full|Psp;VVPP;27
2855823;NZZ_1995_02_24_a26_seg7_s7;Noch erntete er zwar nicht das hymnische Lob , das seinem Vorgänger dann in beinahe ritualisierter Form fast bei jedem Anlass und keineswegs immer gleicherweise verdientermassen gespendet worden war .;ADV;ritualisiert;16;Pos|Dat|Sg|Fem;ADJA;15
2857921;NZZ_1995_02_24_a131_seg3_s11;Die Begeisterung des Publikums indes war gross und überbordete beinahe , als Martha Argerich sich noch einmal zu Fou Ts ' ong an den Flügel setzte , um diesen besonderen Abend mit Mozarts « Andante und 5 Variationen » G-Dur KV 501 zu beschliessen .;ADV;sein;6;Sein|3|Sg|Past|Ind;VAFIN;10
2858134;NZZ_1995_02_24_a141_seg5_s16;Schnell lernt er das kriminelle Handwerk und erliegt beinahe der Versuchung , durch die Verdrängung seiner Skrupel nicht nur schnelles Geld , sondern auch Selbstbewusstsein und Anerkennung zu finden .;ADV;erliegen;8;Full|3|Sg|Pres|Ind;VVFIN;9
2859760;NZZ_1995_02_24_a167_seg2_s8;Nun gibt es ja einige Streichquartette , die sich im « grenzüberschreitenden » Bereich betätigen - das inzwischen beinahe legendäre Kronos-Quartett führt die Liste an , gefolgt von Ensembles wie dem Balanescu Quartet , dem Turtle Island String Quartet und anderen mehr .;ADV;legendär;20;Pos|Nom|Sg|Neut;ADJA;19
2859953;NZZ_1995_02_24_a174_seg4_s12;Die Probleme der Hartford Whalers gehören beinahe zur NHL-Tagesordnung .;ADV;gehören;6;Full|3|Pl|Pres|Ind;VVFIN;7
2860661;NZZ_1995_02_24_a194_seg2_s8;Die Aufgabe der Selbständigkeit ist eine Einbahnstrasse , beinahe unwiderruflich .;ADV;unwiderruflich;10;Pos;ADJD;9
2864402;NZZ_1995_02_25_a119_seg20_s10;Genau besehen haben die multilateralen Institutionen im Verlauf des vergangenen Jahrzehnts hohe und positive Nettotransfers in beinahe jedem Jahr und in beinahe jedes Land geleistet .;ADV;jede;23;Indef|Attr|-3|Acc|Sg|Neut;PIAT;22
2867668;NZZ_1995_02_25_a193_seg3_s13;Seine beiden Roboter « Fasnachtschüechli » und « Schenkeli » verrichteten ihre Arbeit in stoischer Ruhe und beinahe fehlerlos und liessen sich auch von den ziellos umherirrenden und um sich greifenden gegnerischen Geräten wenig beeindrucken , wenngleich diesen weit mehr Aufmerksamkeit aus dem belustigten Publikum zuteil wurde .;ADV;fehlerlos;19;Pos;ADJD;18
2867812;NZZ_1995_02_25_a202_seg3_s11;Und dennoch : Wie die beiden konversieren , wie sie sich in beinahe telepathischer Weise verstehen und ergänzen , ist doch keine reine Privatsache .;ADV;--;14;Pos|Dat|Sg|Fem;ADJA;13
2867912;NZZ_1995_02_25_a205_seg6_s8;In Stuttgart verdient der Halbfinalist gleich viel wie der Gewinner in den USA ( 100 000 Dollar ) , zu gewinnen waren in Europa beinahe doppelt so viele ATP-Ranglistenpunkte .;ADV;doppelt;26;Pos;ADJD;25
2869737;NZZ_1995_02_25_a231_seg2_s7;Es dauerte beinahe acht Jahre , bis beide Seiten endlich übereinkamen , ihre diplomatischen Beziehungen wieder anzuknüpfen .;ADV;acht;4;--;CARD;3
2870797;NZZ_1995_02_27_a43_seg6_s5;"Der Merkur steht am 1. in seiner grössten westlichen Elongation ; sein Abstand zur Sonne beträgt beinahe 27 Grad .";ADV;27;18;--;CARD;17
2871326;NZZ_1995_02_27_a78_seg3_s4;Rechtsanwalt Hafter , seit beinahe 40 Jahren Aktionär der SBG und seit weniger als vier Jahren Verwaltungsrat der BK Vision , ist im übrigen der Ansicht , eine rückwirkende Nichtzulassung eines Aktionärs zur Abstimmung liege nicht in der Kompetenz des Verwaltungsrats .;ADV;40;6;--;CARD;5
2871595;NZZ_1995_02_27_a88_seg11_s4;» Off-stage allerdings sei Malcolm X - so wird durchgehend bestätigt - gegenüber Weissen ein Gentleman gewesen , beinahe schüchtern und manchmal von überraschender Wärme .;ADV;schüchtern;20;Pos;ADJD;19
2873058;NZZ_1995_02_27_a102_seg3_s11;Verdeckte Szenen auf dem Lande gibt es laut Heinz Bösch schon länger , doch seien dies sehr « diskrete » , beinahe « geheimbündlerische » Kreise , die wohl kaum daran interessiert seien , sich für grössere Gruppen von Fixern zu öffnen .;ADV;--;24;Pos|Nom|Sg|Masc;ADJA;22
2873523;NZZ_1995_02_27_a128_seg3_s26;"Denn damit vermochte der begabte Rumäne zu wenig Einfluss auf den Verlauf zu nehmen ; ja man muss beinahe sagen , er habe am Geschehen kaum aktiv teilgenommen .";ADV;müssen;18;Mod|3|Sg|Pres|Ind;VMFIN;19
2873971;NZZ_1995_02_27_a140_seg6_s15;In einem Loch im Mittelteil hätte der Italiener beinahe einen Vorwärtssalto produziert , konnte sich aber geschickt retten .;ADV;produzieren;12;Full|Psp;VVPP;9
2873973;NZZ_1995_02_27_a140_seg6_s17;Offensichtlich habe er da einen Ski gefunden , der bei allen Verhältnissen gut laufe , freute sich der Italiener , der vor vier Jahren bei einem Autounfall beinahe ums Leben gekommen wäre .;ADV;um;29;Acc|Sg|Neut;APPRART;28
2873997;NZZ_1995_02_27_a141_seg4_s11;In beiden Equipen stehen , beinahe mathematisch genau verteilt , die derzeit individuell besten Handballer der obersten Spielklasse .;ADV;mathematisch;7;Pos;ADJD;6
2874006;NZZ_1995_02_27_a141_seg4_s20;Den Luzernern gelang es , die Winterthurer mit druckvoller vorgetragenen Angriffskombinationen in die Defensive zu drängen und den Spielrhythmus beinahe beliebig zu diktieren .;ADV;beliebig;21;Pos;ADJD;20
2876209;NZZ_1995_01_31_a23_seg3_s11;Die Energieversorgung seines Landes sei zu beinahe 100 Prozent von Moskau abhängig .;ADV;100;8;--;CARD;7
2876318;NZZ_1995_01_31_a28_seg7_s5;Nach dem Freitagsgebet strömen die Gläubigen zu Tausenden aus den Moscheen , so dass der Verkehr für einige Minuten beinahe zum Erliegen kommt .;ADV;zu;21;Dat|Sg|Neut;APPRART;20
2876327;NZZ_1995_01_31_a28_seg7_s14;"Seit der Unabhängigkeit hat sich das religiöse Leben beinahe ungehindert entfalten können ; die Zahl der geöffneten Moscheen ist geradezu explodiert .";ADV;entfalten;11;Full|-2;VVINF;9
2878162;NZZ_1995_01_31_a110_seg3_s2;Die Stanser Theatergesellschaft zeigt als Uraufführung Pil Crauers Dialektposse « Marc Déposé , der Gesandte von Burgund - oder der Krieg , den die Eidgenossen beinahe im Freudenhaus verloren hätten » .;ADV;in;27;Dat|Sg|Neut;APPRART;26
2878603;NZZ_1995_01_31_a133_seg3_s22;Die Scheune brannte beinahe ganz nieder .;ADV;brennen;3;Full|3|Sg|Past|Ind;VVFIN;4
2880429;NZZ_1995_01_31_a183_seg10_s9;Dieses Resultat ist dem Vernehmen nach aber üblich , denn für die Geldmarktfonds-Manager ist es auf Grund der anfallenden Verwaltungsgebühren und Transaktionskosten , die einen Teil der erarbeiteten Performance aufzehren , beinahe unmöglich , den Referenzindex zu übertreffen .;ADV;unmöglich;33;Pos;ADJD;32
2880433;NZZ_1995_01_31_a183_seg12_s3;Vom Abwärtstrend wurden verschiedene an den Dollar gebundene Valuten erfasst - mit einer Währungsperformance von beinahe -17% gegenüber dem Franken war der kanadische Dollar davon am stärksten betroffen .;ADV;-17%;17;--;CARD;16
2880677;NZZ_1995_01_31_a189_seg12_s3;Rückblickend erscheint das Argument der Krisenresistenz des Immobilienfonds , mit dem für die Zeichnung geworben worden war , beinahe als Hohn .;ADV;Argument;4;Reg|Nom|Sg|Neut;NN;19
2883609;NZZ_1995_01_03_a83_seg6_s1;Kursverluste beinahe aller Branchen;ADV;alle;3;Indef|Attr|-3|Gen|Pl|Fem;PIAT;2
2883711;NZZ_1995_01_03_a87_seg7_s2;Langfristige US-Staatsanleihen büssten im letzten Jahr im Zuge der durch Inflationsängste von rund 6% auf fast 8% katapultierten Renditen beinahe einen Viertel ihres Kurswertes ein .;ADV;Viertel;22;Reg|Acc|Sg|Neut;NN;20
2886505;NZZ_1995_01_03_a152_seg5_s2;Den bis zur Halbzeit erreichten Vorsprung von 30 Sekunden verteidigte er mit einer überzeugenden Fahrweise beinahe problemlos bis ins Ziel .;ADV;verteidigen;10;Full|3|Sg|Past|Ind;VVFIN;16
2891680;NZZ_1995_01_05_a54_seg1_s6;Während innerhalb dieser Gemeinden noch telefoniert werden konnte , waren in Aarau beinahe sämtliche Telefon- und Telefaxleitungen sowie zahlreiche Daten- und Mietleitungen gestört .;ADV;sämtlich;14;Pos|Nom|Pl|Fem;PIAT;13
2894290;NZZ_1995_01_05_a127_seg4_s1;"Fünfzehn Meter lang ist seine « Faltwand » , bestehend aus 38 verschweissten Platten , an denen die verschiedensten Schräglagen und Abwinklungen zur Geltung kommen ; nicht nur nach der Tiefe hin wechseln sie ihre Richtung , bis das niedrigste Element beinahe in das von zahlreichen Düsen zu ununterbrochenem Sprudeln und Brodeln erregte Wasser sinkt .";ADV;in;43;In;APPR;42
2896195;NZZ_1995_01_06_a50_seg3_s2;Ein kräftiger Wirbel bedeckt beinahe den ganzen sichtbaren Nordatlantik .;ADV;Nordatlantik;9;Name|Acc|Sg|Masc;NN;5
2896648;NZZ_1995_01_06_a75_seg9_s6;Denn die Anwendungsgebiete für den produzierten Hanf sind beinahe unerschöpflich .;ADV;sein;8;Sein|3|Pl|Pres|Ind;VAFIN;9
2901909;NZZ_1995_01_07_a30_seg6_s10;Mit einem seiner ersten Beiträge zur Strategie des ANC hatte er Nelson Mandela beinahe an den Galgen gebracht .;ADV;bringen;18;Full|Psp;VVPP;14
2902803;NZZ_1995_01_07_a59_seg12_s4;Immerhin wurden aus St. Gallen und Heiden fast 20 , aus Einsiedeln 26 cm und aus Engelberg beinahe ein halber Meter Schnee gemeldet , während im viel höheren Gütsch ob Andermatt sowie in Arosa nur 30 cm lagen .;ADV;Meter;21;Reg|*2|Pl|Masc;NN;18
2903033;NZZ_1995_01_07_a79_seg2_s5;"Hinter diesem Interesse stand nicht nur die Befürchtung , die Krise sei das Fanal für ein neues Schulden-Desaster ; beinahe über Nacht schienen den Finanzmärkten auch Zweifel an der Stabilität ganz Lateinamerikas gekommen zu sein .";ADV;über;21;über;APPR;20
2903035;NZZ_1995_01_07_a79_seg2_s7;Als Mexiko im August vor 13 Jahren die internationalen Gläubiger um Zahlungsaufschub gebeten hatte , war das in der Tat der Auftakt für eine rasch um sich greifende Krise , die am Ende nicht nur Mexiko , sondern beinahe ganz Mittel- und Südamerika in den Strudel zog .;ADV;und;42;Coord|-2;KON;39
2903052;NZZ_1995_01_07_a79_seg2_s24;Positiv ins Gewicht fällt ausserdem die Tatsache , dass sich die neuen Schuldner zu beinahe 60% aus dem Privatsektor der « Emerging Markets » rekrutieren , während die hohe Staatsverschuldung zuvor in entscheidendem Masse zur Entstehung der Schuldenkrise beigetragen hatte .;ADV;60%;16;--;CARD;15
2904107;NZZ_1995_01_07_a129_seg2_s4;In der Frage , die er rund zwei Jahrzehnte danach in einem « anamnetischen Vorwort » zur nun publizierten Tonbandabschrift stellt , ist das Grundmotiv dieses durch ( beinahe ) druckfertige Rede faszinierenden Faszinationsanalytikers prägnant formuliert : « In unseren Begriffen selbst ist Verdrängung angelegt .;ADV;durch;27;--;APPR;29
2906851;NZZ_1995_01_07_a171_seg2_s7;Der Rekord liegt heute bei vier aufeinandergestapelten Blöcken , die sich meistens nur auf einer Fläche von wenigen Quadratmillimetern berühren und aus einiger Entfernung beinahe zu schweben scheinen .;ADV;schweben;27;Full|-2;VVINF;25
2907590;NZZ_1995_01_07_a183_seg6_s2;Nach klarer Laufbestzeit genügte ihm im zweiten Durchgang die zehntbeste Zeit zu einem Sieg mit beinahe einer Sekunde Vorsprung .;ADV;Sekunde;18;Reg|Dat|Sg|Fem;NN;16
2907602;NZZ_1995_01_07_a183_seg6_s14;Und jetzt gelingt es ihnen beinahe schon regelmässig .;ADV;gelingen;3;Full|3|Sg|Pres|Ind;VVFIN;6
2908359;NZZ_1995_01_07_a200_seg3_s1;Noch aus dem grobkörnig gerasterten Schwarzweiss der Druckbögen , auf welchen die Ankunft des alten Paares für die Dorfpresse festzuhalten üblich war , würde man die Verblüffung und beinahe peinliche Erleichterung in beider Gesichtern lesen können , als ihnen dämmerte , dass der Augenblick , den abzuwarten sie Jahrzehnte gekostet hatte , nun , da der Heimleiter die Willkommensworte sprach , endlich in Reichweite rückte und sie zu durch mehrgeschossige Treppentrakte getrennten Zimmern gebracht werden sollten .;ADV;peinlich;30;Pos|Acc|Sg|Fem;ADJA;29
2910116;NZZ_1995_01_09_a86_seg3_s5;Louis Spohrs Concertante h-Moll op. 88 aus dem Jahr 1833 ist hier erklungen , um der Programmidee zu genügen , denn als Komposition ragt der Dreisätzer von beinahe einer halben Stunde Spieldauer kaum je über die Zonen des Lieblichen und Gefälligen hinaus .;ADV;Stunde;31;Reg|Dat|Sg|Fem;NN;28
2911881;NZZ_1995_01_09_a114_seg3_s14;Und der heimliche Höhepunkt : die beinahe perfide Art , wie sie das notorisch unterschätzte « Heidenröslein » vortrug , so dass die ganze Hinterhältigkeit der scheinbar so harmlosen Zeilen offenbar wurde - das wird man ihr wohl verziehen haben .;ADV;perfide;8;Pos|Nom|Sg|Fem;ADJA;7
2911931;NZZ_1995_01_09_a117_seg3_s9;"Für Spannung sorgt die Besetzung , wenn sie wie in diesem Fall ( beinahe ) glückt : Gallo gibt nuanciert den grössenwahnsinnigen Mann-für-alle-Fälle ; Ulrike Ullrich , Bela Neri und Heddy Maria Wettstein sind das ungleiche Dreimädchenhaus - unterschiedlich auch in ihrer Glaubwürdigkeit .";ADV;glücken;16;Full|3|Sg|Pres|Ind;VVIMP;14
2911977;NZZ_1995_01_09_a119_seg5_s1;Auf einem äusserst anspruchsvollen , schneebedeckten Parcours dominierte er vor 6000 Zuschauern die Konkurrenz der sechs Berufsfahrer und 31 Amateure beinahe nach Belieben und holte sich nach den Meistertrikots als Junior ( 1984 ) und Amateur ( 1988 und 1992 ) zum viertenmal das begehrte nationale Emblem .;ADV;nach;22;Dat;APPR;21
2912225;NZZ_1995_01_09_a128_seg3_s14;Die drei Blöcke der Freiburger , die sieben verschiedene Torschützen registrierten , vermochten oft beinahe unbedrängt in die gegnerische Verteidigungszone vorzurücken .;ADV;unbedrängt;16;Pos;ADJD;15
2918419;NZZ_1995_01_10_a133_seg5_s19;Erst gegen Ende des Jahres konnte Elkington wieder im Vollbesitz seiner Kräfte auf die US-Tour zurückkehren , wo er quasi im Eilverfahren immerhin noch beinahe 300 000 Dollar zusammenspielte .;ADV;000;27;--;CARD;25
2918425;NZZ_1995_01_10_a133_seg5_s25;Eine bemerkenswerte Einstellung , die ihn aber nicht davon abhielt , 1994 beinahe 600 000 Dollar zu verdienen .;ADV;000;15;--;CARD;13
2920026;NZZ_1995_01_11_a64_seg1_s3;New York sei laut Statistik der Bundespolizei FBI mittlerweile beinahe die sicherste Grossstadt der USA , sagte Giuliani .;ADV;Großstadt;13;Reg|Acc|Sg|Fem;NN;10
2924310;NZZ_1995_01_12_a20_seg3_s2;Zwar soll das Organ rein statistisch gesehen beinahe alle in Frankreich wohnhaften Muslime vertreten , doch mehrere Verbände , zu denen nicht nur radikale Tendenzen gehören , haben sich vom Rat und von seiner Charta distanziert .;ADV;alle;9;Indef|Subst|-3|Nom|Pl|*6;PIAT;8
2928084;NZZ_1995_01_12_a148_seg6_s1;Hatte dieses « Livre feint » nichts als den blossen Schein , die möglichst gelungene Illusion , zum Zweck , so bildete sich im Verlauf der Zeit unter den Als-ob-Büchern ein erstaunlicher Formenreichtum heraus - die beinahe einzige Gemeinsamkeit der oft überaus kunstvollen Objekte besteht darin , dass sie nicht als Buch gebraucht werden können .;ADV;einzig;38;Pos|Acc|Sg|Fem;ADJA;37
2928945;NZZ_1995_01_12_a161_seg3_s3;Die Streif war über Nacht mit beinahe einem Meter Neuschnee zugedeckt worden .;ADV;Meter;9;Reg|*2|*3|Masc;NN;7
2929133;NZZ_1995_01_12_a167_seg3_s9;Im Sommer steigt die Hitze über der kastilischen Hochebene Meseta oftmals ins beinahe Unerträgliche , im Winter sinken die Temperaturen hin und wieder unter null Grad , es kann sogar Schnee fallen .;ADV;in;12;Acc|Sg|Neut;APPRART;13
2930399;NZZ_1995_01_13_a52_seg8_s2;Das Feld nicht tatenlos der ausländischen Konkurrenz überlassend , entschieden sich die Schweizerische Industrie-Gesellschaft ( SIG ) , Neuhausen , Schindler Waggon , Pratteln , die Schweizerische Lokomotiv- und Maschinenfabrik ( SLM ) , Winterthur , und die ABB-Verkehrssysteme , Zürich , zu einer zunächst beinahe aussichtslos scheinenden Aufholjagd .;ADV;aussichtslos;47;Pos;ADJD;46
2931360;NZZ_1995_01_13_a103_seg3_s8;"Gegenüber der US-Währung ist er auf fast US-$ 0.70 gesunken , was beinahe dem Rekordtief von $ 0.69 vom Februar 1986 entspricht ; gegenüber dem Höchst von 1991 kommt dies einer Entwertung um 21% gleich .";ADV;Rekordtief;15;Reg|Dat|Sg|Neut;NN;13
2931462;NZZ_1995_01_13_a106_seg3_s11;Ermüden die immer gleichen Auf- und Abgänge der Personen , die in einem beinahe ausschliesslichen Männerstück agieren ?;ADV;ausschließlich;15;Pos|Dat|Sg|Neut;ADJA;14
2937162;NZZ_1995_01_14_a83_seg3_s8;"Japan hat zwar mit 125 Millionen Einwohnern nur die Hälfte der Bevölkerung der USA und nur einen Zehntel der Bevölkerung Chinas , doch beträgt das erarbeitete Bruttoinlandprodukt zwei Drittel des amerikanischen , es macht mehr als das Achtfache des chinesischen , aus und es erreicht beinahe die addierten Sozialprodukte von Deutschland , Frankreich und Grossbritannien ; China müsste für die nächsten 25 Jahre ein jährliches Wachstum von 12% erarbeiten , um das heutige japanische Volumen zu erreichen .";ADV;--;49;Reg|Acc|Pl|Neut;NN;46
2941068;NZZ_1995_01_14_a181_seg3_s3;Ganz hat es seine Faszination freilich bis heute nicht verloren , und bisweilen mag sich angesichts des modernen , in den Fängen seiner multimedialen Vermarktung beinahe erstickenden Einheits-Unterhaltungsbreis sogar die Ahnung regen , mit dieser intimen Form des Unterhaltungstheaters mehr verloren zu haben als nur ein charmant-abseitiges Unikum .;ADV;erstickend;27;Pos|Gen|Sg|Masc;ADJA;26
2945900;NZZ_1995_01_16_a119_seg4_s5;Wieder pilgerten auch Zehntausende von Zuschauern an die Pisten , was die Logistik beinahe kollabieren liess .;ADV;kollabieren;15;Full|-2;VVINF;14
2946142;NZZ_1995_01_16_a125_seg7_s15;Wilhelm Aschwanden verlor auf der Startstrecke den Anschluss bereits nach einem Kilometer und übergab mit einem Rückstand von beinahe drei Minuten an Jeremias Wigger , der dann mit der schlechtesten Abschnittszeit aller Läufer gestoppt wurde .;ADV;drei;20;--;CARD;19
